addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  59,  1380,  1390,  1420,  1430,  1470,  1410,  1430,  1390
  60,  1380,  1430,  1420,  1390,  1490,  1400,  1430,  1430
  61,  1410,  1270,  1170,  1430,  1440,  1410,  1430,  1390
  62,  1380,  1260,  1420,  1250,  1440,  1420,  1320,  1280
  63,   940,  1380,  1420,  1250,  1450,  1410,  1430,  1400
  64,   940,  1430,  1420,  1390,  1510,  1420,  1420,  1420
  65,  1420,  1390,  1420,  1440,  1450,  1420,  1430,  1430
  66,  1270,  1270,  1370,  1260,  1480,  1410,  1420,  1320
  67,  1420,  1430,  1430,  1430,  1440,  1410,  1420,  1400
  68,  1400,  1430,  1420,  1430,  1480,  1420,  1430,  1420
  69,  1420,  1390,  1420,  1430,  1450,  1420,  1430,  1250
  70,  1380,  1430,  1420,  1390,     0,  1420,  1430,  1430
  71,  1420,  1390,  1440,  1430,     0,  1100,  1420,  1430
  72,  1310,  1430,  1430,  1430,  1490,  1420,  1430,  1380
  73,  1420,  1430,  1430,  1430,  1440,  1410,  1430,  1270
  74,  1420,  1370,  1420,  1390,  1530,  1420,  1430,  1420
  75,  1390,  1430,  1430,  1430,  1460,  1350,  1430,  1430
  76,  1420,  1420,  1410,  1430,  1500,  1420,  1320,  1430
  77,  1400,  1360,  1420,  1430,  1440,  1410,  1430,  1430
  78,  1280,  1430,  1420,  1430,  1520,  1420,  1430,  1430
  79,  1390,  1430,  1430,  1440,  1420,  1420,  1440,  1390
  80,  1420,  1430,  1420,  1390,  1510,  1420,  1440,  1430
  81,  1410,  1430,  1440,  1430,  1440,  1420,  1430,  1430
  82,  1410,  1420,  1410,  1380,  1570,  1420,  1360,  1420
  83,  1410,  1370,  1420,  1430,  1440,  1400,  1430,  1420
  84,  1420,  1260,  1420,  1390,  1500,  1420,  1430,  1430
  85,  1390,  1430,  1430,  1380,     0,  1420,  1430,  1300
  86,  1420,  1430,  1420,  1430,     0,  1420,  1430,  1380
  87,  1420,  1430,  1430,  1430,  1440,  1420,  1370,  1430
  88,  1420,  1430,  1420,  1400,  1470,  1420,  1430,  1430
  89,  1390,  1400,  1420,  1430,  1450,  1420,  1430,  1430
  90,  1420,  1430,  1420,  1380,     0,  1420,  1430,  1430
  91,  1380,  1430,  1420,  1430,  1440,  1410,  1430,  1430
  92,  1420,  1370,  1420,  1230,  1490,  1420,  1430,  1400
  93,  1410,  1430,  1430,  1430,  1460,  1410,  1430,  1430
  94,  1280,  1430,  1420,  1230,  1460,  1420,  1430,  1430
  95,  1420,  1390,  1440,  1430,  1440,  1420,  1440,  1430
  96,  1410,  1420,  1350,  1430,  1530,  1410,  1430,  1420
  97,  1420,  1420,  1430,  1380,  1480,  1420,  1430,  1260
  98,  1400,  1380,  1420,  1430,  1470,  1420,  1430,  1420
  99,  1410,  1430,  1420,  1430,  1450,  1410,  1420,  1430
 100,  1420,  1430,  1430,  1430,  1430,  1420,  1430,  1430
 101,  1390,  1370,  1430,  1430,  1450,  1420,  1430,  1430
 102,  1420,  1420,  1420,  1420,  1520,  1410,  1430,  1430
 103,  1400,  1420,  1430,  1380,  1440,  1420,  1420,  1260
 104,  1410,  1420,  1420,  1420,  1430,  1420,  1430,  1420
 105,  1380,  1380,  1420,  1420,  1440,  1410,  1430,  1430
 106,  1420,  1430,  1420,  1430,  1410,  1410,  1330,  1430
 107,  1380,  1430,  1430,  1370,     0,  1420,  1430,  1420
 108,  1390,  1380,  1420,  1430,  1500,  1420,  1430,  1430
 109,  1420,  1430,  1430,  1430,  1470,  1420,  1430,  1430
 110,  1390,  1430,  1420,  1430,  1470,  1420,  1430,  1420
 111,  1420,  1380,  1430,  1430,  1450,  1420,  1430,  1390
 112,  1410,  1430,  1420,  1430,  1490,  1410,  1430,  1430
 113,  1420,  1430,  1440,  1380,  1440,  1420,  1430,  1430
 114,  1420,  1380,  1430,  1430,  1540,  1420,  1430,  1420
 115,  1420,  1430,  1430,  1430,  1440,  1420,  1430,  1400
 116,  1310,  1430,  1420,  1380,  1480,  1420,  1430,  1430
 117,  1420,  1380,  1430,  1440,  1470,  1420,  1440,  1430
 118,  1420,  1430,  1420,  1430,  1500,  1420,  1430,  1420
 119,  1420,  1420,  1430,  1430,  1460,  1420,  1330,  1430
 120,  1420,  1380,  1410,  1390,     0,  1420,  1430,  1390
 121,  1390,  1250,  1430,  1430,  1440,  1420,  1350,  1430
 122,  1420,  1430,  1430,  1380,  1440,  1410,  1430,  1430
 123,  1420,  1430,  1420,  1430,  1440,  1420,  1430,  1430
 124,  1390,  1370,  1420,  1390,     0,  1400,  1430,  1420
 125,  1420,  1210,  1420,  1430,  1470,  1420,  1430,  1390
 126,  1390,  1210,  1170,  1380,  1530,  1410,  1430,  1380
 127,   940,  1430,  1430,  1430,  1430,  1430,  1420,  1270
 128,   940,  1380,  1420,  1430,  1480,  1420,  1430,  1420
 129,  1410,  1430,  1430,  1380,  1430,  1410,  1430,  1380
 130,  1420,  1430,  1420,  1440,     0,  1410,  1430,  1430
 131,  1400,  1380,  1420,  1390,  1460,  1420,  1430,  1430
 132,  1420,  1370,  1420,  1230,  1450,  1420,  1420,  1380
 133,  1310,  1430,  1430,  1220,  1440,  1410,  1430,  1380
 134,  1270,  1430,  1390,  1200,  1500,  1420,  1420,  1430
 135,  1380,  1380,  1420,  1430,  1430,  1420,  1430,  1400
 136,  1420,  1220,  1420,  1430,  1550,  1410,  1440,  1290
 137,  1420,  1430,  1420,  1430,  1440,  1410,  1430,  1240
 138,  1420,  1430,  1420,  1390,  1490,  1420,  1360,  1400
 139,  1410,  1430,  1430,  1430,  1440,  1420,  1440,  1430
 140,  1390,  1380,  1410,  1430,     0,  1410,  1430,  1430
 141,  1420,  1430,  1430,  1380,  1430,  1430,  1430,  1390
 142,  1420,  1380,  1420,  1430,  1500,  1410,  1430,  1430
 143,  1330,  1430,  1430,  1380,  1430,  1430,  1430,  1260
 144,  1390,  1380,  1420,  1430,  1530,  1420,  1440,  1390
 145,  1420,  1430,  1440,  1260,  1470,  1420,  1430,  1390
 146,  1300,  1380,  1420,  1380,  1520,  1420,  1440,  1430
 147,  1400,  1440,  1440,  1440,  1450,  1420,  1420,  1410
 148,  1420,  1430,  1410,  1430,  1500,  1420,  1430,  1430
 149,  1420,  1430,  1440,  1430,  1490,  1420,  1440,  1430
 150,  1420,  1430,  1430,  1440,  1510,  1420,  1440,  1390
 151,  1380,  1430,  1430,  1440,  1450,  1420,  1440,  1430
 152,  1380,  1380,  1170,  1430,  1510,  1410,  1430,  1390
 153,  1420,  1420,  1430,  1370,  1470,  1410,  1430,  1430
 154,  1420,  1430,  1420,  1440,  1470,  1420,  1430,  1430
 155,  1390,  1430,  1430,  1380,  1440,  1420,  1430,  1430
 156,  1430,  1380,  1430,  1440,  1430,  1420,  1430,  1400
 157,  1390,  1430,  1420,  1380,  1450,  1410,  1440,  1380
 158,  1420,  1380,  1420,  1430,  1490,  1420,  1430,  1430
 159,  1400,  1430,  1430,  1240,  1440,  1420,  1440,  1260
 160,  1420,  1430,  1430,  1430,     0,  1420,  1430,  1430
 161,  1380,  1300,  1420,  1430,  1450,  1420,  1430,  1430
 162,  1420,  1380,  1420,  1380,  1530,  1420,  1430,  1390
 163,  1330,  1430,  1430,  1430,  1440,  1420,  1430,  1430
 164,  1420,  1390,  1420,  1430,  1490,  1420,  1430,  1430
 165,  1420,  1430,  1430,  1440,  1450,  1420,  1360,  1430
 166,  1420,  1430,  1420,  1430,  1490,  1420,  1430,  1420
 167,  1390,  1380,  1420,  1430,  1450,  1420,  1430,  1430
 168,  1420,  1430,  1370,  1390,  1450,  1410,  1430,  1430
 169,  1420,  1430,  1440,  1430,  1440,  1420,  1430,  1400
 170,  1390,  1430,  1420,  1430,  1500,  1410,  1430,  1430
 171,  1420,  1430,  1430,  1250,  1450,  1420,  1430,  1430
 172,  1370,  1430,  1430,  1380,  1490,  1420,  1430,  1420
 173,  1380,  1430,  1430,  1440,  1450,  1420,  1430,  1420
 174,  1280,  1430,  1430,  1410,  1510,  1420,  1430,  1400
 175,  1420,  1430,  1440,  1440,  1450,  1420,  1440,  1290
 176,  1410,  1380,  1420,  1390,  1480,  1410,  1430,  1430
 177,  1410,  1430,  1450,  1430,  1440,  1420,  1430,  1390
 178,  1420,  1430,  1420,  1430,  1470,  1420,  1430,  1430
 179,  1410,  1430,  1430,  1430,  1450,  1420,  1430,  1430
 180,  1420,  1430,  1420,  1430,  1530,  1420,  1430,  1430
 181,  1410,  1430,  1430,  1430,     0,  1430,  1430,  1430
 182,  1420,  1380,  1420,  1390,  1530,  1400,  1430,  1380
 183,  1380,  1430,  1420,  1430,  1440,  1420,  1420,  1430
 184,  1420,  1390,  1420,  1380,  1440,  1420,  1430,  1430
 185,  1420,  1430,  1420,  1430,  1440,  1340,  1430,  1390
 186,  1420,  1430,  1420,  1430,     0,  1420,  1430,  1430
 187,  1390,  1380,  1430,  1380,  1450,  1420,  1430,  1430
 188,  1420,  1380,  1430,  1430,  1540,  1420,  1430,  1430
 189,  1320,  1430,  1420,  1380,  1450,  1420,  1430,  1380
 190,  1280,  1430,  1420,  1440,  1520,  1420,  1440,  1430
 191,  1390,  1270,  1430,  1380,  1470,  1420,  1340,  1430
 192,  1420,  1370,  1430,  1430,  1470,  1420,  1340,  1430
 193,  1390,  1380,  1430,  1430,  1460,  1420,  1440,  1390
 194,  1420,  1430,  1420,  1400,  1500,  1420,  1430,  1430
 195,  1400,  1380,  1430,  1430,  1450,  1420,  1430,  1430
 196,  1420,  1430,  1420,  1440,  1490,  1420,  1430,  1420
 197,  1390,  1300,  1430,  1430,  1450,  1420,  1430,  1260
 198,  1420,  1390,  1430,  1440,  1490,  1420,  1430,  1430
 199,  1420,  1430,  1440,  1430,  1460,  1420,  1430,  1280
 200,  1390,  1420,  1420,  1390,  1510,  1420,  1430,  1430
 201,  1410,  1370,  1430,  1430,  1470,  1420,  1430,  1430
 202,  1420,  1250,  1430,  1430,  1490,  1420,  1440,  1300
 203,  1400,  1430,  1420,  1380,  1450,  1420,  1430,  1430
 204,  1410,  1420,  1420,  1390,  1500,  1420,  1330,  1330
 205,  1420,  1430,  1430,  1430,  1440,  1420,  1430,  1390
 206,  1420,  1430,  1440,  1440,  1480,  1420,  1440,  1430
 207,  1390,  1430,  1430,  1430,  1460,  1420,  1440,  1430
 208,  1420,  1380,  1420,  1430,   930,  1420,  1430,  1430
 209,  1380,  1430,  1430,  1380,  1440,  1420,  1320,  1280
 210,  1420,  1240,  1400,  1430,  1480,  1420,  1300,  1430
 211,  1410,  1380,  1420,  1430,  1460,  1360,  1430,  1390
 212,  1390,  1430,  1420,  1440,  1550,  1420,  1430,  1430
 213,  1410,  1430,  1430,  1430,  1480,  1360,  1350,  1430
 214,  1420,  1380,  1420,  1390,  1550,  1410,  1430,  1390
 215,  1390,  1430,  1420,  1430,  1480,  1420,  1430,  1430
 216,  1420,  1430,  1420,  1430,  1470,  1420,  1440,  1430
 217,  1400,  1430,  1430,  1430,  1440,  1420,  1430,  1380
 218,  1420,  1430,  1420,  1380,  1510,  1410,  1430,  1400
 219,  1420,  1430,  1430,  1430,  1450,  1420,  1430,  1290
 220,  1380,  1370,  1410,  1430,  1530,  1420,  1430,  1430
 221,  1420,  1430,  1430,  1430,  1490,  1420,  1430,  1400
 222,  1420,  1430,  1430,  1430,  1470,  1350,  1430,  1430
 223,  1400,  1440,  1440,  1440,  1460,  1350,  1420,  1430
 224,  1420,  1430,  1430,  1430,  1490,  1420,  1440,  1430
 225,  1420,  1430,  1440,  1430,  1450,  1400,  1430,  1390
 226,  1390,  1390,  1420,  1400,  1520,  1420,  1430,  1430
 227,  1420,  1430,  1430,  1440,  1450,  1420,  1440,  1430
 228,  1420,  1430,  1390,  1430,  1510,  1410,  1430,  1400
 229,  1420,  1380,  1420,  1380,  1450,  1420,  1430,  1430
 230,  1420,  1430,  1420,  1440,  1530,  1420,  1430,  1320
 231,  1420,  1430,  1370,  1430,  1460,  1420,  1430,  1440
 232,  1420,  1430,  1420,  1390,  1440,  1420,  1430,  1420
 233,  1420,  1430,  1420,  1430,  1450,  1420,  1430,  1390
 234,  1290,  1430,  1420,  1390,  1520,  1420,  1310,  1430
 235,  1420,  1430,  1420,  1440,  1460,  1420,  1430,  1430
 236,  1420,  1430,  1430,  1430,  1540,  1400,  1430,  1430
 237,  1320,  1430,  1430,  1390,  1460,  1420,  1430,  1430
 238,  1420,  1380,  1420,  1430,  1460,  1420,  1430,  1430
 239,  1420,  1430,  1420,  1430,  1440,  1420,  1430,  1390
 240,  1340,  1430,  1420,  1430,  1500,  1410,  1420,  1430
 241,  1420,  1430,  1430,  1430,   930,  1420,  1340,  1430
 242,  1420,  1380,  1410,  1390,  1540,  1420,  1430,  1400
 243,  1390,  1430,  1350,  1430,  1450,  1420,  1420,  1430
 244,  1420,  1380,  1420,  1430,  1430,  1420,  1430,  1430
 245,  1420,  1430,  1420,  1440,  1440,  1420,  1440,  1430
 246,  1390,  1430,  1420,  1390,  1490,  1410,  1420,  1280
 247,  1420,  1430,  1440,  1440,  1440,  1420,  1430,  1430
 248,  1390,  1370,  1420,  1430,  1480,  1410,  1430,  1390
 249,  1420,  1430,  1430,  1440,  1460,  1420,  1440,  1430
 250,  1380,  1430,  1420,  1440,  1530,  1420,  1430,  1430
 251,  1420,  1430,  1440,  1430,  1450,  1420,  1430,  1430
 252,  1380,  1380,  1420,  1380,  1440,  1420,  1420,  1420
 253,  1100,  1250,  1170,  1430,   930,  1100,  1430,  1390
 254,   940,  1430,  1170,  1380,  1550,  1410,  1440,  1430
 255,  1420,  1380,  1440,  1440,  1450,  1420,  1430,  1390
