addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  58,  1470,  1470,  1420,  1420,  1470,  1460,  1450,  1460
  59,  1430,  1430,  1480,  1480,  1430,  1460,  1490,  1460
  60,  1080,  1470,  1480,  1420,  1480,  1470,  1460,  1470
  61,  1480,  1370,  1350,  1480,  1430,  1470,  1490,  1470
  62,  1080,  1320,  1420,  1420,  1360,  1460,  1340,  1430
  63,  1080,  1440,  1480,  1320,  1480,  1460,  1490,  1460
  64,  1080,  1470,  1430,  1420,  1480,  1460,  1450,  1470
  65,  1480,  1440,  1480,  1490,  1430,  1460,  1500,  1470
  66,  1460,  1350,  1340,  1440,  1480,  1460,  1460,  1420
  67,  1480,  1470,  1420,  1480,  1430,  1460,  1450,  1460
  68,  1080,  1460,  1430,  1470,  1450,  1450,  1490,  1460
  69,  1470,  1440,  1470,  1470,  1460,  1470,  1490,  1400
  70,  1080,  1470,  1480,  1430,  1420,  1050,  1490,  1470
  71,  1470,  1440,  1420,  1480,  1070,  1050,  1440,  1460
  72,  1470,  1470,  1430,  1480,  1470,  1460,  1490,  1460
  73,  1480,  1470,  1480,  1480,  1480,  1460,  1490,  1400
  74,  1480,  1440,  1480,  1420,  1480,  1460,  1500,  1470
  75,  1420,  1470,  1410,  1480,  1350,  1440,  1490,  1470
  76,  1470,  1470,  1420,  1470,  1460,  1460,  1370,  1470
  77,  1430,  1440,  1480,  1480,  1470,  1460,  1490,  1470
  78,  1400,  1470,  1480,  1480,  1470,  1460,  1460,  1470
  79,  1420,  1470,  1420,  1490,  1440,  1460,  1490,  1460
  80,  1470,  1470,  1480,  1420,  1480,  1460,  1490,  1470
  81,  1470,  1460,  1470,  1480,  1430,  1460,  1490,  1470
  82,  1470,  1460,  1310,  1420,  1480,  1460,  1370,  1460
  83,  1480,  1430,  1480,  1480,  1480,  1460,  1490,  1460
  84,  1480,  1330,  1480,  1420,  1470,  1460,  1460,  1470
  85,  1420,  1470,  1420,  1420,  1430,  1470,  1490,  1390
  86,  1470,  1470,  1480,  1480,  1340,  1460,  1460,  1460
  87,  1480,  1460,  1410,  1480,  1480,  1460,  1380,  1470
  88,  1480,  1470,  1480,  1410,  1490,  1460,  1500,  1470
  89,  1410,  1440,  1480,  1490,  1490,  1470,  1500,  1470
  90,  1470,  1470,  1430,  1420,  1430,  1460,  1490,  1470
  91,  1410,  1470,  1480,  1480,  1480,  1470,  1490,  1470
  92,  1480,  1440,  1480,  1410,  1480,  1460,  1450,  1470
  93,  1420,  1470,  1430,  1480,  1490,  1460,  1490,  1470
  94,  1410,  1470,  1430,  1410,  1420,  1460,  1490,  1460
  95,  1480,  1430,  1480,  1480,  1480,  1460,  1450,  1470
  96,  1470,  1460,  1480,  1470,  1480,  1460,  1490,  1470
  97,  1470,  1460,  1480,  1420,  1420,  1470,  1490,  1390
  98,  1430,  1450,  1480,  1480,  1480,  1460,  1490,  1470
  99,  1480,  1470,  1480,  1480,  1490,  1460,  1450,  1470
 100,  1480,  1470,  1480,  1480,  1430,  1470,  1490,  1470
 101,  1410,  1440,  1480,  1480,  1480,  1460,  1490,  1470
 102,  1480,  1460,  1480,  1470,  1480,  1460,  1490,  1470
 103,  1410,  1470,  1480,  1410,  1470,  1460,  1490,  1380
 104,  1480,  1470,  1480,  1480,  1420,  1470,  1490,  1470
 105,  1420,  1440,  1480,  1480,  1480,  1490,  1500,  1470
 106,  1470,  1470,  1480,  1480,  1420,  1470,  1370,  1470
 107,  1420,  1460,  1480,  1420,  1420,  1460,  1490,  1470
 108,  1410,  1450,  1480,  1470,  1480,  1460,  1490,  1470
 109,  1480,  1470,  1420,  1490,  1480,  1470,  1490,  1470
 110,  1460,  1470,  1430,  1480,  1470,  1460,  1490,  1470
 111,  1480,  1440,  1480,  1480,  1490,  1460,  1500,  1470
 112,  1470,  1480,  1480,  1480,  1480,  1490,  1500,  1470
 113,  1480,  1470,  1480,  1430,  1480,  1470,  1500,  1470
 114,  1480,  1440,  1480,  1480,  1490,  1470,  1500,  1470
 115,  1480,  1470,  1490,  1490,  1490,  1460,  1500,  1470
 116,  1410,  1470,  1430,  1410,  1460,  1460,  1490,  1470
 117,  1490,  1440,  1480,  1490,  1480,  1460,  1490,  1480
 118,  1480,  1470,  1480,  1470,  1470,  1460,  1490,  1470
 119,  1480,  1460,  1480,  1480,  1490,  1470,  1380,  1480
 120,  1480,  1440,  1430,  1420,  1420,  1460,  1450,  1460
 121,  1430,  1350,  1480,  1470,  1460,  1450,  1380,  1470
 122,  1470,  1470,  1430,  1410,  1430,  1460,  1490,  1470
 123,  1470,  1470,  1480,  1480,  1480,  1450,  1490,  1470
 124,  1080,  1440,  1430,  1420,  1420,  1470,  1490,  1470
 125,  1480,  1360,  1480,  1480,  1480,  1440,  1450,  1460
 126,  1080,  1310,  1340,  1410,  1480,  1460,  1490,  1460
 127,  1080,  1470,  1420,  1480,  1430,  1470,  1450,  1410
 128,  1080,  1440,  1470,  1470,  1470,  1450,  1450,  1460
 129,  1470,  1460,  1420,  1420,  1430,  1460,  1490,  1460
 130,  1470,  1460,  1470,  1480,  1420,  1470,  1490,  1470
 131,  1420,  1430,  1420,  1420,  1480,  1450,  1490,  1460
 132,  1480,  1440,  1480,  1360,  1430,  1470,  1450,  1460
 133,  1400,  1470,  1420,  1340,  1490,  1460,  1490,  1460
 134,  1400,  1470,  1310,  1340,  1480,  1470,  1450,  1460
 135,  1420,  1440,  1470,  1480,  1430,  1050,  1450,  1470
 136,  1480,  1350,  1430,  1480,  1470,  1480,  1490,  1420
 137,  1480,  1470,  1480,  1480,  1480,  1450,  1440,  1390
 138,  1470,  1470,  1430,  1420,  1470,  1460,  1360,  1460
 139,  1480,  1460,  1470,  1480,  1480,  1470,  1490,  1470
 140,  1080,  1430,  1420,  1480,  1420,  1450,  1450,  1470
 141,  1470,  1460,  1480,  1430,  1460,  1460,  1490,  1460
 142,  1480,  1450,  1440,  1470,  1480,  1450,  1500,  1470
 143,  1380,  1470,  1480,  1430,  1430,  1470,  1460,  1010
 144,  1410,  1440,  1480,  1480,  1470,  1450,  1490,  1460
 145,  1480,  1470,  1420,  1390,  1430,  1460,  1460,  1460
 146,  1450,  1440,  1320,  1420,  1480,  1460,  1490,  1470
 147,  1420,  1470,  1480,  1480,  1440,  1460,  1450,  1470
 148,  1480,  1470,  1430,  1470,  1470,  1450,  1490,  1470
 149,  1480,  1470,  1480,  1470,  1480,  1470,  1490,  1460
 150,  1480,  1470,  1480,  1480,  1480,  1460,  1500,  1460
 151,  1420,  1470,  1480,  1490,  1440,  1480,  1500,  1470
 152,  1410,  1430,  1480,  1470,  1470,  1460,  1490,  1470
 153,  1480,  1470,  1410,  1420,  1350,  1470,  1450,  1470
 154,  1480,  1470,  1430,  1480,  1420,  1480,  1490,  1470
 155,  1420,  1470,  1480,  1430,  1430,  1470,  1490,  1470
 156,  1480,  1440,  1420,  1480,  1340,  1460,  1490,  1460
 157,  1420,  1470,  1480,  1430,  1490,  1450,  1500,  1470
 158,  1480,  1450,  1480,  1480,  1460,  1480,  1490,  1460
 159,  1410,  1470,  1480,  1370,  1470,  1490,  1490,  1400
 160,  1480,  1470,  1480,  1480,  1420,  1450,  1470,  1470
 161,  1420,  1380,  1480,  1480,  1490,  1480,  1490,  1470
 162,  1470,  1440,  1480,  1420,  1480,  1450,  1490,  1450
 163,  1370,  1470,  1410,  1480,  1480,  1460,  1490,  1470
 164,  1480,  1450,  1480,  1480,  1460,  1470,  1500,  1470
 165,  1480,  1470,  1480,  1490,  1490,  1480,  1380,  1470
 166,  1480,  1470,  1430,  1480,  1470,  1470,  1500,  1470
 167,  1420,  1430,  1480,  1480,  1490,  1460,  1500,  1470
 168,  1480,  1470,  1350,  1410,  1420,  1460,  1460,  1470
 169,  1480,  1470,  1420,  1480,  1480,  1470,  1500,  1470
 170,  1460,  1470,  1480,  1470,  1470,  1460,  1490,  1470
 171,  1480,  1470,  1480,  1340,  1350,  1510,  1490,  1470
 172,  1460,  1470,  1490,  1420,  1480,  1450,  1500,  1470
 173,  1420,  1470,  1420,  1490,  1440,  1460,  1490,  1470
 174,  1080,  1470,  1480,  1420,  1480,  1470,  1490,  1460
 175,  1480,  1470,  1420,  1490,  1430,  1460,  1500,  1400
 176,  1470,  1450,  1480,  1430,  1480,  1470,  1490,  1470
 177,  1480,  1470,  1420,  1480,  1460,  1460,  1490,  1470
 178,  1470,  1470,  1480,  1470,  1480,  1480,  1490,  1470
 179,  1480,  1470,  1480,  1470,  1470,  1460,  1490,  1470
 180,  1470,  1470,  1480,  1480,  1470,  1460,  1490,  1470
 181,  1410,  1470,  1410,  1480,  1430,  1460,  1490,  1470
 182,  1480,  1440,  1480,  1420,  1480,  1460,  1490,  1460
 183,  1420,  1470,  1410,  1490,  1430,  1460,  1450,  1470
 184,  1480,  1440,  1480,  1450,  1360,  1460,  1450,  1470
 185,  1480,  1470,  1480,  1490,  1480,  1450,  1500,  1460
 186,  1480,  1470,  1480,  1480,  1430,  1480,  1500,  1470
 187,  1420,  1440,  1410,  1430,  1480,  1460,  1490,  1470
 188,  1480,  1450,  1420,  1480,  1470,  1450,  1490,  1470
 189,  1390,  1470,  1480,  1420,  1430,  1470,  1490,  1470
 190,  1390,  1470,  1420,  1480,  1480,  1460,  1490,  1470
 191,  1410,  1350,  1480,  1430,  1490,  1460,  1380,  1470
 192,  1470,  1440,  1470,  1470,  1430,  1480,  1350,  1460
 193,  1420,  1440,  1480,  1480,  1480,  1460,  1490,  1470
 194,  1480,  1470,  1480,  1420,  1460,  1460,  1460,  1480
 195,  1420,  1440,  1480,  1480,  1460,  1460,  1500,  1480
 196,  1470,  1470,  1420,  1470,  1470,  1450,  1490,  1470
 197,  1420,  1350,  1480,  1480,  1480,  1460,  1490,  1390
 198,  1480,  1450,  1480,  1470,  1480,  1460,  1490,  1470
 199,  1480,  1470,  1480,  1490,  1430,  1460,  1490,  1410
 200,  1430,  1470,  1480,  1420,  1480,  1460,  1490,  1470
 201,  1480,  1450,  1470,  1480,  1430,  1470,  1490,  1470
 202,  1480,  1370,  1420,  1480,  1480,  1460,  1500,  1420
 203,  1410,  1470,  1480,  1430,  1430,  1460,  1490,  1470
 204,  1470,  1460,  1480,  1410,  1470,  1450,  1370,  1420
 205,  1480,  1470,  1480,  1480,  1430,  1470,  1490,  1470
 206,  1480,  1470,  1420,  1480,  1460,  1460,  1490,  1470
 207,  1410,  1470,  1480,  1480,  1480,  1460,  1500,  1470
 208,  1470,  1450,  1430,  1480,  1410,  1470,  1490,  1470
 209,  1410,  1470,  1480,  1420,  1480,  1470,  1380,  1400
 210,  1470,  1330,  1330,  1470,  1480,  1460,  1350,  1470
 211,  1480,  1430,  1480,  1480,  1480,  1440,  1490,  1470
 212,  1420,  1480,  1430,  1480,  1480,  1460,  1500,  1480
 213,  1480,  1470,  1480,  1490,  1430,  1450,  1380,  1470
 214,  1470,  1450,  1480,  1420,  1480,  1470,  1490,  1460
 215,  1410,  1460,  1420,  1480,  1470,  1490,  1490,  1460
 216,  1480,  1460,  1480,  1480,  1480,  1460,  1490,  1470
 217,  1420,  1470,  1420,  1490,  1480,  1460,  1490,  1470
 218,  1480,  1470,  1480,  1420,  1480,  1460,  1500,  1470
 219,  1480,  1470,  1480,  1480,  1490,  1460,  1500,  1410
 220,  1420,  1450,  1420,  1480,  1460,  1460,  1490,  1460
 221,  1480,  1470,  1470,  1480,  1470,  1470,  1460,  1470
 222,  1470,  1460,  1470,  1470,  1390,  1450,  1490,  1460
 223,  1420,  1470,  1420,  1480,  1480,  1440,  1450,  1470
 224,  1480,  1460,  1480,  1480,  1480,  1460,  1490,  1470
 225,  1480,  1470,  1480,  1480,  1480,  1460,  1490,  1470
 226,  1420,  1450,  1480,  1430,  1460,  1460,  1490,  1470
 227,  1480,  1470,  1410,  1490,  1470,  1460,  1490,  1470
 228,  1480,  1470,  1300,  1480,  1490,  1460,  1460,  1470
 229,  1480,  1440,  1480,  1430,  1490,  1460,  1500,  1480
 230,  1480,  1470,  1420,  1480,  1480,  1460,  1490,  1430
 231,  1480,  1460,  1300,  1480,  1480,  1450,  1490,  1470
 232,  1470,  1460,  1480,  1420,  1420,  1460,  1490,  1470
 233,  1480,  1470,  1420,  1490,  1470,  1460,  1490,  1470
 234,  1440,  1470,  1480,  1410,  1480,  1490,  1370,  1470
 235,  1480,  1470,  1480,  1480,  1480,  1460,  1500,  1470
 236,  1480,  1470,  1480,  1480,  1480,  1460,  1500,  1470
 237,  1400,  1470,  1480,  1420,  1480,  1460,  1490,  1470
 238,  1470,  1450,  1470,  1470,  1400,  1480,  1490,  1470
 239,  1480,  1470,  1480,  1480,  1480,  1470,  1490,  1460
 240,  1450,  1480,  1480,  1480,  1490,  1470,  1450,  1470
 241,  1480,  1480,  1490,  1490,  1440,  1450,  1380,  1480
 242,  1480,  1460,  1430,  1420,  1480,  1460,  1500,  1470
 243,  1430,  1470,  1320,  1490,  1490,  1470,  1450,  1480
 244,  1480,  1450,  1480,  1470,  1420,  1460,  1490,  1470
 245,  1480,  1470,  1420,  1480,  1480,  1470,  1490,  1470
 246,  1460,  1470,  1480,  1420,  1490,  1480,  1460,  1390
 247,  1480,  1460,  1420,  1490,  1430,  1460,  1490,  1480
 248,  1430,  1450,  1480,  1480,  1470,  1460,  1490,  1470
 249,  1480,  1470,  1480,  1480,  1490,  1470,  1500,  1470
 250,  1400,  1470,  1480,  1480,  1470,  1460,  1490,  1470
 251,  1480,  1470,  1480,  1480,  1480,  1490,  1490,  1470
 252,  1410,  1440,  1480,  1420,  1390,  1460,  1460,  1470
 253,  1080,  1360,  1370,  1490,  1430,  1050,  1500,  1460
 254,  1080,  1470,  1320,  1430,  1490,  1460,  1460,  1470
 255,  1490,  1450,  1420,  1490,  1440,  1470,  1490,  1470
