vcore,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,   33,   34,   35,   36,   37,   38,   39,   40,   41,   42,   43,   44,
 1800,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  360,
 1790,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  361,
 1780,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  381,
 1770,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  390,
 1760,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  386,
 1750,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  429,
 1740,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  502,
 1730,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,  608,
 1720,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   17,  541,
 1710,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    6,   64,  738,
 1700,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   46,  138,  643,
 1690,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   59,  237,  682,
 1680,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   20,  297,  349,  771,
 1670,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    2,  124,  437,  559,  747,
 1660,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    2,  123,  368,  588,  796,
 1650,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0,  127,  407,  565,  606,  790,
 1640,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    1,    0,    1,    2,    2,    2,   11,  292,  500,  585,  625,  820,
 1630,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    2,    0,    2,    0,    0,    0,   82,  243,  549,  553,  661,  847,
 1620,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    2,    2,    0,    0,    0,    0,    0,    0,  104,  512,  573,  571,  705,  873,
 1610,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    2,    0,    2,    0,    2,    2,    0,    0,    4,    4,    0,    0,   74,  379,  558,  585,  585,  639, 1016,
 1600,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    2,    0,    2,    2,    0,    2,    0,    0,    0,    4,    4,    0,    0,    0,    0,    8,    0,  219,  337,  513,  600,  698,  666, 1005,
 1590,    0,    0,    0,    0,    0,    0,    1,    1,    0,    0,    0,    2,    2,    2,    0,    3,    0,    4,    4,    0,    4,    0,    0,    8,    9,    9,    9,   66,  230,  464,  579,  575,  640,  830, 1005,
 1580,    0,    0,    0,    0,    0,    1,    0,    2,    0,    3,    0,    0,    4,    0,    4,    0,    0,    7,    0,    8,    0,    0,    1,    9,    1,    1,   11,   94,  502,  565,  552,  677,  789,  711, 1014,
 1570,    0,    0,    0,    0,    2,    2,    0,    0,    0,    0,    0,    4,    0,    6,    6,    8,    0,    0,    9,    9,   10,    1,   11,    1,   12,   12,   18,  234,  474,  533,  576,  622,  689,  741, 1044,
 1560,    1,    0,    2,    2,    0,    0,    4,    0,    5,    6,    8,    8,    8,    1,    9,    9,    1,   10,    1,   11,   14,   13,    1,    1,    1,   18,  229,  516,  548,  544,  592,  753,  732,  762, 1019,
 1550,    0,    3,    3,    3,    0,    5,    0,    6,    8,    1,    1,    1,    1,   10,    1,   10,    1,    1,    1,    1,    1,    2,   19,    2,   21,    9,  408,  482,  556,  568,  710,  754,  762,  800, 1016,
 1540,    3,    3,    5,    0,    6,    1,    8,    8,    1,    9,    1,   10,   10,   11,   14,    1,   16,    1,    2,   20,    2,    2,    2,   25,    3,   81,  518,  523,  547,  665,  738,  717,  756,  818, 1083,
 1530,    0,    1,    1,    1,    8,    1,    9,    9,    1,    1,   13,    1,   16,   15,   20,   19,   21,    2,   25,   26,    2,    3,    4,    4,   53,  235,  492,  584,  630,  674,  694,  719,  831,  945, 1065,
 1520,    1,    8,    1,    1,    1,    1,    1,   14,    1,   16,   17,   19,   20,   21,    2,   25,   27,   27,   28,    4,    4,    4,    5,    4,   71,  390,  541,  617,  646,  668,  737,  773,  908,  961, 1027,
 1510,    1,    1,    1,   13,    1,   16,    1,    1,    2,   22,    2,    2,    2,   27,   29,   30,    4,    4,   39,    4,   41,    6,    7,   62,  236,  518,  612,  599,  674,  735,  831,  865,  975,  968,  985,
 1500,    9,    1,    1,   15,   17,   20,    2,    2,   25,   26,   29,    4,   31,    4,    5,    5,   42,    6,    6,   46,   49,   50,   51,   82,  414,  609,  672,  658,  721,  814,  930,  914,  991, 1021, 1111,
 1490,   14,    1,   18,    2,   23,   25,    4,   30,    4,    4,    4,   38,    6,   41,    7,   51,    8,   58,   10,   59,   10,   65,   78,  252,  537,  664,  746,  856,  917,  900,  915, 1034, 1057, 1087, 1059,
 1480,    1,    2,    2,    2,    4,    4,   31,   34,    4,    5,   40,   45,    7,    7,   57,   12,   64,   68,   13,   70,   14,   75,  219,  437,  666,  621,  866,  926,  950, 1038, 1032, 1063, 1069, 1071, 1064,
 1470,   24,    2,    4,    4,    4,   36,   38,    6,    7,    6,    7,   58,   12,   16,   16,   74,   17,   18,   89,   19,   91,   23,  259,  552,  604,  852,  947, 1035, 1040, 1047, 1055, 1060, 1063, 1069, 1076,
 1460,    4,    4,    5,    6,    7,    7,    7,   54,   59,   10,   67,   16,   17,   18,   19,   93,  101,   23,   24,  115,  116,  218,  635,  596,  818,  985, 1038, 1033, 1045, 1050, 1050, 1054, 1084, 1086, 1103,
 1450,    5,   38,    7,   43,   51,    8,   11,   10,   70,   18,   85,   97,   24,   26,   25,   27,   29,   33,  136,   38,  150,  478,  699,  784,  809, 1045, 1065, 1052, 1090, 1057, 1058, 1060, 1064, 1117, 1125,
