addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 215,  1360,  1490,  1380,  1490,  1480,  1490,  1510,  1490
 216,  1470,  1490,  1470,  1480,  1480,  1490,  1510,  1490
 217,  1360,  1480,  1360,  1480,  1500,  1490,  1520,  1450
 218,  1480,  1490,  1490,  1410,  1510,  1390,  1510,  1420
 219,  1480,  1490,  1490,  1490,  1510,  1490,  1530,  1460
 220,  1390,  1370,  1430,  1490,  1490,  1470,  1510,  1490
 221,  1480,  1490,  1490,  1490,  1510,  1460,  1400,  1340
 222,  1480,  1490,  1490,  1490,  1400,  1230,  1510,  1490
 223,  1360,  1500,  1340,  1510,  1500,  1360,  1480,  1470
 224,  1470,  1490,  1500,  1490,  1510,  1490,  1520,  1490
 225,  1480,  1500,  1500,  1490,  1500,  1410,  1510,  1440
 226,  1390,  1360,  1470,  1410,  1470,  1490,  1510,  1490
 227,  1480,  1500,  1430,  1460,  1500,  1490,  1530,  1500
 228,  1460,  1490,  1410,  1490,  1470,  1400,  1400,  1440
 229,  1480,  1460,  1490,  1390,  1500,  1460,  1520,  1490
 230,  1470,  1490,  1410,  1440,  1490,  1490,  1500,  1440
 231,  1490,  1500,  1390,  1490,  1510,  1340,  1520,  1500
 232,  1480,  1490,  1490,  1410,  1430,  1490,  1510,  1490
 233,  1480,  1510,  1410,  1500,  1500,  1500,  1520,  1440
 234,  1340,  1490,  1490,  1330,  1490,  1400,  1480,  1490
 235,  1470,  1490,  1490,  1480,  1480,  1490,  1510,  1470
 236,  1470,  1510,  1490,  1490,  1510,  1400,  1530,  1490
 237,  1190,  1500,  1490,  1410,  1510,  1490,  1520,  1500
 238,  1470,  1370,  1490,  1510,  1430,  1500,  1500,  1490
 239,  1490,  1510,  1500,  1500,  1500,  1510,  1530,  1460
 240,  1290,  1500,  1490,  1480,  1500,  1400,  1460,  1480
 241,  1480,  1500,  1500,  1460,  1300,  1500,  1310,  1500
 242,  1450,  1470,  1400,  1410,  1500,  1500,  1530,  1330
 243,  1360,  1500,  1410,  1470,  1510,  1340,  1400,  1490
 244,  1480,  1370,  1500,  1460,  1390,  1480,  1500,  1480
 245,  1470,  1490,  1410,  1500,  1500,  1490,  1510,  1490
 246,  1390,  1490,  1500,  1400,  1510,  1400,  1400,  1460
 247,  1480,  1500,  1360,  1500,  1420,  1490,  1520,  1490
 248,  1390,  1460,  1480,  1500,  1500,  1390,  1500,  1460
 249,  1480,  1500,  1500,  1470,  1510,  1460,  1520,  1490
 250,  1390,  1490,  1480,  1490,  1490,  1470,  1520,  1480
 251,  1470,  1490,  1490,  1470,  1500,  1480,  1520,  1500
 252,  1390,  1370,  1500,  1330,  1400,  1500,  1390,  1490
 253,  1250,  1280,  1410,  1500,  1300,  1270,  1520,  1340
 254,  1150,  1500,  1400,  1330,  1520,  1380,  1400,  1500
 255,  1490,  1380,  1440,  1500,  1410,  1490,  1520,  1330
