addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  53,  1500,  1380,  1500,  1480,  1480,  1470,  1520,  1410
  54,  1410,  1490,  1500,  1380,  1480,  1460,  1400,  1480
  55,  1490,  1480,  1490,  1500,  1500,  1420,  1520,  1480
  56,  1500,  1390,  1500,  1490,  1360,  1390,  1510,  1480
  57,  1490,  1480,  1430,  1390,  1460,  1440,  1510,  1480
  58,  1470,  1480,  1350,  1390,  1470,  1470,  1400,  1400
  59,  1380,  1370,  1500,  1470,  1390,  1380,  1510,  1410
  60,  1360,  1480,  1500,  1380,  1460,  1370,  1390,  1480
  61,  1490,  1330,  1440,  1480,  1390,  1460,  1510,  1440
  62,  1360,  1350,  1350,  1190,  1260,  1470,  1070,  1330
  63,  1210,  1370,  1500,  1070,  1490,  1380,  1510,  1410
  64,  1210,  1490,  1340,  1390,  1460,  1460,  1400,  1470
  65,  1490,  1370,  1490,  1490,  1390,  1380,  1510,  1480
  66,  1290,  1360,  1430,  1290,  1480,  1460,  1410,  1360
  67,  1490,  1480,  1420,  1500,  1390,  1380,  1400,  1410
  68,  1360,  1470,  1340,  1430,  1460,  1460,  1510,  1470
  69,  1480,  1380,  1490,  1470,  1470,  1470,  1510,  1150
  70,  1360,  1490,  1500,  1390,  1360,  1470,  1510,  1470
  71,  1490,  1370,  1420,  1480,  1090,  1370,  1390,  1470
  72,  1360,  1480,  1420,  1480,  1470,  1370,  1510,  1400
  73,  1480,  1480,  1490,  1480,  1480,  1380,  1500,  1180
  74,  1480,  1380,  1500,  1380,  1480,  1450,  1510,  1480
  75,  1390,  1490,  1440,  1460,  1270,  1350,  1510,  1480
  76,  1480,  1480,  1350,  1470,  1470,  1440,  1250,  1480
  77,  1470,  1370,  1500,  1490,  1480,  1430,  1510,  1480
  78,  1360,  1470,  1500,  1480,  1440,  1480,  1400,  1470
  79,  1380,  1490,  1430,  1490,  1390,  1450,  1510,  1410
  80,  1460,  1480,  1480,  1380,  1470,  1460,  1500,  1480
  81,  1480,  1470,  1480,  1510,  1390,  1470,  1510,  1470
  82,  1470,  1450,  1460,  1390,  1460,  1480,  1350,  1470
  83,  1480,  1370,  1490,  1480,  1480,  1380,  1510,  1470
  84,  1470,  1320,  1490,  1370,  1470,  1460,  1410,  1460
  85,  1380,  1490,  1370,  1390,  1390,  1380,  1510,  1200
  86,  1480,  1480,  1480,  1480,  1100,  1460,  1410,  1410
  87,  1490,  1470,  1420,  1480,  1480,  1470,  1310,  1480
  88,  1470,  1480,  1480,  1370,  1470,  1460,  1520,  1450
  89,  1600,  1370,  1500,  1470,  1490,  1470,  1510,  1480
  90,  1480,  1480,  1430,  1370,  1360,  1460,  1490,  1480
  91,  1480,  1480,  1490,  1480,  1470,  1470,  1510,  1480
  92,  1480,  1390,  1490,  1170,  1480,  1470,  1390,  1400
  93,  1460,  1480,  1450,  1480,  1490,  1380,  1510,  1490
  94,  1430,  1470,  1420,  1270,  1360,  1420,  1500,  1470
  95,  1540,  1370,  1490,  1480,  1480,  1460,  1410,  1470
  96,  1500,  1470,  1480,  1430,  1480,  1370,  1510,  1460
  97,  1480,  1480,  1510,  1390,  1380,  1480,  1510,  1330
  98,  1360,  1390,  1490,  1480,  1480,  1440,  1510,  1480
  99,  1490,  1480,  1490,  1480,  1480,  1380,  1480,  1480
 100,  1480,  1480,  1480,  1450,  1360,  1470,  1500,  1480
 101,  1380,  1380,  1490,  1490,  1470,  1460,  1510,  1480
 102,  1490,  1480,  1480,  1480,  1490,  1380,  1490,  1460
 103,  1380,  1480,  1510,  1390,  1480,  1450,  1500,  1220
 104,  1480,  1480,  1480,  1440,  1370,  1440,  1500,  1480
 105,  1380,  1370,  1500,  1480,  1480,  1470,  1510,  1470
 106,  1480,  1480,  1490,  1480,  1420,  1370,  1240,  1480
 107,  1380,  1470,  1480,  1390,  1390,  1470,  1500,  1480
 108,  1360,  1390,  1500,  1480,  1450,  1470,  1500,  1480
 109,  1490,  1480,  1450,  1490,  1470,  1380,  1510,  1480
 110,  1420,  1480,  1430,  1480,  1480,  1470,  1510,  1470
 111,  1490,  1370,  1490,  1480,  1490,  1480,  1510,  1420
 112,  1470,  1490,  1490,  1480,  1490,  1370,  1510,  1490
 113,  1490,  1480,  1500,  1390,  1490,  1470,  1510,  1490
 114,  1490,  1380,  1490,  1480,  1490,  1460,  1510,  1460
 115,  1550,  1480,  1510,  1490,  1490,  1460,  1520,  1430
 116,  1450,  1470,  1410,  1370,  1440,  1470,  1490,  1470
 117,  1500,  1370,  1500,  1500,  1490,  1450,  1510,  1480
 118,  1490,  1480,  1490,  1450,  1460,  1460,  1500,  1470
 119,  1490,  1470,  1490,  1480,  1480,  1380,  1200,  1480
 120,  1470,  1380,  1350,  1380,  1370,  1370,  1380,  1380
 121,  1380,  1290,  1490,  1470,  1460,  1460,  1230,  1480
 122,  1470,  1470,  1410,  1380,  1360,  1410,  1510,  1470
 123,  1470,  1480,  1490,  1490,  1490,  1470,  1500,  1490
 124,  1360,  1380,  1350,  1380,  1360,  1370,  1510,  1460
 125,  1490,  1050,  1500,  1470,  1490,  1450,  1400,  1410
 126,  1360,  1050,  1450,  1380,  1470,  1370,  1510,  1410
 127,  1090,  1500,  1440,  1470,  1390,  1460,  1470,  1170
 128,  1080,  1370,  1470,  1480,  1460,  1450,  1400,  1470
 129,  1480,  1480,  1440,  1390,  1390,  1380,  1510,  1410
 130,  1470,  1470,  1480,  1480,  1360,  1370,  1500,  1490
 131,  1380,  1370,  1450,  1390,  1490,  1460,  1500,  1480
 132,  1490,  1390,  1500,  1080,  1370,  1480,  1400,  1400
 133,  1180,  1490,  1410,  1080,  1490,  1380,  1510,  1410
 134,  1150,  1480,  1390,  1080,  1480,  1470,  1390,  1480
 135,  1380,  1370,  1490,  1480,  1390,  1450,  1410,  1500
 136,  1490,  1270,  1400,  1470,  1490,  1400,  1510,  1310
 137,  1490,  1480,  1500,  1480,  1480,  1380,  1390,  1150
 138,  1470,  1480,  1450,  1380,  1480,  1470,  1350,  1400
 139,  1490,  1470,  1490,  1480,  1480,  1470,  1510,  1480
 140,  1370,  1360,  1350,  1480,  1370,  1360,  1380,  1470
 141,  1480,  1480,  1490,  1390,  1460,  1460,  1510,  1410
 142,  1470,  1390,  1350,  1480,  1500,  1370,  1510,  1480
 143,  1100,  1490,  1500,  1390,  1390,  1480,  1480,  1170
 144,  1360,  1390,  1500,  1490,  1480,  1450,  1510,  1400
 145,  1490,  1490,  1420,  1270,  1390,  1380,  1410,  1420
 146,  1430,  1390,  1440,  1390,  1450,  1450,  1510,  1480
 147,  1380,  1490,  1500,  1470,  1390,  1460,  1400,  1420
 148,  1480,  1490,  1420,  1450,  1450,  1480,  1510,  1480
 149,  1480,  1480,  1490,  1480,  1490,  1380,  1510,  1470
 150,  1480,  1480,  1510,  1480,  1480,  1480,  1520,  1390
 151,  1380,  1480,  1490,  1500,  1390,  1380,  1510,  1490
 152,  1360,  1380,  1490,  1450,  1450,  1460,  1510,  1430
 153,  1490,  1480,  1430,  1390,  1380,  1380,  1400,  1480
 154,  1530,  1480,  1450,  1490,  1360,  1380,  1500,  1480
 155,  1380,  1490,  1510,  1410,  1390,  1470,  1510,  1490
 156,  1490,  1390,  1350,  1480,  1100,  1480,  1500,  1400
 157,  1380,  1490,  1500,  1390,  1510,  1380,  1510,  1420
 158,  1490,  1390,  1490,  1490,  1450,  1450,  1490,  1450
 159,  1380,  1490,  1510,  1240,  1480,  1460,  1510,  1320
 160,  1480,  1490,  1510,  1450,  1360,  1480,  1410,  1480
 161,  1480,  1290,  1500,  1490,  1480,  1470,  1500,  1480
 162,  1460,  1390,  1470,  1390,  1480,  1460,  1510,  1390
 163,  1360,  1480,  1430,  1480,  1490,  1440,  1510,  1470
 164,  1490,  1390,  1490,  1430,  1460,  1470,  1500,  1480
 165,  1490,  1490,  1500,  1500,  1490,  1470,  1330,  1480
 166,  1490,  1480,  1470,  1480,  1470,  1470,  1500,  1480
 167,  1380,  1370,  1510,  1490,  1480,  1460,  1520,  1480
 168,  1480,  1480,  1430,  1390,  1370,  1370,  1420,  1480
 169,  1500,  1470,  1410,  1480,  1480,  1470,  1520,  1430
 170,  1360,  1470,  1480,  1450,  1450,  1370,  1510,  1470
 171,  1490,  1480,  1490,  1100,  1260,  1460,  1510,  1480
 172,  1360,  1480,  1490,  1390,  1490,  1430,  1510,  1450
 173,  1630,  1490,  1460,  1490,  1390,  1460,  1510,  1480
 174,  1350,  1480,  1510,  1380,  1480,  1460,  1500,  1400
 175,  1500,  1510,  1450,  1500,  1390,  1390,  1510,  1230
 176,  1470,  1390,  1480,  1390,  1480,  1450,  1490,  1480
 177,  1490,  1490,  1370,  1480,  1450,  1470,  1510,  1430
 178,  1470,  1480,  1500,  1460,  1480,  1480,  1510,  1470
 179,  1480,  1480,  1500,  1480,  1480,  1480,  1510,  1480
 180,  1480,  1500,  1500,  1480,  1460,  1460,  1510,  1480
 181,  1370,  1490,  1450,  1480,  1390,  1380,  1510,  1480
 182,  1480,  1390,  1500,  1390,  1480,  1240,  1510,  1410
 183,  1380,  1480,  1440,  1500,  1390,  1460,  1400,  1490
 184,  1470,  1390,  1480,  1390,  1260,  1470,  1400,  1470
 185,  1480,  1480,  1500,  1490,  1470,  1200,  1510,  1420
 186,  1480,  1480,  1480,  1480,  1360,  1370,  1510,  1480
 187,  1380,  1370,  1460,  1390,  1500,  1470,  1510,  1490
 188,  1480,  1390,  1350,  1470,  1480,  1460,  1510,  1480
 189,  1160,  1480,  1500,  1380,  1390,  1440,  1520,  1420
 190,  1160,  1470,  1440,  1500,  1470,  1480,  1510,  1470
 191,  1380,  1350,  1500,  1390,  1490,  1470,  1480,  1480
 192,  1470,  1380,  1490,  1490,  1370,  1380,  1090,  1480
 193,  1530,  1370,  1490,  1480,  1480,  1460,  1510,  1420
 194,  1470,  1470,  1490,  1390,  1440,  1440,  1450,  1470
 195,  1380,  1560,  1490,  1490,  1460,  1450,  1510,  1470
 196,  1460,  1490,  1420,  1440,  1470,  1460,  1500,  1490
 197,  1380,  1090,  1500,  1480,  1480,  1460,  1510,  1160
 198,  1470,  1390,  1480,  1470,  1470,  1440,  1510,  1480
 199,  1490,  1480,  1490,  1490,  1390,  1460,  1510,  1340
 200,  1360,  1470,  1490,  1390,  1490,  1440,  1490,  1460
 201,  1490,  1380,  1490,  1480,  1390,  1480,  1510,  1470
 202,  1490,  1250,  1420,  1490,  1440,  1440,  1520,  1360
 203,  1380,  1480,  1510,  1390,  1390,  1450,  1510,  1470
 204,  1480,  1480,  1480,  1380,  1460,  1440,  1300,  1330
 205,  1480,  1480,  1500,  1490,  1390,  1480,  1510,  1430
 206,  1490,  1470,  1440,  1490,  1440,  1450,  1500,  1480
 207,  1540,  1490,  1490,  1510,  1490,  1480,  1510,  1480
 208,  1470,  1390,  1450,  1490,  1360,  1430,  1500,  1460
 209,  1380,  1490,  1490,  1390,  1480,  1450,  1340,  1270
 210,  1480,  1360,  1440,  1450,  1450,  1450,  1320,  1480
 211,  1490,  1370,  1490,  1480,  1480,  1390,  1510,  1430
 212,  1360,  1470,  1440,  1450,  1450,  1440,  1500,  1470
 213,  1500,  1490,  1500,  1490,  1390,  1220,  1190,  1480
 214,  1480,  1390,  1500,  1390,  1500,  1390,  1500,  1410
 215,  1390,  1470,  1460,  1470,  1460,  1450,  1510,  1480
 216,  1470,  1450,  1490,  1450,  1450,  1450,  1500,  1480
 217,  1380,  1480,  1360,  1490,  1470,  1470,  1510,  1420
 218,  1490,  1490,  1500,  1380,  1470,  1410,  1520,  1400
 219,  1480,  1490,  1490,  1480,  1490,  1470,  1510,  1320
 220,  1420,  1390,  1440,  1490,  1450,  1450,  1500,  1480
 221,  1490,  1480,  1490,  1490,  1460,  1470,  1410,  1430
 222,  1470,  1470,  1460,  1470,  1170,  1370,  1490,  1470
 223,  1380,  1490,  1370,  1480,  1480,  1390,  1470,  1470
 224,  1490,  1470,  1490,  1490,  1470,  1470,  1510,  1480
 225,  1490,  1490,  1490,  1490,  1490,  1220,  1510,  1430
 226,  1360,  1390,  1490,  1380,  1470,  1460,  1510,  1480
 227,  1480,  1490,  1440,  1490,  1470,  1460,  1510,  1470
 228,  1480,  1490,  1440,  1490,  1490,  1400,  1410,  1410
 229,  1490,  1380,  1510,  1390,  1490,  1450,  1520,  1490
 230,  1490,  1480,  1450,  1490,  1480,  1460,  1510,  1380
 231,  1480,  1470,  1440,  1470,  1490,  1390,  1510,  1480
 232,  1490,  1480,  1510,  1390,  1360,  1440,  1510,  1480
 233,  1490,  1480,  1430,  1500,  1480,  1470,  1520,  1420
 234,  1430,  1490,  1490,  1530,  1490,  1380,  1100,  1480
 235,  1530,  1490,  1500,  1490,  1480,  1480,  1520,  1470
 236,  1480,  1470,  1480,  1480,  1490,  1360,  1500,  1470
 237,  1350,  1490,  1500,  1390,  1490,  1470,  1510,  1490
 238,  1470,  1390,  1490,  1490,  1220,  1480,  1500,  1470
 239,  1490,  1490,  1500,  1490,  1470,  1480,  1510,  1420
 240,  1470,  1480,  1500,  1500,  1480,  1380,  1400,  1470
 241,  1490,  1490,  1500,  1500,  1390,  1470,  1490,  1490
 242,  1490,  1390,  1460,  1460,  1470,  1460,  1520,  1410
 243,  1380,  1490,  1450,  1500,  1490,  1380,  1480,  1480
 244,  1470,  1390,  1500,  1480,  1370,  1470,  1500,  1460
 245,  1500,  1480,  1440,  1490,  1490,  1480,  1510,  1480
 246,  1440,  1500,  1480,  1380,  1500,  1370,  1420,  1130
 247,  1480,  1480,  1360,  1500,  1390,  1470,  1510,  1490
 248,  1360,  1380,  1480,  1470,  1480,  1390,  1500,  1410
 249,  1490,  1490,  1500,  1490,  1490,  1460,  1520,  1480
 250,  1360,  1480,  1490,  1480,  1480,  1430,  1500,  1460
 251,  1490,  1480,  1500,  1480,  1480,  1460,  1520,  1480
 252,  1360,  1390,  1500,  1390,  1130,  1470,  1410,  1480
 253,  1090,  1240,  1460,  1490,  1390,  1200,  1520,  1410
 254,  1090,  1480,  1430,  1390,  1480,  1370,  1410,  1480
 255,  1500,  1370,  1420,  1500,  1390,  1480,  1510,  1430
