addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  62,  1350,   960,  1360,  1080,  1040,  1410,  1150,  1330
  63,  1060,  1410,  1440,  1040,  1440,  1340,  1450,  1370
  64,  1040,  1430,  1370,  1340,  1420,  1410,  1370,  1410
  65,  1420,  1380,  1430,  1440,  1370,  1330,  1440,  1420
  66,  1120,  1180,  1360,  1310,  1410,  1390,  1360,  1310
  67,  1410,  1430,  1340,  1440,  1310,  1320,  1360,  1360
  68,  1340,  1430,  1380,  1430,  1410,  1410,  1450,  1420
  69,  1420,  1400,  1430,  1430,  1410,  1410,  1450,  1310
  70,  1350,  1430,  1410,  1330,  1410,  1410,  1430,  1410
  71,  1400,  1390,  1330,  1430,  1300,  1050,  1370,  1420
  72,  1030,  1440,  1370,  1440,  1410,  1340,  1440,  1360
  73,  1420,  1430,  1430,  1430,  1420,  1350,  1450,  1290
  74,  1420,  1330,  1440,  1340,  1430,  1410,  1450,  1420
  75,  1340,  1430,  1340,  1440,  1310,  1080,  1440,  1430
  76,  1410,  1420,  1380,  1410,  1410,  1400,  1240,  1420
  77,  1350,  1330,  1440,  1430,  1420,  1410,  1450,  1420
  78,  1070,  1420,  1410,  1430,  1410,  1410,  1380,  1410
  79,  1340,  1440,  1330,  1440,  1360,  1400,  1440,  1360
  80,  1420,  1410,  1440,  1340,  1440,  1410,  1450,  1410
  81,  1410,  1430,  1430,  1440,  1310,  1410,  1450,  1430
  82,  1420,  1430,  1340,  1340,  1410,  1410,  1090,  1410
  83,  1410,  1440,  1420,  1430,  1420,  1340,  1440,  1420
  84,  1420,  1440,  1440,  1340,  1410,  1390,  1350,  1430
  85,  1340,  1440,  1340,  1340,  1320,  1340,  1440,  1310
  86,  1410,  1420,  1440,  1440,  1340,  1410,  1360,  1340
  87,  1420,  1430,  1330,  1440,  1430,  1410,  1150,  1490
  88,  1410,  1410,  1410,  1340,  1430,  1420,  1450,  1430
  89,  1340,  1330,  1440,  1440,  1430,  1410,  1450,  1430
  90,  1410,  1410,  1380,  1340,  1330,  1410,  1430,  1410
  91,  1340,  1430,  1450,  1450,  1430,  1420,  1450,  1430
  92,  1420,  1330,  1440,  1340,  1410,  1410,  1360,  1360
  93,  1340,  1420,  1340,  1440,  1430,  1340,  1460,  1430
  94,  1280,  1430,  1370,  1210,  1350,  1390,  1450,  1410
  95,  1430,  1370,  1430,  1430,  1410,  1410,  1380,  1420
  96,  1410,  1430,  1430,  1400,  1410,  1380,  1440,  1420
  97,  1420,  1420,  1430,  1340,  1320,  1410,  1440,  1210
  98,  1430,  1400,  1430,  1430,  1380,  1420,  1440,  1420
  99,  1420,  1440,  1440,  1430,  1430,  1340,  1370,  1420
 100,  1430,  1430,  1450,  1450,  1380,  1420,  1450,  1430
 101,  1350,  1410,  1430,  1450,  1430,  1420,  1450,  1420
 102,  1420,  1430,  1430,  1380,  1430,  1370,  1440,  1440
 103,  1340,  1430,  1440,  1340,  1430,  1400,  1450,  1280
 104,  1430,  1410,  1430,  1400,  1350,  1390,  1440,  1420
 105,  1350,  1320,  1430,  1430,  1420,  1410,  1450,  1430
 106,  1410,  1440,  1420,  1430,  1340,  1360,  1280,  1430
 107,  1350,  1430,  1440,  1340,  1310,  1420,  1440,  1430
 108,  1340,  1390,  1430,  1430,  1430,  1410,  1440,  1420
 109,  1420,  1430,  1340,  1430,  1420,  1340,  1450,  1440
 110,  1340,  1440,  1370,  1420,  1420,  1410,  1440,  1420
 111,  1420,  1330,  1440,  1450,  1430,  1410,  1440,  1360
 112,  1410,  1420,  1420,  1400,  1410,  1350,  1440,  1420
 113,  1410,  1430,  1430,  1340,  1420,  1420,  1450,  1410
 114,  1410,  1330,  1420,  1430,  1420,  1380,  1440,  1430
 115,  1420,  1430,  1440,  1420,  1420,  1410,  1450,  1360
 116,  1130,  1440,  1380,  1340,  1590,  1400,  1460,  1420
 117,  1420,  1380,  1440,  1440,  1430,  1420,  1450,  1420
 118,  1410,  1440,  1440,  1440,  1400,  1420,  1430,  1420
 119,  1420,  1430,  1450,  1430,  1420,  1350,  1270,  1430
 120,  1420,  1330,  1360,  1340,  1440,  1330,  1380,  1360
 121,  1340,  1070,  1440,  1420,  1410,  1410,  1170,  1420
 122,  1420,  1420,  1400,  1330,  1350,  1370,  1440,  1420
 123,  1410,  1440,  1440,  1440,  1450,  1420,  1450,  1430
 124,  1340,  1330,  1360,  1340,  1330,  1360,  1440,  1420
 125,  1430,  1160,  1430,  1430,  1440,  1410,  1380,  1350
 126,  1340,  1160,  1380,  1340,  1420,  1370,  1450,  1340
 127,  1120,  1440,  1400,  1430,  1360,  1420,  1370,  1300
 128,  1120,  1330,  1430,  1430,  1410,  1400,  1380,  1430
 129,  1420,  1440,  1340,  1340,  1370,  1350,  1460,  1370
 130,  1390,  1430,  1410,  1430,  1340,  1360,  1430,  1410
 131,  1340,  1400,  1340,  1340,  1430,  1420,  1450,  1410
 132,  1400,  1330,  1430,  1330,  1450,  1410,  1380,  1350
 133,  1090,  1430,  1340,  1200,  1410,  1340,  1440,  1350
 134,  1080,  1420,  1210,  1160,  1430,  1400,  1380,  1430
 135,  1340,  1430,  1440,  1430,  1370,  1420,  1360,  1360
 136,  1400,  1390,  1410,  1410,  1430,  1360,  1430,  1330
 137,  1410,  1430,  1430,  1420,  1430,  1350,  1370,  1290
 138,  1400,  1410,  1370,  1330,  1430,  1410,  1160,  1350
 139,  1410,  1420,  1430,  1430,  1420,  1410,  1440,  1450
 140,  1340,  1330,  1360,  1430,  1330,  1340,  1380,  1410
 141,  1410,  1420,  1440,  1340,  1400,  1420,  1440,  1350
 142,  1400,  1330,  1350,  1420,  1420,  1370,  1450,  1430
 143,  1120,  1430,  1430,  1430,  1320,  1420,  1380,  1210
 144,  1340,  1330,  1450,  1430,  1420,  1400,  1450,  1360
 145,  1420,  1430,  1340,  1310,  1310,  1340,  1370,  1370
 146,  1090,  1330,  1350,  1340,  1420,  1390,  1440,  1420
 147,  1340,  1430,  1430,  1440,  1320,  1410,  1370,  1360
 148,  1430,  1430,  1360,  1430,  1390,  1430,  1450,  1430
 149,  1410,  1440,  1430,  1430,  1430,  1340,  1450,  1430
 150,  1420,  1430,  1430,  1400,  1430,  1400,  1450,  1340
 151,  1340,  1420,  1430,  1430,  1370,  1340,  1450,  1520
 152,  1350,  1330,  1430,  1430,  1430,  1410,  1450,  1350
 153,  1430,  1430,  1340,  1340,  1380,  1340,  1370,  1430
 154,  1430,  1440,  1390,  1450,  1450,  1340,  1450,  1440
 155,  1340,  1440,  1450,  1340,  1330,  1420,  1440,  1420
 156,  1420,  1330,  1360,  1440,  1330,  1410,  1440,  1350
 157,  1350,  1440,  1430,  1340,  1430,  1340,  1450,  1360
 158,  1400,  1330,  1430,  1420,  1450,  1400,  1430,  1390
 159,  1340,  1440,  1430,  1050,  1390,  1410,  1450,  1270
 160,  1420,  1430,  1430,  1430,  1440,  1400,  1370,  1420
 161,  1340,  1380,  1440,  1440,  1430,  1420,  1450,  1430
 162,  1410,  1330,  1430,  1340,  1430,  1410,  1430,  1360
 163,  1080,  1430,  1330,  1440,  1430,  1410,  1440,  1420
 164,  1430,  1330,  1430,  1430,  1400,  1410,  1450,  1430
 165,  1420,  1440,  1450,  1440,  1440,  1420,  1330,  1490
 166,  1420,  1430,  1360,  1440,  1410,  1420,  1450,  1420
 167,  1340,  1330,  1430,  1430,  1430,  1430,  1450,  1430
 168,  1410,  1450,  1400,  1340,  1340,  1340,  1380,  1430
 169,  1430,  1420,  1340,  1440,  1430,  1430,  1460,  1360
 170,  1350,  1430,  1430,  1430,  1420,  1360,  1430,  1430
 171,  1430,  1430,  1430,  1050,  1190,  1430,  1460,  1430
 172,  1340,  1430,  1430,  1330,  1430,  1410,  1450,  1420
 173,  1350,  1440,  1340,  1440,  1310,  1410,  1450,  1420
 174,  1180,  1440,  1430,  1340,  1430,  1430,  1450,  1360
 175,  1430,  1430,  1340,  1440,  1380,  1350,  1450,  1310
 176,  1420,  1330,  1430,  1340,  1430,  1410,  1430,  1430
 177,  1420,  1430,  1340,  1440,  1410,  1420,  1440,  1360
 178,  1420,  1430,  1430,  1410,  1430,  1420,  1430,  1430
 179,  1420,  1430,  1430,  1430,  1430,  1410,  1450,  1420
 180,  1420,  1430,  1430,  1420,  1430,  1430,  1450,  1430
 181,  1340,  1430,  1340,  1450,  1310,  1340,  1450,  1430
 182,  1420,  1330,  1430,  1340,  1430,  1240,  1430,  1360
 183,  1340,  1430,  1340,  1430,  1310,  1420,  1370,  1430
 184,  1420,  1330,  1430,  1450,  1050,  1420,  1360,  1430
 185,  1420,  1430,  1430,  1440,  1420,  1100,  1460,  1370
 186,  1420,  1430,  1430,  1430,  1340,  1340,  1450,  1420
 187,  1340,  1390,  1340,  1340,  1430,  1410,  1440,  1420
 188,  1420,  1330,  1380,  1430,  1460,  1410,  1450,  1430
 189,  1100,  1430,  1440,  1340,  1320,  1420,  1450,  1350
 190,  1050,  1430,  1380,  1430,  1430,  1420,  1450,  1430
 191,  1340,  1400,  1450,  1340,  1440,  1430,  1320,  1430
 192,  1410,  1330,  1420,  1440,  1340,  1350,  1020,  1410
 193,  1350,  1400,  1440,  1440,  1440,  1410,  1450,  1370
 194,  1420,  1420,  1450,  1340,  1420,  1420,  1350,  1420
 195,  1340,  1320,  1440,  1430,  1410,  1410,  1450,  1420
 196,  1410,  1430,  1380,  1430,  1420,  1380,  1440,  1420
 197,  1350,  1400,  1440,  1430,  1430,  1410,  1450,  1280
 198,  1420,  1330,  1430,  1400,  1420,  1390,  1440,  1400
 199,  1410,  1430,  1420,  1440,  1370,  1410,  1450,  1260
 200,  1350,  1420,  1420,  1340,  1400,  1380,  1430,  1430
 201,  1420,  1330,  1440,  1430,  1370,  1420,  1450,  1420
 202,  1420,  1120,  1380,  1430,  1420,  1380,  1450,  1310
 203,  1340,  1430,  1440,  1340,  1320,  1420,  1450,  1420
 204,  1400,  1420,  1440,  1340,  1430,  1420,  1130,  1340
 205,  1410,  1440,  1440,  1440,  1320,  1420,  1450,  1370
 206,  1420,  1420,  1370,  1440,  1400,  1400,  1440,  1430
 207,  1340,  1450,  1430,  1430,  1430,  1410,  1450,  1430
 208,  1400,  1330,  1360,  1430,  1340,  1390,  1440,  1420
 209,  1330,  1440,  1440,  1420,  1420,  1410,  1160,  1270
 210,  1420,  1080,  1400,  1430,  1430,  1400,  1070,  1420
 211,  1420,  1410,  1430,  1440,  1430,  1050,  1440,  1360
 212,  1440,  1430,  1390,  1430,  1430,  1400,  1440,  1430
 213,  1410,  1440,  1430,  1440,  1320,  1260,  1180,  1420
 214,  1410,  1330,  1440,  1340,  1420,  1340,  1440,  1360
 215,  1340,  1430,  1330,  1440,  1400,  1410,  1440,  1430
 216,  1420,  1430,  1440,  1440,  1440,  1400,  1450,  1420
 217,  1350,  1430,  1340,  1460,  1410,  1410,  1460,  1460
 218,  1430,  1430,  1440,  1400,  1440,  1330,  1450,  1360
 219,  1420,  1430,  1430,  1440,  1440,  1420,  1460,  1040
 220,  1350,  1330,  1370,  1430,  1400,  1400,  1450,  1430
 221,  1420,  1440,  1440,  1430,  1430,  1420,  1360,  1370
 222,  1420,  1440,  1430,  1400,  1190,  1190,  1450,  1430
 223,  1340,  1440,  1330,  1440,  1420,  1190,  1360,  1420
 224,  1420,  1420,  1440,  1440,  1420,  1420,  1440,  1440
 225,  1420,  1430,  1440,  1440,  1420,  1190,  1450,  1380
 226,  1340,  1330,  1430,  1340,  1420,  1420,  1450,  1410
 227,  1420,  1440,  1340,  1430,  1430,  1420,  1450,  1430
 228,  1410,  1420,  1380,  1420,  1500,  1350,  1350,  1340
 229,  1410,  1380,  1450,  1340,  1430,  1420,  1450,  1420
 230,  1420,  1450,  1390,  1440,  1410,  1420,  1440,  1340
 231,  1420,  1430,  1250,  1450,  1420,  1330,  1450,  1420
 232,  1420,  1410,  1440,  1340,  1340,  1380,  1450,  1410
 233,  1410,  1430,  1400,  1440,  1420,  1410,  1440,  1360
 234,  1340,  1430,  1420,  1450,  1420,  1360,  1180,  1420
 235,  1410,  1430,  1430,  1430,  1430,  1420,  1440,  1420
 236,  1410,  1440,  1440,  1440,  1420,  1360,  1460,  1440
 237,  1090,  1440,  1450,  1340,  1440,  1420,  1450,  1510
 238,  1420,  1330,  1440,  1430,  1110,  1390,  1430,  1420
 239,  1420,  1440,  1430,  1440,  1400,  1420,  1450,  1370
 240,  1100,  1430,  1440,  1430,  1430,  1340,  1350,  1400
 241,  1430,  1440,  1450,  1450,  1320,  1420,  1060,  1430
 242,  1420,  1330,  1390,  1340,  1420,  1400,  1450,  1350
 243,  1330,  1430,  1140,  1450,  1430,  1350,  1360,  1430
 244,  1430,  1330,  1450,  1420,  1330,  1420,  1450,  1430
 245,  1430,  1430,  1340,  1460,  1440,  1430,  1460,  1440
 246,  1450,  1440,  1430,  1360,  1420,  1360,  1360,  1370
 247,  1420,  1420,  1340,  1430,  1360,  1400,  1460,  1420
 248,  1350,  1330,  1440,  1420,  1410,  1340,  1440,  1360
 249,  1410,  1440,  1450,  1440,  1430,  1410,  1450,  1440
 250,  1350,  1430,  1430,  1530,  1430,  1410,  1450,  1430
 251,  1410,  1430,  1450,  1440,  1440,  1420,  1440,  1480
 252,  1350,  1330,  1440,  1340,  1210,  1410,  1370,  1420
 253,  1260,  1320,  1400,  1450,  1320,  1330,  1450,  1510
 254,  1040,  1430,  1360,  1340,  1440,  1340,  1370,  1430
 255,  1430,  1330,  1340,  1450,  1360,  1420,  1450,  1360
