 1340,  1470,  1270,  1380,  1400,  1400,  1370,  1410,  1340,  1310,  1410,  1390,  1390,  1390,  1380,  1390, 
 1340,  1340,  1350,  1300,  1470,  1400,  1350,  1360,  1320,  1270,  1350,  1310,  1410,  1290,  1350,  1380, 
 1420,  1460,  1340,  1310,  1390,  1410,  1440,  1370,  1340,  1340,  1360,  1490,  1480,  1480,  1370,  1380, 
 1360,  1380,  1390,  1290,  1440,  1400,  1380,  1440,  1400,  1350,  1400,  1430,  1360,  1370,  1430,  1380, 
 1420,  1380,  1350,  1330,  1370,  1270,  1380,  1430,  1350,  1340,  1470,  1410,  1350,  1310,  1320,  1480, 
 1400,  1450,  1330,  1330,  1410,  1410,  1370,  1390,  1330,  1360,  1410,  1430,  1470,  1270,  1400,  1320, 
 1440,  1430,  1350,  1320,  1390,  1390,  1520,  1410,  1330,  1340,  1340,  1470,  1290,  1480,  1400,  1390, 
 1430,  1380,  1330,  1280,  1420,  1420,  1320,  1410,  1340,   980,  1440,  1370,  1480,  1430,  1420,  1330, 
 1410,  1480,  1380,  1290,  1420,  1420,  1340,  1360,  1310,  1340,  1430,  1270,  1340,  1400,  1380,  1400, 
 1470,  1450,  1340,  1280,  1410,  1430,  1360,  1300,  1360,  1330,  1380,  1380,  1510,  1490,  1420,  1400, 
 1370,  1570,  1370,  1390,  1390,  1440,  1580,  1450,  1370,  1370,  1470,  1430,  1330,  1480,  1360,  1440, 
 1390,  1470,  1450,  1440,  1400,  1400,  1360,  1440,  1320,  1340,  1420,  1270,  1430,  1330,  1380,  1410, 
 1420,  1420,  1360,  1330,  1380,  1380,  1360,  1430,  1390,  1420,  1310,  1360,  1390,  1400,  1350,  1380, 
 1320,  1410,  1400,  1280,  1400,  1380,  1440,  1380,  1410,  1350,  1390,  1410,  1340,  1330,  1410,  1420, 
 1370,  1480,  1350,  1320,  1410,  1410,  1440,  1440,  1340,  1310,  1480,  1260,  1370,  1300,  1400,  1290, 
 1420,  1520,  1280,  1280,  1440,  1420,  1400,  1430,  1350,  1360,  1410,  1400,  1290,  1310,  1390,  1380, 
 1340,  1350,  1360,  1270,  1360,  1270,  1440,  1480,  1360,  1360,  1390,  1390,  1360,  1390,  1350,  1510, 
 1480,  1480,  1340,  1330,  1430,  1420,  1470,  1400,  1350,  1370,  1420,  1430,  1290,  1360,  1430,  1380, 
