  890,  1370,  1270,  1270,  1190,  1260,  1140,  1320,  1270,  1260,  1350,  1340,  1270,  1280,  1270,  1300, 
  890,   990,  1260,  1230,  1280,  1240,  1140,  1300,  1260,  1260,   880,   880,  1270,  1290,   990,  1280, 
 1280,  1350,  1270,  1270,  1280,  1270,  1280,  1280,  1270,  1280,  1310,  1380,  1290,  1290,  1290,  1300, 
 1290,  1320,  1260,  1270,  1270,  1280,  1270,  1300,  1270,  1280,  1340,  1360,  1280,  1290,  1320,  1280, 
 1310,  1320,  1270,  1270,  1270,  1260,  1270,  1320,  1270,  1260,  1370,  1340,  1280,  1280,  1270,  1310, 
 1290,  1350,  1260,  1270,  1270,  1250,  1270,  1310,  1270,  1280,  1340,  1360,  1280,  1280,  1290,  1270, 
 1330,   890,  1270,  1270,  1260,  1190,  1240,  1300,  1280,  1280,   880,  1350,  1290,  1270,  1300,  1300, 
 1330,  1310,  1270,  1270,  1280,  1280,  1280,  1310,  1280,  1260,  1360,  1320,  1270,  1250,  1290,  1270, 
 1280,  1350,  1270,  1270,  1270,  1270,  1270,  1300,  1270,  1280,  1360,   980,  1280,  1280,  1300,  1290, 
 1290,  1290,  1270,  1270,  1270,  1270,  1280,  1250,  1270,  1280,  1330,  1330,  1290,  1280,  1300,  1320, 
 1290,  1320,  1270,  1270,  1280,  1280,  1240,  1310,  1270,  1280,  1380,  1350,  1220,  1290,  1290,  1320, 
 1300,  1320,  1270,  1260,  1270,  1250,  1270,  1340,  1270,  1280,  1350,   880,  1280,  1280,  1290,  1310, 
 1290,  1320,  1270,  1270,  1250,  1170,  1280,  1280,  1270,  1300,   880,  1320,  1280,  1290,  1270,  1300, 
 1280,  1340,  1270,  1260,  1170,  1280,  1280,  1250,  1270,  1280,  1340,  1340,  1270,  1290,  1320,  1320, 
 1280,  1300,  1260,  1270,  1270,  1250,  1270,  1310,  1270,  1270,  1340,   880,  1280,  1280,  1310,   980, 
 1320,  1320,  1270,  1270,  1270,  1270,  1280,  1330,  1270,  1280,  1340,  1330,  1280,  1280,   980,  1300, 
 1280,  1270,  1260,  1270,  1270,  1260,  1270,  1300,  1260,  1280,  1330,  1330,  1280,  1270,  1280,  1290, 
 1280,  1340,  1260,  1270,  1250,  1270,  1280,  1300,  1270,  1270,  1350,  1340,  1280,  1270,   900,  1300, 
 1320,  1320,  1270,  1270,  1280,  1280,  1280,  1320,  1270,  1270,  1350,  1340,  1290,  1280,  1290,  1290, 
 1280,   890,  1260,  1270,  1270,  1250,  1280,  1310,  1270,  1280,  1340,  1350,  1280,  1280,   990,  1300, 
 1290,   890,  1270,  1260,  1270,  1250,  1270,  1280,  1270,  1280,  1350,  1390,  1280,  1280,  1300,  1270, 
  990,  1330,  1270,  1270,  1270,  1280,  1280,  1290,  1270,  1260,  1340,  1310,  1290,  1250,  1280,  1280, 
 1280,  1330,  1200,  1260,  1200,  1270,  1270,  1290,  1270,  1270,  1330,  1320,  1220,  1280,  1260,  1300, 
 1280,  1270,  1260,  1270,  1260,  1280,  1280,  1250,   860,  1270,  1360,  1360,  1280,  1260,  1290,  1270, 
 1280,  1280,  1270,  1270,  1250,  1280,  1280,  1280,  1270,  1280,  1320,  1340,  1280,  1280,  1260,  1300, 
 1290,  1300,  1270,  1270,  1270,  1270,  1250,  1290,  1270,  1250,  1320,  1320,  1240,  1280,  1270,  1300, 
 1280,  1280,  1250,  1270,  1260,  1280,  1280,  1250,  1270,  1260,  1330,  1330,  1290,  1280,  1280,  1310, 
 1280,  1320,  1270,  1270,  1270,  1270,  1240,  1290,  1270,  1250,  1340,  1320,  1280,  1280,  1270,  1310, 
 1280,  1320,  1270,  1270,  1280,  1280,  1270,  1290,  1270,  1250,  1330,  1340,  1280,  1280,  1300,  1280, 
 1270,   890,  1270,  1220,  1250,  1280,  1270,  1290,  1270,  1270,  1310,  1330,  1280,  1280,  1280,  1270, 
 1300,  1300,  1270,  1260,  1270,  1280,  1240,  1320,  1270,  1280,  1340,  1330,  1270,  1290,  1290,  1340, 
 1280,  1280,  1260,  1260,  1270,  1270,  1270,  1310,  1220,  1280,  1370,  1340,  1220,  1280,   900,  1300, 
 1270,   990,  1270,  1220,  1250,  1280,  1280,  1270,  1270,  1290,  1340,  1350,  1280,  1250,  1280,  1290, 
 1280,  1280,  1270,  1270,  1250,  1270,  1270,  1240,  1270,  1260,  1330,  1360,  1280,  1280,  1270,  1320, 
 1290,  1260,  1270,  1260,  1270,  1250,  1280,  1250,  1250,  1290,  1360,  1350,  1280,  1280,  1280,  1290, 
 1280,  1300,  1260,  1270,  1270,  1280,  1280,  1300,  1240,  1270,  1330,  1330,  1270,  1290,   900,  1290, 
 1290,   890,  1260,  1270,  1270,  1250,  1240,  1340,  1270,  1250,  1340,  1340,  1280,  1270,  1290,  1290, 
 1300,  1300,  1270,  1270,  1270,  1250,  1280,  1290,  1270,  1260,   880,  1350,  1280,  1280,  1280,  1290, 
