addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  55,  1410,  1410,  1410,  1420,  1420,  1390,  1430,  1410
  56,  1400,  1360,  1420,  1420,  1360,  1350,  1430,  1410
  57,  1410,  1410,  1360,  1370,  1410,  1400,  1430,  1410
  58,  1400,  1420,  1340,  1360,  1420,  1400,  1380,  1350
  59,  1350,  1350,  1420,  1420,  1350,  1350,  1430,  1360
  60,  1340,  1420,  1420,  1350,  1420,  1350,  1380,  1410
  61,  1400,  1070,  1150,  1420,  1350,  1400,  1440,  1350
  62,  1350,  1070,  1350,  1190,  1120,  1400,  1210,  1140
  63,  1070,  1360,  1420,  1130,  1420,  1350,  1430,  1360
  64,  1070,  1420,  1350,  1360,  1420,  1410,  1380,  1410
  65,  1410,  1360,  1420,  1430,  1350,  1360,  1430,  1410
  66,  1190,  1190,  1140,  1210,  1420,  1390,  1380,  1160
  67,  1400,  1410,  1360,  1430,  1350,  1350,  1370,  1360
  68,  1360,  1420,  1340,  1420,  1410,  1400,  1430,  1420
  69,  1410,  1360,  1420,  1420,  1410,  1400,  1440,  1230
  70,  1350,  1410,  1410,  1350,  1350,  1400,  1420,  1400
  71,  1390,  1350,  1350,  1420,  1160,  1180,  1380,  1400
  72,  1170,  1420,  1350,  1420,  1420,  1350,  1430,  1360
  73,  1400,  1420,  1420,  1420,  1420,  1360,  1440,  1180
  74,  1410,  1370,  1420,  1360,  1420,  1400,  1430,  1410
  75,  1360,  1420,  1360,  1420,  1250,  1170,  1430,  1410
  76,  1400,  1420,  1350,  1410,  1400,  1390,  1230,  1410
  77,  1350,  1350,  1420,  1420,  1410,  1400,  1430,  1410
  78,  1190,  1420,  1410,  1420,  1410,  1400,  1380,  1410
  79,  1360,  1420,  1360,  1420,  1350,  1400,  1430,  1350
  80,  1400,  1410,  1420,  1360,  1420,  1400,  1430,  1410
  81,  1400,  1420,  1420,  1420,  1360,  1400,  1430,  1410
  82,  1400,  1410,  1150,  1350,  1420,  1400,  1210,  1410
  83,  1400,  1350,  1410,  1420,  1410,  1350,  1430,  1410
  84,  1400,  1200,  1420,  1360,  1420,  1400,  1380,  1410
  85,  1350,  1410,  1350,  1360,  1350,  1360,  1430,  1190
  86,  1400,  1420,  1420,  1420,  1120,  1400,  1390,  1350
  87,  1410,  1410,  1360,  1420,  1420,  1400,  1230,  1410
  88,  1410,  1420,  1410,  1350,  1420,  1400,  1430,  1410
  89,  1360,  1350,  1420,  1420,  1420,  1400,  1430,  1410
  90,  1400,  1410,  1340,  1370,  1360,  1410,  1430,  1410
  91,  1360,  1420,  1420,  1430,  1420,  1400,  1430,  1410
  92,  1400,  1370,  1420,  1260,  1420,  1410,  1380,  1360
  93,  1360,  1420,  1360,  1420,  1420,  1350,  1430,  1410
  94,  1180,  1420,  1340,  1210,  1350,  1400,  1430,  1410
  95,  1410,  1370,  1420,  1430,  1420,  1400,  1390,  1410
  96,  1400,  1410,  1410,  1410,  1420,  1340,  1430,  1410
  97,  1400,  1410,  1410,  1360,  1350,  1400,  1430,  1190
  98,  1360,  1360,  1420,  1420,  1420,  1410,  1430,  1410
  99,  1400,  1420,  1420,  1420,  1420,  1350,  1380,  1410
 100,  1410,  1420,  1420,  1430,  1350,  1410,  1430,  1410
 101,  1360,  1350,  1420,  1430,  1420,  1400,  1430,  1410
 102,  1410,  1420,  1420,  1410,  1420,  1340,  1430,  1410
 103,  1360,  1420,  1420,  1370,  1420,  1400,  1430,  1230
 104,  1410,  1410,  1410,  1420,  1360,  1400,  1430,  1410
 105,  1360,  1360,  1410,  1420,  1420,  1400,  1430,  1410
 106,  1400,  1420,  1410,  1420,  1350,  1350,  1200,  1410
 107,  1370,  1420,  1420,  1370,  1360,  1400,  1430,  1410
 108,  1350,  1360,  1420,  1420,  1420,  1400,  1430,  1410
 109,  1410,  1410,  1370,  1420,  1410,  1350,  1430,  1410
 110,  1360,  1420,  1350,  1420,  1420,  1400,  1430,  1410
 111,  1410,  1360,  1420,  1430,  1420,  1400,  1430,  1360
 112,  1400,  1420,  1410,  1420,  1420,  1350,  1430,  1410
 113,  1400,  1420,  1410,  1360,  1410,  1400,  1430,  1400
 114,  1410,  1360,  1420,  1420,  1420,  1400,  1430,  1410
 115,  1400,  1420,  1420,  1420,  1410,  1400,  1430,  1360
 116,  1200,  1420,  1350,  1360,  1410,  1410,  1430,  1410
 117,  1410,  1360,  1420,  1430,  1420,  1410,  1430,  1410
 118,  1410,  1420,  1420,  1420,  1420,  1400,  1430,  1410
 119,  1410,  1410,  1420,  1420,  1420,  1350,  1210,  1410
 120,  1400,  1360,  1350,  1370,  1360,  1350,  1380,  1360
 121,  1360,  1230,  1420,  1410,  1400,  1400,  1230,  1410
 122,  1410,  1410,  1340,  1370,  1350,  1350,  1430,  1410
 123,  1400,  1420,  1420,  1420,  1420,  1400,  1430,  1410
 124,  1370,  1360,  1340,  1350,  1360,  1350,  1430,  1400
 125,  1410,  1230,  1410,  1420,  1420,  1400,  1390,  1350
 126,  1360,  1190,  1140,  1360,  1430,  1350,  1430,  1360
 127,  1200,  1420,  1360,  1420,  1350,  1410,  1390,  1180
 128,  1200,  1380,  1420,  1420,  1420,  1400,  1380,  1410
 129,  1410,  1420,  1360,  1370,  1360,  1340,  1440,  1360
 130,  1400,  1410,  1410,  1430,  1350,  1340,  1430,  1410
 131,  1360,  1360,  1350,  1360,  1420,  1400,  1430,  1400
 132,  1410,  1360,  1420,  1180,  1360,  1410,  1380,  1360
 133,  1210,  1420,  1360,  1120,  1410,  1350,  1430,  1350
 134,  1170,  1410,  1150,  1120,  1420,  1400,  1380,  1410
 135,  1350,  1350,  1420,  1420,  1350,  1400,  1380,  1360
 136,  1400,  1160,  1340,  1420,  1420,  1340,  1430,  1130
 137,  1400,  1410,  1420,  1410,  1420,  1340,  1370,  1130
 138,  1400,  1410,  1340,  1350,  1420,  1400,  1200,  1350
 139,  1400,  1410,  1410,  1420,  1410,  1400,  1430,  1410
 140,  1360,  1360,  1350,  1420,  1360,  1350,  1380,  1410
 141,  1400,  1410,  1420,  1360,  1400,  1410,  1430,  1350
 142,  1400,  1370,  1340,  1420,  1410,  1350,  1430,  1410
 143,  1220,  1410,  1420,  1360,  1350,  1400,  1380,  1200
 144,  1360,  1370,  1420,  1420,  1420,  1400,  1430,  1350
 145,  1410,  1410,  1360,  1180,  1360,  1360,  1380,  1360
 146,  1180,  1360,  1150,  1360,  1410,  1390,  1430,  1410
 147,  1360,  1410,  1410,  1420,  1360,  1400,  1380,  1360
 148,  1410,  1420,  1340,  1420,  1410,  1410,  1430,  1410
 149,  1410,  1420,  1420,  1420,  1420,  1350,  1440,  1410
 150,  1400,  1410,  1410,  1420,  1420,  1400,  1430,  1340
 151,  1360,  1410,  1410,  1420,  1350,  1350,  1430,  1410
 152,  1350,  1370,  1420,  1420,  1420,  1400,  1430,  1370
 153,  1410,  1420,  1370,  1380,  1230,  1350,  1380,  1410
 154,  1410,  1420,  1340,  1430,  1350,  1350,  1430,  1410
 155,  1360,  1420,  1430,  1370,  1360,  1400,  1430,  1410
 156,  1410,  1370,  1340,  1430,  1140,  1400,  1430,  1360
 157,  1370,  1420,  1420,  1370,  1420,  1350,  1430,  1360
 158,  1400,  1360,  1420,  1420,  1400,  1400,  1430,  1410
 159,  1360,  1420,  1420,  1150,  1410,  1400,  1430,  1180
 160,  1410,  1420,  1420,  1430,  1350,  1400,  1380,  1410
 161,  1360,  1240,  1420,  1430,  1420,  1400,  1430,  1410
 162,  1400,  1370,  1410,  1360,  1420,  1390,  1420,  1360
 163,  1210,  1410,  1360,  1420,  1410,  1400,  1430,  1410
 164,  1410,  1370,  1420,  1420,  1400,  1400,  1430,  1410
 165,  1410,  1420,  1420,  1430,  1430,  1400,  1210,  1410
 166,  1410,  1420,  1350,  1430,  1420,  1410,  1430,  1410
 167,  1360,  1350,  1420,  1420,  1420,  1400,  1430,  1410
 168,  1410,  1420,  1140,  1370,  1360,  1350,  1380,  1410
 169,  1410,  1410,  1370,  1420,  1420,  1410,  1440,  1350
 170,  1350,  1420,  1420,  1420,  1410,  1350,  1430,  1410
 171,  1410,  1420,  1420,  1160,  1190,  1410,  1430,  1410
 172,  1340,  1420,  1420,  1350,  1420,  1400,  1430,  1410
 173,  1370,  1420,  1360,  1430,  1350,  1400,  1430,  1410
 174,  1210,  1420,  1420,  1370,  1420,  1410,  1430,  1360
 175,  1410,  1420,  1360,  1420,  1360,  1350,  1430,  1170
 176,  1410,  1380,  1420,  1360,  1430,  1390,  1430,  1410
 177,  1410,  1420,  1370,  1420,  1410,  1410,  1430,  1360
 178,  1410,  1410,  1420,  1420,  1420,  1410,  1430,  1410
 179,  1400,  1410,  1420,  1420,  1420,  1400,  1430,  1410
 180,  1410,  1420,  1420,  1420,  1420,  1410,  1430,  1410
 181,  1360,  1410,  1360,  1430,  1340,  1350,  1430,  1410
 182,  1410,  1360,  1420,  1370,  1430,  1180,  1430,  1360
 183,  1360,  1420,  1360,  1420,  1350,  1410,  1380,  1410
 184,  1410,  1360,  1420,  1360,  1130,  1400,  1380,  1410
 185,  1400,  1420,  1420,  1420,  1410,  1190,  1440,  1360
 186,  1400,  1410,  1420,  1420,  1350,  1350,  1430,  1410
 187,  1360,  1360,  1360,  1370,  1420,  1400,  1430,  1410
 188,  1410,  1360,  1340,  1420,  1420,  1400,  1430,  1410
 189,  1210,  1410,  1420,  1370,  1360,  1400,  1430,  1350
 190,  1170,  1420,  1340,  1430,  1420,  1400,  1440,  1410
 191,  1360,  1060,  1420,  1380,  1420,  1410,  1210,  1420
 192,  1400,  1380,  1410,  1420,  1360,  1350,  1180,  1410
 193,  1360,  1360,  1420,  1420,  1420,  1400,  1430,  1360
 194,  1410,  1420,  1420,  1360,  1410,  1410,  1370,  1420
 195,  1360,  1360,  1420,  1420,  1400,  1400,  1430,  1410
 196,  1400,  1420,  1350,  1420,  1410,  1390,  1430,  1410
 197,  1370,  1070,  1420,  1420,  1420,  1400,  1430,  1220
 198,  1410,  1380,  1410,  1410,  1420,  1400,  1430,  1410
 199,  1400,  1420,  1420,  1430,  1350,  1400,  1430,  1170
 200,  1350,  1420,  1420,  1360,  1420,  1390,  1430,  1410
 201,  1410,  1360,  1420,  1420,  1350,  1400,  1430,  1410
 202,  1410,  1200,  1350,  1420,  1420,  1400,  1430,  1160
 203,  1360,  1420,  1430,  1380,  1350,  1410,  1430,  1410
 204,  1400,  1410,  1420,  1350,  1420,  1400,  1210,  1160
 205,  1400,  1420,  1420,  1420,  1350,  1400,  1430,  1360
 206,  1410,  1420,  1350,  1420,  1400,  1390,  1430,  1410
 207,  1360,  1420,  1420,  1420,  1420,  1400,  1430,  1410
 208,  1400,  1370,  1340,  1420,  1360,  1390,  1420,  1410
 209,  1350,  1420,  1420,  1360,  1410,  1390,  1220,  1170
 210,  1410,  1170,  1150,  1420,  1420,  1400,  1190,  1410
 211,  1410,  1350,  1420,  1430,  1420,  1190,  1430,  1360
 212,  1360,  1420,  1350,  1420,  1420,  1400,  1430,  1410
 213,  1410,  1420,  1420,  1430,  1350,  1180,  1210,  1410
 214,  1400,  1370,  1420,  1360,  1420,  1340,  1430,  1360
 215,  1360,  1420,  1350,  1430,  1400,  1400,  1430,  1410
 216,  1410,  1420,  1420,  1420,  1420,  1400,  1440,  1410
 217,  1370,  1420,  1360,  1430,  1420,  1400,  1430,  1360
 218,  1410,  1410,  1420,  1380,  1420,  1350,  1430,  1360
 219,  1410,  1420,  1420,  1430,  1420,  1410,  1440,  1180
 220,  1350,  1370,  1340,  1420,  1400,  1390,  1430,  1410
 221,  1410,  1420,  1420,  1420,  1420,  1410,  1370,  1360
 222,  1410,  1420,  1420,  1420,  1170,  1180,  1430,  1410
 223,  1370,  1420,  1370,  1430,  1420,  1150,  1380,  1410
 224,  1400,  1410,  1420,  1420,  1420,  1410,  1440,  1410
 225,  1410,  1410,  1420,  1420,  1420,  1190,  1430,  1370
 226,  1360,  1360,  1420,  1360,  1410,  1400,  1430,  1410
 227,  1400,  1420,  1370,  1430,  1420,  1400,  1430,  1410
 228,  1400,  1410,  1170,  1420,  1420,  1340,  1370,  1360
 229,  1400,  1360,  1420,  1360,  1420,  1400,  1430,  1410
 230,  1410,  1420,  1360,  1420,  1420,  1410,  1430,  1160
 231,  1410,  1410,  1090,  1430,  1420,  1350,  1430,  1410
 232,  1410,  1410,  1420,  1360,  1340,  1400,  1430,  1410
 233,  1400,  1420,  1350,  1430,  1410,  1400,  1430,  1370
 234,  1170,  1410,  1420,  1360,  1420,  1350,  1210,  1410
 235,  1400,  1410,  1410,  1420,  1410,  1400,  1430,  1410
 236,  1410,  1420,  1420,  1430,  1420,  1350,  1440,  1420
 237,  1220,  1420,  1420,  1370,  1430,  1410,  1430,  1420
 238,  1410,  1360,  1410,  1420,  1160,  1400,  1420,  1410
 239,  1400,  1420,  1420,  1420,  1400,  1400,  1430,  1360
 240,  1190,  1420,  1420,  1420,  1430,  1360,  1380,  1410
 241,  1410,  1420,  1430,  1430,  1360,  1410,  1210,  1410
 242,  1410,  1380,  1350,  1350,  1420,  1410,  1430,  1350
 243,  1350,  1420,  1130,  1430,  1420,  1350,  1370,  1410
 244,  1410,  1380,  1420,  1420,  1360,  1410,  1430,  1410
 245,  1410,  1410,  1370,  1430,  1420,  1410,  1430,  1410
 246,  1350,  1420,  1410,  1350,  1420,  1350,  1380,  1180
 247,  1400,  1410,  1370,  1420,  1340,  1400,  1430,  1410
 248,  1360,  1360,  1410,  1420,  1420,  1340,  1430,  1350
 249,  1400,  1420,  1430,  1430,  1420,  1410,  1430,  1410
 250,  1350,  1410,  1410,  1420,  1410,  1390,  1430,  1410
 251,  1400,  1410,  1420,  1420,  1420,  1400,  1420,  1410
 252,  1360,  1370,  1420,  1360,  1170,  1410,  1380,  1410
 253,  1180,  1250,  1160,  1430,  1350,  1200,  1430,  1350
 254,  1180,  1420,  1120,  1360,  1430,  1350,  1380,  1410
 255,  1420,  1360,  1360,  1430,  1360,  1410,  1430,  1360
