addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  84,  1470,  1240,  1470,  1400,  1470,  1450,  1420,  1460
  85,  1400,  1460,  1390,  1400,  1410,  1420,  1490,  1300
  86,  1460,  1460,  1470,  1470,  1250,  1450,  1430,  1420
  87,  1470,  1460,  1380,  1470,  1470,  1450,  1300,  1470
  88,  1470,  1460,  1480,  1390,  1470,  1460,  1490,  1460
  89,  1390,  1410,  1480,  1470,  1480,  1460,  1490,  1460
  90,  1460,  1460,  1410,  1400,  1400,  1460,  1480,  1460
  91,  1390,  1460,  1470,  1470,  1470,  1450,  1490,  1460
  92,  1470,  1410,  1480,  1310,  1470,  1460,  1420,  1430
  93,  1400,  1470,  1460,  1470,  1470,  1420,  1490,  1470
  94,  1320,  1460,  1400,  1310,  1400,  1450,  1490,  1460
  95,  1470,  1400,  1470,  1470,  1470,  1450,  1430,  1460
  96,  1460,  1450,  1470,  1460,  1470,  1410,  1490,  1460
  97,  1470,  1460,  1470,  1400,  1400,  1460,  1490,  1300
  98,  1380,  1420,  1480,  1470,  1470,  1450,  1490,  1460
  99,  1470,  1460,  1470,  1470,  1470,  1420,  1420,  1470
 100,  1470,  1460,  1470,  1470,  1400,  1460,  1490,  1460
 101,  1380,  1410,  1470,  1470,  1470,  1450,  1490,  1460
 102,  1470,  1460,  1470,  1460,  1470,  1410,  1490,  1460
 103,  1380,  1460,  1480,  1390,  1470,  1450,  1480,  1290
 104,  1470,  1460,  1470,  1470,  1400,  1460,  1490,  1460
 105,  1390,  1410,  1470,  1470,  1470,  1460,  1490,  1470
 106,  1460,  1460,  1470,  1470,  1400,  1420,  1280,  1460
 107,  1390,  1460,  1470,  1400,  1400,  1450,  1480,  1460
 108,  1380,  1420,  1480,  1460,  1470,  1450,  1490,  1470
 109,  1470,  1460,  1450,  1480,  1470,  1430,  1480,  1460
 110,  1390,  1460,  1400,  1470,  1470,  1450,  1490,  1460
 111,  1470,  1410,  1470,  1470,  1480,  1460,  1490,  1430
 112,  1470,  1470,  1480,  1480,  1470,  1430,  1500,  1470
 113,  1480,  1470,  1480,  1410,  1470,  1460,  1490,  1470
 114,  1480,  1410,  1480,  1470,  1470,  1460,  1500,  1470
 115,  1470,  1470,  1480,  1480,  1480,  1460,  1490,  1430
 116,  1320,  1460,  1400,  1390,  1460,  1460,  1490,  1460
 117,  1480,  1410,  1480,  1480,  1470,  1460,  1490,  1470
 118,  1470,  1460,  1480,  1470,  1470,  1450,  1490,  1460
 119,  1470,  1460,  1470,  1470,  1470,  1430,  1300,  1470
 120,  1460,  1410,  1400,  1400,  1400,  1420,  1420,  1420
 121,  1400,  1260,  1470,  1460,  1450,  1450,  1300,  1460
 122,  1470,  1460,  1400,  1380,  1400,  1420,  1490,  1460
 123,  1460,  1460,  1470,  1470,  1470,  1450,  1490,  1470
 124,  1380,  1410,  1400,  1400,  1390,  1420,  1490,  1460
 125,  1470,  1260,  1470,  1470,  1470,  1450,  1420,  1430
 126,  1390,  1210,  1250,  1390,  1470,  1410,  1490,  1420
 127,   970,  1470,  1390,  1470,  1410,  1460,  1420,  1310
 128,   970,  1410,  1470,  1460,  1460,  1440,  1420,  1460
 129,  1460,  1460,  1450,  1400,  1410,  1420,  1480,  1430
 130,  1460,  1460,  1470,  1470,  1390,  1420,  1490,  1460
 131,  1390,  1400,  1450,  1400,  1470,  1450,  1480,  1460
 132,  1470,  1410,  1480,  1250,  1400,  1460,  1420,  1430
 133,  1310,  1460,  1390,  1240,  1470,  1420,  1490,  1420
 134,  1310,  1460,  1220,  1240,  1470,  1450,  1420,  1460
 135,  1390,  1410,  1470,  1470,  1400,  1450,  1420,  1440
 136,  1470,  1250,  1400,  1470,  1470,  1430,  1490,  1340
 137,  1470,  1460,  1480,  1470,  1470,  1410,  1410,  1300
 138,  1470,  1470,  1410,  1400,  1460,  1450,  1280,  1420
 139,  1470,  1450,  1470,  1470,  1470,  1460,  1490,  1460
 140,  1380,  1400,  1390,  1470,  1400,  1410,  1420,  1460
 141,  1460,  1460,  1470,  1410,  1450,  1450,  1480,  1420
 142,  1470,  1420,  1410,  1470,  1470,  1410,  1490,  1470
 143,  1290,  1470,  1480,  1410,  1410,  1460,  1430,  1100
 144,  1380,  1410,  1470,  1470,  1470,  1450,  1490,  1430
 145,  1470,  1460,  1390,  1310,  1410,  1420,  1430,  1430
 146,  1360,  1410,  1230,  1400,  1470,  1450,  1490,  1460
 147,  1390,  1470,  1470,  1470,  1410,  1450,  1420,  1430
 148,  1470,  1460,  1400,  1460,  1460,  1450,  1490,  1460
 149,  1470,  1460,  1470,  1460,  1470,  1420,  1490,  1460
 150,  1470,  1460,  1480,  1470,  1470,  1460,  1490,  1420
 151,  1390,  1460,  1470,  1480,  1410,  1430,  1490,  1470
 152,  1390,  1400,  1470,  1460,  1460,  1450,  1490,  1430
 153,  1470,  1460,  1450,  1400,  1270,  1420,  1420,  1470
 154,  1470,  1470,  1400,  1470,  1390,  1430,  1490,  1460
 155,  1390,  1460,  1480,  1410,  1410,  1460,  1490,  1460
 156,  1470,  1410,  1390,  1470,  1250,  1460,  1490,  1420
 157,  1400,  1470,  1480,  1410,  1480,  1410,  1490,  1430
 158,  1470,  1420,  1470,  1470,  1450,  1450,  1480,  1460
 159,  1400,  1460,  1480,  1280,  1470,  1450,  1480,  1310
 160,  1470,  1470,  1480,  1470,  1400,  1450,  1440,  1460
 161,  1400,  1290,  1480,  1470,  1470,  1450,  1490,  1460
 162,  1460,  1410,  1470,  1400,  1470,  1450,  1490,  1410
 163,  1280,  1460,  1390,  1470,  1470,  1450,  1490,  1460
 164,  1470,  1420,  1480,  1470,  1460,  1460,  1490,  1460
 165,  1480,  1470,  1480,  1480,  1480,  1460,  1300,  1470
 166,  1470,  1470,  1400,  1480,  1470,  1460,  1490,  1460
 167,  1390,  1400,  1480,  1480,  1470,  1450,  1490,  1460
 168,  1470,  1460,  1260,  1390,  1400,  1420,  1430,  1470
 169,  1480,  1460,  1390,  1470,  1470,  1460,  1490,  1430
 170,  1390,  1470,  1470,  1470,  1460,  1410,  1490,  1460
 171,  1470,  1460,  1470,  1250,  1270,  1450,  1490,  1460
 172,  1380,  1460,  1480,  1400,  1470,  1460,  1490,  1460
 173,  1390,  1460,  1390,  1480,  1420,  1460,  1490,  1460
 174,   970,  1460,  1480,  1400,  1470,  1460,  1490,  1430
 175,  1470,  1470,  1400,  1480,  1410,  1420,  1490,  1310
 176,  1460,  1420,  1470,  1410,  1470,  1440,  1480,  1460
 177,  1470,  1460,  1390,  1470,  1460,  1460,  1480,  1430
 178,  1460,  1460,  1480,  1460,  1470,  1460,  1490,  1460
 179,  1470,  1460,  1470,  1470,  1470,  1460,  1480,  1470
 180,  1470,  1460,  1480,  1470,  1460,  1450,  1490,  1460
 181,  1380,  1460,  1380,  1470,  1400,  1420,  1490,  1460
 182,  1470,  1410,  1470,  1400,  1470,  1370,  1490,  1430
 183,  1400,  1460,  1390,  1480,  1400,  1450,  1420,  1460
 184,  1470,  1410,  1470,  1390,  1280,  1460,  1420,  1460
 185,  1470,  1460,  1470,  1480,  1470,  1350,  1490,  1430
 186,  1470,  1460,  1470,  1470,  1400,  1420,  1490,  1460
 187,  1390,  1410,  1460,  1410,  1480,  1450,  1480,  1460
 188,  1470,  1420,  1400,  1470,  1470,  1450,  1490,  1460
 189,  1300,  1460,  1480,  1390,  1410,  1450,  1490,  1440
 190,  1300,  1460,  1380,  1470,  1470,  1450,  1490,  1470
 191,  1390,  1270,  1470,  1410,  1470,  1450,  1300,  1460
 192,  1460,  1410,  1470,  1460,  1400,  1430,  1260,  1460
 193,  1390,  1410,  1470,  1470,  1470,  1450,  1490,  1430
 194,  1470,  1460,  1470,  1400,  1460,  1450,  1430,  1470
 195,  1400,  1410,  1480,  1470,  1460,  1450,  1490,  1460
 196,  1460,  1460,  1390,  1470,  1470,  1440,  1490,  1460
 197,  1400,  1270,  1480,  1470,  1470,  1450,  1480,  1300
 198,  1470,  1420,  1480,  1460,  1470,  1450,  1490,  1460
 199,  1470,  1460,  1470,  1480,  1400,  1450,  1490,  1320
 200,  1380,  1460,  1470,  1400,  1470,  1440,  1490,  1460
 201,  1470,  1420,  1470,  1470,  1400,  1460,  1490,  1460
 202,  1470,  1280,  1400,  1470,  1470,  1450,  1490,  1330
 203,  1390,  1460,  1480,  1410,  1410,  1450,  1480,  1460
 204,  1460,  1460,  1470,  1380,  1460,  1450,  1280,  1330
 205,  1470,  1460,  1480,  1470,  1400,  1460,  1490,  1430
 206,  1470,  1460,  1390,  1470,  1450,  1450,  1490,  1460
 207,  1390,  1460,  1480,  1460,  1470,  1450,  1490,  1460
 208,  1460,  1410,  1400,  1470,  1390,  1450,  1490,  1460
 209,  1390,  1460,  1480,  1400,  1470,  1440,  1300,  1310
 210,  1470,  1240,  1250,  1470,  1470,  1450,  1260,  1460
 211,  1470,  1400,  1470,  1470,  1470,  1350,  1490,  1430
 212,  1400,  1470,  1410,  1470,  1470,  1450,  1490,  1470
 213,  1480,  1470,  1480,  1480,  1410,  1360,  1300,  1460
 214,  1470,  1420,  1470,  1400,  1470,  1420,  1490,  1430
 215,  1390,  1460,  1390,  1470,  1460,  1450,  1490,  1460
 216,  1470,  1460,  1470,  1470,  1470,  1460,  1490,  1460
 217,  1390,  1460,  1390,  1480,  1470,  1450,  1480,  1430
 218,  1470,  1460,  1480,  1390,  1470,  1420,  1490,  1430
 219,  1470,  1460,  1470,  1470,  1470,  1460,  1490,  1320
 220,  1380,  1420,  1390,  1470,  1450,  1440,  1490,  1460
 221,  1470,  1460,  1470,  1470,  1460,  1460,  1430,  1430
 222,  1460,  1460,  1470,  1460,  1300,  1360,  1480,  1460
 223,  1400,  1460,  1390,  1470,  1470,  1350,  1420,  1460
 224,  1470,  1450,  1470,  1470,  1470,  1450,  1490,  1460
 225,  1470,  1460,  1480,  1470,  1470,  1360,  1490,  1440
 226,  1380,  1410,  1470,  1390,  1450,  1450,  1490,  1460
 227,  1470,  1470,  1380,  1480,  1460,  1450,  1490,  1460
 228,  1470,  1470,  1210,  1470,  1470,  1420,  1430,  1440
 229,  1470,  1410,  1480,  1410,  1480,  1450,  1490,  1470
 230,  1470,  1460,  1390,  1470,  1470,  1450,  1490,  1340
 231,  1470,  1460,  1210,  1470,  1470,  1410,  1490,  1470
 232,  1470,  1460,  1480,  1400,  1400,  1450,  1490,  1460
 233,  1470,  1460,  1390,  1480,  1470,  1460,  1490,  1440
 234,  1350,  1460,  1480,  1400,  1470,  1430,  1280,  1460
 235,  1470,  1460,  1480,  1480,  1470,  1460,  1490,  1460
 236,  1470,  1470,  1470,  1470,  1470,  1410,  1500,  1460
 237,  1310,  1470,  1470,  1400,  1470,  1460,  1490,  1460
 238,  1460,  1420,  1470,  1470,  1310,  1450,  1490,  1460
 239,  1470,  1460,  1470,  1470,  1460,  1460,  1480,  1430
 240,  1370,  1470,  1480,  1470,  1480,  1430,  1420,  1460
 241,  1470,  1470,  1480,  1480,  1420,  1460,  1290,  1470
 242,  1480,  1430,  1400,  1400,  1480,  1450,  1490,  1440
 243,  1400,  1470,  1230,  1480,  1480,  1420,  1420,  1470
 244,  1470,  1420,  1470,  1470,  1390,  1450,  1490,  1460
 245,  1470,  1460,  1390,  1470,  1470,  1460,  1490,  1460
 246,  1380,  1470,  1470,  1400,  1480,  1430,  1430,  1290
 247,  1470,  1460,  1390,  1480,  1400,  1460,  1490,  1470
 248,  1390,  1410,  1470,  1470,  1470,  1410,  1490,  1440
 249,  1470,  1460,  1480,  1470,  1480,  1450,  1490,  1460
 250,  1390,  1460,  1480,  1470,  1460,  1440,  1490,  1460
 251,  1470,  1460,  1470,  1470,  1470,  1450,  1490,  1460
 252,  1390,  1410,  1480,  1400,  1300,  1450,  1430,  1460
 253,   970,  1260,  1280,  1480,  1410,  1100,  1490,  1420
 254,   970,  1470,  1230,  1410,  1480,  1420,  1430,  1470
 255,  1480,  1420,  1390,  1480,  1420,  1460,  1490,  1430
