addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 130,  1460,  1470,  1470,  1480,  1390,  1410,  1500,  1480
 131,  1410,  1410,  1420,  1400,  1490,  1470,  1500,  1480
 132,  1460,  1400,  1460,  1170,  1380,  1470,  1420,  1390
 133,  1140,  1470,  1410,  1170,  1490,  1390,  1490,  1380
 134,  1140,  1480,  1230,  1170,  1490,  1470,  1420,  1480
 135,  1410,  1400,  1470,  1470,  1380,  1480,  1420,  1380
 136,  1460,  1240,  1410,  1480,  1480,  1400,  1490,  1310
 137,  1460,  1480,  1470,  1470,  1480,  1400,  1420,  1290
 138,  1460,  1470,  1390,  1400,  1480,  1470,  1280,  1390
 139,  1460,  1470,  1460,  1470,  1480,  1470,  1490,  1470
 140,  1420,  1400,  1400,  1460,  1390,  1400,  1420,  1470
 141,  1450,  1470,  1470,  1400,  1460,  1470,  1490,  1390
 142,  1460,  1400,  1410,  1480,  1490,  1410,  1500,  1480
 143,  1140,  1480,  1480,  1400,  1380,  1480,  1420,  1330
 144,  1420,  1400,  1470,  1470,  1490,  1470,  1490,  1390
 145,  1460,  1470,  1420,  1210,  1380,  1390,  1420,  1390
 146,  1140,  1400,  1250,  1410,  1480,  1470,  1490,  1480
 147,  1410,  1480,  1470,  1480,  1380,  1470,  1420,  1390
 148,  1460,  1470,  1400,  1470,  1480,  1470,  1490,  1480
 149,  1460,  1480,  1470,  1480,  1480,  1390,  1500,  1470
 150,  1460,  1470,  1470,  1480,  1480,  1470,  1490,  1390
 151,  1410,  1470,  1470,  1470,  1380,  1380,  1490,  1470
 152,  1420,  1400,  1470,  1480,  1490,  1470,  1490,  1390
 153,  1460,  1480,  1410,  1400,  1330,  1390,  1420,  1480
 154,  1470,  1480,  1400,  1480,  1390,  1420,  1490,  1480
 155,  1410,  1480,  1470,  1390,  1380,  1470,  1500,  1470
 156,  1460,  1400,  1400,  1470,  1310,  1470,  1490,  1390
 157,  1420,  1470,  1470,  1400,  1490,  1390,  1490,  1390
 158,  1460,  1400,  1470,  1470,  1470,  1460,  1490,  1470
 159,  1410,  1480,  1470,  1220,  1480,  1460,  1490,  1450
 160,  1460,  1480,  1470,  1470,  1380,  1470,  1420,  1470
 161,  1420,  1230,  1470,  1470,  1490,  1470,  1490,  1470
 162,  1460,  1400,  1470,  1400,  1480,  1460,  1490,  1390
 163,  1300,  1470,  1400,  1470,  1480,  1460,  1490,  1470
 164,  1460,  1400,  1470,  1470,  1470,  1470,  1490,  1470
 165,  1460,  1470,  1470,  1480,  1490,  1470,  1270,  1470
 166,  1460,  1480,  1410,  1480,  1480,  1470,  1500,  1470
 167,  1410,  1410,  1470,  1470,  1480,  1460,  1500,  1470
 168,  1450,  1470,  1230,  1410,  1380,  1390,  1410,  1470
 169,  1460,  1460,  1400,  1460,  1480,  1460,  1490,  1370
 170,  1420,  1470,  1470,  1470,  1480,  1400,  1490,  1470
 171,  1460,  1470,  1470,  1230,  1330,  1470,  1490,  1470
 172,  1420,  1480,  1480,  1400,  1490,  1470,  1490,  1470
 173,  1410,  1480,  1410,  1480,  1390,  1470,  1500,  1470
 174,  1300,  1480,  1470,  1410,  1490,  1470,  1490,  1400
 175,  1470,  1480,  1410,  1480,  1380,  1400,  1490,  1300
 176,  1460,  1400,  1470,  1410,  1480,  1460,  1490,  1470
 177,  1460,  1480,  1410,  1470,  1480,  1470,  1490,  1380
 178,  1460,  1470,  1470,  1470,  1490,  1470,  1490,  1480
 179,  1460,  1480,  1470,  1470,  1490,  1470,  1490,  1470
 180,  1460,  1480,  1470,  1480,  1490,  1470,  1490,  1470
 181,  1410,  1480,  1410,  1470,  1380,  1400,  1490,  1470
 182,  1460,  1400,  1470,  1410,  1490,  1220,  1490,  1380
 183,  1410,  1470,  1390,  1470,  1380,  1460,  1420,  1470
 184,  1460,  1400,  1470,  1400,  1320,  1470,  1420,  1470
 185,  1460,  1480,  1470,  1470,  1480,  1250,  1500,  1380
 186,  1460,  1470,  1470,  1470,  1380,  1400,  1490,  1470
 187,  1410,  1390,  1390,  1400,  1480,  1470,  1490,  1470
 188,  1460,  1400,  1420,  1470,  1480,  1470,  1490,  1470
 189,  1140,  1480,  1470,  1400,  1380,  1470,  1500,  1380
 190,  1140,  1470,  1410,  1480,  1490,  1470,  1490,  1480
 191,  1410,  1100,  1470,  1400,  1480,  1460,  1280,  1470
 192,  1460,  1400,  1470,  1480,  1380,  1410,  1270,  1480
 193,  1420,  1400,  1470,  1470,  1490,  1480,  1500,  1390
 194,  1460,  1460,  1460,  1410,  1470,  1470,  1420,  1470
 195,  1410,  1400,  1470,  1470,  1470,  1460,  1490,  1460
 196,  1460,  1480,  1390,  1470,  1490,  1460,  1500,  1480
 197,  1410,  1100,  1480,  1470,  1480,  1470,  1500,  1330
 198,  1470,  1400,  1470,  1470,  1490,  1470,  1500,  1470
 199,  1470,  1470,  1470,  1470,  1380,  1470,  1500,  1320
 200,  1420,  1470,  1470,  1400,  1480,  1460,  1490,  1470
 201,  1460,  1410,  1460,  1470,  1380,  1460,  1490,  1460
 202,  1460,  1250,  1400,  1480,  1490,  1460,  1490,  1290
 203,  1400,  1470,  1470,  1390,  1370,  1470,  1490,  1460
 204,  1460,  1470,  1470,  1400,  1480,  1460,  1290,  1290
 205,  1460,  1470,  1470,  1470,  1370,  1470,  1490,  1380
 206,  1460,  1470,  1400,  1480,  1470,  1460,  1490,  1470
 207,  1410,  1480,  1470,  1470,  1490,  1470,  1500,  1470
 208,  1460,  1400,  1410,  1470,  1380,  1470,  1490,  1470
 209,  1410,  1470,  1470,  1400,  1480,  1460,  1280,  1350
 210,  1450,  1210,  1240,  1460,  1480,  1460,  1260,  1470
 211,  1460,  1400,  1460,  1470,  1480,  1270,  1490,  1390
 212,  1420,  1470,  1410,  1470,  1480,  1470,  1490,  1480
 213,  1460,  1480,  1470,  1470,  1380,  1280,  1280,  1470
 214,  1460,  1390,  1470,  1400,  1480,  1410,  1490,  1400
 215,  1410,  1470,  1410,  1470,  1470,  1460,  1490,  1470
 216,  1460,  1470,  1470,  1470,  1480,  1460,  1490,  1470
 217,  1410,  1470,  1410,  1470,  1480,  1470,  1490,  1380
 218,  1460,  1470,  1470,  1400,  1490,  1400,  1500,  1390
 219,  1460,  1470,  1470,  1470,  1480,  1470,  1500,  1300
 220,  1420,  1400,  1400,  1480,  1470,  1460,  1490,  1470
 221,  1460,  1470,  1470,  1470,  1480,  1460,  1410,  1390
 222,  1460,  1470,  1460,  1470,  1360,  1240,  1490,  1470
 223,  1420,  1480,  1410,  1480,  1480,  1210,  1430,  1460
 224,  1460,  1470,  1480,  1480,  1490,  1470,  1500,  1480
 225,  1460,  1480,  1480,  1480,  1490,  1270,  1490,  1380
 226,  1420,  1390,  1470,  1400,  1470,  1470,  1490,  1470
 227,  1460,  1480,  1410,  1470,  1480,  1470,  1500,  1470
 228,  1460,  1470,  1240,  1470,  1480,  1400,  1420,  1380
 229,  1460,  1410,  1470,  1390,  1480,  1470,  1490,  1470
 230,  1470,  1480,  1400,  1470,  1490,  1480,  1500,  1300
 231,  1470,  1480,  1200,  1480,  1490,  1400,  1500,  1480
 232,  1460,  1470,  1470,  1410,  1390,  1470,  1490,  1470
 233,  1460,  1480,  1410,  1480,  1480,  1470,  1490,  1390
 234,  1310,  1470,  1470,  1400,  1480,  1400,  1270,  1470
 235,  1460,  1470,  1470,  1470,  1480,  1460,  1490,  1460
 236,  1460,  1480,  1480,  1480,  1490,  1410,  1500,  1480
 237,  1330,  1480,  1470,  1400,  1490,  1470,  1500,  1480
 238,  1470,  1410,  1470,  1480,  1330,  1480,  1490,  1480
 239,  1470,  1490,  1470,  1480,  1480,  1480,  1500,  1390
 240,  1310,  1480,  1470,  1480,  1490,  1410,  1420,  1480
 241,  1460,  1480,  1480,  1470,  1380,  1480,  1270,  1480
 242,  1460,  1400,  1410,  1400,  1490,  1470,  1500,  1390
 243,  1410,  1480,  1230,  1470,  1490,  1400,  1420,  1470
 244,  1460,  1400,  1470,  1460,  1380,  1470,  1490,  1470
 245,  1460,  1470,  1400,  1470,  1480,  1470,  1490,  1460
 246,  1420,  1480,  1470,  1410,  1490,  1410,  1420,  1280
 247,  1460,  1470,  1410,  1480,  1380,  1470,  1490,  1470
 248,  1430,  1400,  1470,  1480,  1490,  1400,  1490,  1390
 249,  1460,  1480,  1480,  1470,  1490,  1460,  1500,  1470
 250,  1430,  1480,  1470,  1470,  1470,  1470,  1500,  1480
 251,  1460,  1470,  1470,  1470,  1490,  1470,  1490,  1480
 252,  1420,  1390,  1470,  1410,  1320,  1470,  1410,  1470
 253,  1330,  1230,  1230,  1470,  1380,  1270,  1490,  1380
 254,  1290,  1480,  1220,  1400,  1490,  1400,  1430,  1480
 255,  1470,  1410,  1410,  1480,  1380,  1470,  1490,  1390
