addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  63,  1210,  1250,  1320,  1150,  1250,  1350,  1360,  1060
  64,  1210,  1250,     0,  1230,  1250,  1350,  1130,  1250
  65,  1250,  1250,  1340,  1260,  1240,  1340,  1330,  1250
  66,  1190,  1200,  1340,  1160,  1250,  1370,  1330,  1230
  67,  1250,  1250,  1340,  1260,  1240,  1130,  1130,  1210
  68,  1240,  1250,     0,  1260,  1250,  1350,  1370,  1250
  69,  1250,  1250,  1330,  1250,  1250,  1380,  1370,  1230
  70,  1240,  1250,  1420,  1230,  1230,  1350,  1350,  1250
  71,  1250,  1250,  1340,  1260,     0,  1350,  1130,  1260
  72,  1210,  1250,  1330,  1260,  1250,  1340,  1380,  1060
  73,  1270,  1250,  1360,  1250,  1250,  1340,  1400,  1060
  74,  1250,  1250,  1390,  1230,  1260,  1380,  1360,  1260
  75,  1250,  1260,  1350,  1260,  1210,  1380,  1350,  1290
  76,  1250,  1250,     0,  1260,  1260,  1360,  1350,  1260
  77,  1240,  1250,  1350,  1260,  1250,  1380,  1380,  1250
  78,  1230,  1250,  1370,  1250,  1250,  1390,  1370,  1250
  79,  1250,  1250,  1350,  1260,  1230,  1350,  1350,  1230
  80,  1250,  1250,  1370,  1220,  1250,  1410,  1440,  1250
  81,  1250,  1250,  1370,  1260,  1250,  1350,  1340,  1270
  82,  1240,  1240,  1370,  1230,  1250,  1360,  1330,  1250
  83,  1260,  1240,  1360,  1250,  1250,  1350,  1350,  1270
  84,  1240,  1210,  1370,  1230,  1250,  1320,  1330,  1250
  85,  1250,  1250,     0,  1230,  1240,  1130,  1390,  1230
  86,  1250,  1250,  1400,  1260,  1200,  1350,  1390,  1230
  87,  1250,  1250,  1360,  1260,  1250,  1400,  1390,  1270
  88,  1250,  1250,  1410,  1240,  1250,  1360,  1420,  1250
  89,  1240,  1240,  1390,  1250,  1250,  1370,  1350,  1250
  90,  1240,  1240,  1370,  1240,  1220,  1370,  1390,  1270
  91,  1250,  1250,  1340,  1260,  1250,  1360,  1380,  1250
  92,  1250,  1250,  1360,  1170,  1250,  1350,  1360,  1210
  93,  1240,  1250,  1340,  1260,  1250,  1340,  1380,  1250
  94,  1230,  1250,  1330,  1180,  1230,  1360,  1390,  1250
  95,  1250,  1240,  1380,  1260,  1250,  1380,  1120,  1250
  96,  1240,  1240,  1400,  1260,  1250,  1380,  1410,  1250
  97,  1250,  1240,  1340,  1220,  1240,  1370,  1340,  1250
  98,  1240,  1240,  1370,  1260,  1250,  1350,  1370,  1250
  99,  1250,  1250,  1320,  1250,  1250,  1350,  1360,  1260
 100,  1250,  1250,  1400,  1260,  1230,  1370,  1390,  1250
 101,  1240,  1250,  1350,  1260,  1250,  1380,  1330,  1250
 102,  1250,  1250,  1400,  1260,  1260,  1350,  1420,  1250
 103,  1250,  1250,  1390,  1240,  1260,  1380,  1370,  1230
 104,  1250,  1250,  1420,  1260,  1230,  1360,  1400,  1250
 105,  1260,  1240,  1400,  1260,  1250,  1400,  1350,  1250
 106,  1240,  1250,  1410,  1250,  1230,  1130,  1350,  1250
 107,  1240,  1250,  1360,  1230,  1230,  1400,  1350,  1250
 108,  1240,  1240,  1390,  1250,  1250,  1360,  1370,  1250
 109,  1250,  1250,  1330,  1260,  1250,  1130,  1380,  1250
 110,  1240,  1250,  1310,  1250,  1250,  1360,  1380,  1260
 111,  1250,  1240,  1350,  1260,  1250,  1360,  1350,  1250
 112,  1250,  1250,  1410,  1260,  1250,  1130,  1370,  1250
 113,  1250,  1250,  1360,  1240,  1250,  1390,  1350,  1260
 114,  1250,  1250,  1410,  1260,  1250,  1350,  1400,  1250
 115,  1250,  1250,  1350,  1260,  1250,  1360,  1360,  1230
 116,  1230,  1250,  1340,  1220,  1250,  1350,  1390,  1250
 117,  1250,  1240,  1340,  1260,  1250,  1370,  1360,  1260
 118,  1240,  1250,  1390,  1260,  1250,  1370,  1340,  1250
 119,  1250,  1240,  1350,  1260,  1250,  1360,  1340,  1250
 120,  1250,  1250,     0,  1230,  1240,  1130,  1120,  1060
 121,  1240,  1220,  1350,  1260,  1250,  1400,  1120,  1260
 122,  1240,  1240,  1350,  1240,  1230,  1350,  1390,  1250
 123,  1250,  1250,  1340,  1250,  1250,  1360,  1390,  1260
 124,  1240,  1230,     0,  1240,  1220,  1130,  1400,  1250
 125,  1250,  1190,  1380,  1250,  1250,  1340,  1360,  1230
 126,  1240,  1190,  1380,  1230,  1250,  1130,  1360,  1060
 127,  1210,  1250,  1340,  1260,  1240,  1380,  1350,  1060
 128,  1200,  1250,  1410,  1250,  1250,  1340,  1120,  1250
 129,  1240,  1240,  1340,  1230,  1180,  1340,  1400,  1060
 130,  1240,  1250,  1370,  1260,  1230,  1130,  1380,  1270
 131,  1250,  1240,  1350,  1230,  1250,  1360,  1360,  1280
 132,  1120,  1250,  1380,  1190,  1230,  1340,  1350,  1250
 133,  1120,  1250,  1360,  1160,  1250,  1320,  1360,  1060
 134,  1120,  1250,  1350,  1160,  1250,  1320,  1330,  1250
 135,  1240,  1240,  1320,  1260,  1240,  1360,  1120,  1230
 136,  1250,  1200,  1320,  1260,  1250,  1320,  1380,  1230
 137,  1250,  1240,  1370,  1250,  1250,  1130,  1380,  1190
 138,  1250,  1250,  1370,  1240,  1250,  1350,  1380,  1200
 139,  1250,  1250,  1370,  1250,  1250,  1360,  1370,  1300
 140,  1240,  1240,     0,  1260,  1230,  1130,  1120,  1250
 141,  1250,  1250,  1330,  1230,  1250,  1380,  1370,  1060
 142,  1250,  1240,     0,  1260,  1250,  1130,  1410,  1260
 143,  1120,  1250,  1370,  1240,  1250,  1390,  1360,  1250
 144,  1240,  1250,  1410,  1260,  1250,  1320,  1370,  1250
 145,  1250,  1240,  1310,  1200,  1240,  1320,  1120,  1060
 146,  1120,  1240,  1310,  1220,  1250,  1320,  1360,  1250
 147,  1250,  1250,  1340,  1260,  1240,  1360,  1120,  1210
 148,  1230,  1250,  1340,  1250,  1250,  1320,  1370,  1280
 149,  1250,  1250,  1340,  1250,  1250,  1130,  1340,  1260
 150,  1250,  1250,  1400,  1260,  1250,  1340,  1390,  1250
 151,  1240,  1250,  1360,  1260,  1250,  1340,  1390,  1290
 152,  1240,  1250,  1420,  1260,  1250,  1320,  1370,  1260
 153,  1250,  1250,  1360,  1250,  1220,  1320,  1350,  1270
 154,  1250,  1250,  1360,  1260,  1230,  1320,  1380,  1260
 155,  1250,  1250,  1350,  1240,  1240,  1370,  1370,  1260
 156,  1250,  1240,     0,  1260,  1190,  1350,  1390,  1250
 157,  1260,  1250,  1320,  1240,  1250,  1350,  1360,  1060
 158,  1120,  1250,  1390,  1260,  1250,  1330,  1350,  1250
 159,  1260,  1250,  1320,  1160,  1250,  1380,  1350,  1230
 160,  1230,  1290,  1390,  1250,  1220,  1350,  1350,  1260
 161,  1240,  1250,  1340,  1250,  1250,  1390,  1340,  1250
 162,  1250,  1240,  1350,  1230,  1250,  1330,  1380,  1060
 163,  1180,  1250,  1350,  1260,  1250,  1370,  1370,  1250
 164,  1250,  1240,  1410,  1260,  1250,  1340,  1410,  1250
 165,  1250,  1250,  1350,  1260,  1250,  1380,  1410,  1260
 166,  1250,  1250,  1350,  1260,  1250,  1400,  1390,  1260
 167,  1250,  1240,  1400,  1260,  1250,  1390,  1340,  1260
 168,  1250,  1250,  1390,  1230,  1220,  1130,  1340,  1250
 169,  1250,  1240,  1330,  1250,  1250,  1360,  1320,  1220
 170,  1240,  1250,  1410,  1260,  1250,  1340,  1370,  1260
 171,  1250,  1250,  1340,  1180,  1210,  1380,  1380,  1260
 172,  1240,  1270,  1390,  1230,  1250,  1320,  1380,  1250
 173,  1240,  1240,  1350,  1260,  1240,  1400,  1350,  1260
 174,  1230,  1250,  1410,  1230,  1250,  1360,  1380,  1220
 175,  1250,  1250,  1350,  1260,  1240,  1360,  1330,  1220
 176,  1250,  1240,  1430,  1240,  1250,  1380,  1410,  1250
 177,  1250,  1250,     0,  1260,  1250,  1390,  1360,  1210
 178,  1210,  1250,  1400,  1260,  1250,  1360,  1370,  1250
 179,  1250,  1250,  1350,  1260,  1250,  1390,  1350,  1280
 180,  1250,  1250,  1420,  1260,  1250,  1370,  1370,  1260
 181,  1240,  1250,  1350,  1260,  1240,  1130,  1360,  1280
 182,  1250,  1240,  1400,  1240,  1260,  1130,  1380,  1060
 183,  1240,  1250,  1360,  1260,  1250,  1380,  1360,  1250
 184,  1230,  1240,  1410,  1230,  1170,  1370,  1340,  1270
 185,  1250,  1250,  1360,  1260,  1250,  1370,  1340,  1250
 186,  1250,  1250,  1400,  1260,  1240,  1130,  1410,  1270
 187,  1250,  1250,  1340,  1240,  1260,  1400,  1360,  1300
 188,  1250,  1250,     0,  1260,  1260,  1360,  1350,  1250
 189,  1120,  1250,  1340,  1240,  1240,  1380,  1340,  1060
 190,  1120,  1250,  1330,  1260,  1250,  1350,  1380,  1250
 191,  1250,   890,  1290,  1240,  1250,  1390,  1360,  1260
 192,  1250,  1240,  1390,  1250,  1220,  1360,  1350,  1260
 193,  1240,  1250,  1360,  1250,  1250,  1360,  1380,  1250
 194,  1250,  1240,  1400,  1240,  1250,  1350,  1380,  1250
 195,  1250,  1240,  1340,  1250,  1250,  1360,  1350,  1250
 196,  1250,  1250,  1340,  1260,  1250,  1350,  1390,  1250
 197,  1250,   890,  1340,  1250,  1250,  1370,  1390,  1240
 198,  1250,  1250,  1390,  1260,  1250,  1330,  1400,  1270
 199,  1260,  1250,  1300,  1260,  1230,  1360,  1340,  1250
 200,  1240,  1250,  1430,  1230,  1250,  1350,  1360,  1250
 201,  1250,  1240,  1350,  1260,  1240,  1430,  1370,  1260
 202,  1250,  1180,  1350,  1260,  1250,  1350,  1350,  1250
 203,  1240,  1250,  1340,  1230,  1250,  1360,  1350,  1250
 204,  1250,  1250,  1390,  1230,  1250,  1320,  1350,  1230
 205,  1250,  1250,  1360,  1260,  1240,  1370,  1340,  1060
 206,  1260,  1250,  1350,  1260,  1250,  1380,  1360,  1260
 207,  1250,  1250,  1350,  1260,  1260,  1390,  1340,  1250
 208,  1250,  1250,  1350,  1260,  1220,  1350,  1360,  1250
 209,  1250,  1250,  1370,  1230,  1250,  1360,  1360,  1230
 210,  1240,  1190,  1370,  1250,  1250,  1360,  1360,  1250
 211,  1250,  1250,  1340,  1260,  1250,  1360,  1390,  1060
 212,  1230,  1250,  1340,  1250,  1250,  1370,  1410,  1260
 213,  1250,  1250,  1340,  1250,  1220,  1360,  1370,  1260
 214,  1250,  1250,  1380,  1240,  1250,  1310,  1400,  1060
 215,  1270,  1250,  1330,  1260,  1250,  1410,  1370,  1250
 216,  1230,  1250,  1360,  1250,  1250,  1390,  1400,  1260
 217,  1250,  1250,     0,  1260,  1250,  1360,  1340,  1250
 218,  1250,  1250,  1400,  1230,  1250,  1330,  1380,  1240
 219,  1250,  1250,  1350,  1260,  1250,  1390,  1380,  1220
 220,  1240,  1250,  1350,  1260,  1260,  1330,  1360,  1250
 221,  1250,  1250,  1330,  1260,  1250,  1410,  1360,  1060
 222,  1240,  1250,  1400,  1250,  1190,  1370,  1410,  1270
 223,  1240,  1250,     0,  1260,  1250,  1370,  1350,  1250
 224,  1250,  1250,  1410,  1260,  1260,  1370,  1410,  1250
 225,  1250,  1250,  1350,  1260,  1250,  1370,  1360,  1250
 226,  1240,  1250,  1380,  1240,  1250,  1330,  1380,  1260
 227,  1250,  1250,  1340,  1260,  1250,  1380,  1360,  1270
 228,  1240,  1240,  1340,  1250,  1250,  1340,  1350,  1260
 229,  1250,  1250,  1350,  1230,  1250,  1410,  1350,  1270
 230,  1250,  1240,  1340,  1250,  1250,  1370,  1400,  1250
 231,  1250,  1250,  1340,  1260,  1250,  1370,  1380,  1270
 232,  1240,  1240,  1400,  1230,  1230,  1340,  1360,  1250
 233,  1250,  1250,  1320,  1250,  1250,  1390,  1360,  1220
 234,  1240,  1250,  1380,  1230,  1250,  1350,  1360,  1250
 235,  1250,  1250,  1350,  1260,  1250,  1390,  1360,  1250
 236,  1240,  1250,  1390,  1250,  1250,  1130,  1380,  1290
 237,  1210,  1240,  1340,  1240,  1250,  1410,  1330,  1270
 238,  1250,  1250,  1400,  1260,  1210,  1380,  1370,  1250
 239,  1250,  1250,  1310,  1260,  1260,  1380,  1350,  1210
 240,  1230,  1250,  1400,  1260,  1250,  1380,  1350,  1250
 241,  1250,  1250,  1340,  1260,  1250,  1390,  1350,  1260
 242,  1250,  1240,  1340,  1230,  1260,  1360,  1340,  1060
 243,  1240,  1250,  1340,  1260,  1250,  1360,  1340,  1250
 244,  1260,  1250,  1390,  1260,  1220,  1360,  1380,  1250
 245,  1250,  1250,  1360,  1260,  1250,  1390,  1370,  1260
 246,  1230,  1250,  1400,  1250,  1260,  1350,  1350,  1230
 247,  1250,  1250,     0,  1260,  1240,  1360,  1360,  1260
 248,  1230,  1250,  1390,  1260,  1250,  1350,  1400,  1240
 249,  1250,  1250,  1320,  1250,  1250,  1380,  1360,  1270
 250,  1240,  1250,  1390,  1260,  1260,  1410,  1390,  1270
 251,  1250,  1250,  1340,  1260,  1250,  1410,  1340,  1260
 252,  1230,  1240,  1400,  1240,  1210,  1340,  1120,  1250
 253,  1200,  1210,  1350,  1260,  1240,  1340,  1350,  1060
 254,  1200,  1250,  1350,  1230,  1250,  1130,  1120,  1250
 255,  1250,  1250,  1330,  1260,  1230,  1380,  1350,  1210
