addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  56,  1390,  1320,  1400,  1390,  1330,  1310,  1420,  1390
  57,  1400,  1400,  1320,  1340,  1350,  1370,  1430,  1390
  58,  1400,  1410,  1280,  1330,  1410,  1380,  1340,  1330
  59,  1310,  1350,  1410,  1390,  1300,  1300,  1430,  1330
  60,  1300,  1410,  1410,  1320,  1400,  1300,  1340,  1400
  61,  1390,  1010,  1000,  1400,  1300,  1380,  1440,  1320
  62,  1310,   960,  1280,   980,   960,  1380,  1020,   960
  63,   900,  1350,  1410,   960,  1380,  1310,  1430,  1330
  64,   900,  1410,  1280,  1330,  1400,  1390,  1350,  1400
  65,  1400,  1290,  1410,  1410,  1300,  1310,  1430,  1380
  66,   990,   960,   970,   990,  1370,  1370,  1340,   970
  67,  1390,  1410,  1320,  1410,  1300,  1320,  1330,  1330
  68,  1320,  1410,  1290,  1400,  1390,  1370,  1430,  1410
  69,  1400,  1360,  1400,  1410,  1380,  1390,  1430,  1040
  70,  1310,  1410,  1410,  1320,  1320,  1370,  1420,  1390
  71,  1370,  1290,  1310,  1400,     0,   970,  1340,  1370
  72,   970,  1410,  1280,  1410,  1380,  1310,  1430,  1330
  73,  1400,  1410,  1410,  1390,  1390,  1310,  1430,   960
  74,  1390,  1320,  1410,  1330,  1410,  1380,  1430,  1410
  75,  1330,  1410,  1320,  1410,  1080,   970,  1430,  1400
  76,  1390,  1410,  1290,  1400,  1380,  1360,  1010,  1400
  77,  1320,  1290,  1410,  1390,  1380,  1380,  1430,  1390
  78,   970,  1410,  1390,  1400,  1380,  1370,  1350,  1410
  79,  1320,  1420,  1320,  1410,  1300,  1360,  1430,  1330
  80,  1390,  1410,  1420,  1330,  1410,  1380,  1430,  1400
  81,  1380,  1410,  1410,  1410,  1300,  1380,  1430,  1400
  82,  1390,  1410,   980,  1320,  1390,  1390,  1020,  1390
  83,  1380,  1290,  1390,  1390,  1370,  1310,  1420,  1380
  84,  1390,   960,  1420,  1330,  1380,  1390,  1340,  1400
  85,  1310,  1410,  1310,  1330,  1300,  1320,  1420,  1000
  86,  1390,  1410,  1410,  1410,     0,  1380,  1350,  1330
  87,  1390,  1400,  1330,  1410,  1370,  1370,   960,  1400
  88,  1400,  1410,  1390,  1320,  1400,  1390,  1430,  1400
  89,  1320,  1290,  1410,  1410,  1400,  1380,  1430,  1400
  90,  1390,  1400,  1280,  1330,  1320,  1380,  1420,  1400
  91,  1320,  1410,  1420,  1430,  1390,  1390,  1430,  1400
  92,  1390,  1330,  1410,  1080,  1390,  1390,  1340,  1330
  93,  1320,  1400,  1320,  1410,  1390,  1310,  1440,  1410
  94,   960,  1410,  1280,   990,  1320,  1390,  1430,  1410
  95,  1400,  1280,  1390,  1410,  1370,  1380,  1350,  1390
  96,  1380,  1400,  1400,  1390,  1380,  1300,  1430,  1400
  97,  1390,  1400,  1400,  1340,  1300,  1380,  1420,  1010
  98,  1320,  1320,  1400,  1380,  1380,  1400,  1430,  1390
  99,  1390,  1410,  1410,  1400,  1390,  1310,  1340,  1390
 100,  1400,  1410,  1420,  1420,  1320,  1410,  1430,  1410
 101,  1330,  1350,  1400,  1430,  1380,  1380,  1430,  1390
 102,  1400,  1410,  1410,  1380,  1380,  1300,  1430,  1410
 103,  1320,  1410,  1410,  1340,  1390,  1350,  1430,  1050
 104,  1400,  1400,  1400,  1380,  1330,  1380,  1430,  1400
 105,  1320,  1290,  1400,  1390,  1380,  1380,  1430,  1400
 106,  1390,  1410,  1400,  1400,  1320,  1310,  1020,  1400
 107,  1330,  1410,  1410,  1340,  1300,  1370,  1420,  1400
 108,  1310,  1320,  1410,  1380,  1410,  1360,  1430,  1400
 109,  1400,  1410,  1330,  1390,  1370,  1300,  1430,  1400
 110,  1320,  1410,  1280,  1380,  1380,  1380,  1430,  1400
 111,  1400,  1290,  1410,  1420,  1380,  1380,  1420,  1330
 112,  1390,  1410,  1390,  1390,  1400,  1310,  1430,  1400
 113,  1390,  1410,  1400,  1340,  1390,  1390,  1420,  1380
 114,  1390,  1310,  1420,  1410,  1390,  1380,  1430,  1400
 115,  1390,  1410,  1420,  1380,  1380,  1380,  1430,  1330
 116,   980,  1420,  1350,  1330,  1380,  1370,  1430,  1410
 117,  1390,  1290,  1410,  1410,  1380,  1380,  1430,  1390
 118,  1400,  1420,  1410,  1410,  1400,  1390,  1420,  1400
 119,  1390,  1410,  1420,  1410,  1380,  1310,  1020,  1410
 120,  1400,  1320,  1290,  1330,  1320,  1310,  1350,  1330
 121,  1320,   960,  1410,  1380,  1370,  1370,   960,  1390
 122,  1400,  1410,  1350,  1330,  1320,  1300,  1430,  1400
 123,  1390,  1410,  1400,  1400,  1410,  1380,  1430,  1410
 124,  1320,  1320,  1290,  1320,  1320,  1300,  1420,  1390
 125,  1400,   960,  1400,  1400,  1400,  1370,  1350,  1320
 126,  1320,   960,  1350,  1330,  1410,  1310,  1430,  1330
 127,   900,  1420,  1320,  1400,  1300,  1380,  1350,   960
 128,   900,  1330,  1410,  1410,  1380,  1370,  1350,  1400
 129,  1390,  1410,  1320,  1340,  1300,  1290,  1430,  1340
 130,  1390,  1410,  1400,  1410,  1320,  1300,  1420,  1400
 131,  1330,  1340,  1310,  1330,  1380,  1380,  1430,  1370
 132,  1400,  1320,  1410,   950,  1330,  1370,  1350,  1340
 133,   990,  1410,  1320,   950,  1360,  1310,  1420,  1320
 134,   970,  1410,   960,   950,  1410,  1390,  1350,  1400
 135,  1310,  1290,  1410,  1380,  1300,  1390,  1340,  1330
 136,  1390,   960,  1290,  1370,  1400,  1300,  1420,   960
 137,  1390,  1410,  1400,  1380,  1390,  1300,  1330,   960
 138,  1390,  1400,  1290,  1320,  1410,  1390,   960,  1330
 139,  1390,  1400,  1410,  1400,  1380,  1390,  1420,  1390
 140,  1320,  1320,  1290,  1410,  1320,  1310,  1350,  1390
 141,  1390,  1400,  1420,  1330,  1370,  1390,  1430,  1330
 142,  1400,  1330,  1280,  1390,  1370,  1300,  1430,  1410
 143,  1010,  1390,  1400,  1330,  1300,  1380,  1340,  1010
 144,  1320,  1330,  1420,  1400,  1370,  1380,  1430,  1330
 145,  1400,  1400,  1320,  1000,  1300,  1320,  1340,  1330
 146,   980,  1320,   960,  1330,  1380,  1350,  1420,  1400
 147,  1320,  1400,  1400,  1410,  1300,  1380,  1340,  1330
 148,  1400,  1420,  1290,  1390,  1380,  1400,  1430,  1400
 149,  1390,  1410,  1400,  1400,  1380,  1300,  1430,  1410
 150,  1400,  1410,  1400,  1370,  1380,  1370,  1420,  1310
 151,  1320,  1400,  1400,  1390,  1300,  1310,  1430,  1400
 152,  1310,  1320,  1400,  1400,  1400,  1370,  1430,  1350
 153,  1400,  1410,  1330,  1340,  1040,  1310,  1340,  1410
 154,  1400,  1420,  1280,  1420,  1310,  1310,  1430,  1410
 155,  1320,  1410,  1420,  1340,  1300,  1380,  1420,  1390
 156,  1400,  1330,  1290,  1410,   960,  1360,  1420,  1340
 157,  1330,  1410,  1400,  1340,  1380,  1310,  1430,  1330
 158,  1390,  1320,  1410,  1380,  1360,  1370,  1430,  1390
 159,  1320,  1410,  1400,   970,  1360,  1380,  1430,   970
 160,  1400,  1420,  1410,  1420,  1320,  1360,  1340,  1400
 161,  1320,  1020,  1410,  1410,  1400,  1380,  1430,  1410
 162,  1380,  1320,  1400,  1330,  1390,  1380,  1420,  1330
 163,   990,  1410,  1320,  1410,  1380,  1370,  1420,  1400
 164,  1400,  1320,  1410,  1410,  1360,  1370,  1430,  1410
 165,  1400,  1420,  1420,  1420,  1420,  1390,  1020,  1410
 166,  1400,  1410,  1290,  1420,  1390,  1390,  1430,  1390
 167,  1320,  1290,  1400,  1400,  1380,  1380,  1430,  1400
 168,  1400,  1420,  1360,  1330,  1320,  1310,  1350,  1410
 169,  1400,  1400,  1330,  1410,  1390,  1390,  1440,  1330
 170,  1310,  1410,  1400,  1380,  1380,  1310,  1420,  1410
 171,  1400,  1410,  1410,   970,   990,  1400,  1430,  1400
 172,  1300,  1410,  1410,  1320,  1380,  1370,  1430,  1390
 173,  1330,  1410,  1320,  1410,  1300,  1380,  1430,  1390
 174,   900,  1420,  1420,  1330,  1400,  1400,  1420,  1330
 175,  1400,  1410,  1330,  1410,  1300,  1310,  1430,   960
 176,  1400,  1330,  1410,  1320,  1420,  1380,  1420,  1400
 177,  1400,  1400,  1330,  1420,  1380,  1400,  1430,  1330
 178,  1400,  1410,  1410,  1380,  1400,  1390,  1420,  1410
 179,  1390,  1410,  1410,  1400,  1390,  1380,  1420,  1400
 180,  1400,  1410,  1420,  1380,  1400,  1400,  1430,  1410
 181,  1320,  1410,  1320,  1420,  1290,  1310,  1430,  1410
 182,  1400,  1320,  1410,  1330,  1410,   950,  1430,  1330
 183,  1320,  1400,  1320,  1390,  1300,  1380,  1340,  1400
 184,  1400,  1320,  1420,  1330,   960,  1380,  1340,  1400
 185,  1390,  1410,  1410,  1410,  1380,   970,  1440,  1330
 186,  1400,  1410,  1410,  1400,  1320,  1310,  1430,  1400
 187,  1320,  1290,  1320,  1340,  1390,  1360,  1420,  1400
 188,  1400,  1310,  1290,  1410,  1380,  1380,  1430,  1400
 189,   990,  1400,  1410,  1340,  1300,  1380,  1430,  1320
 190,   960,  1420,  1280,  1420,  1380,  1380,  1430,  1400
 191,  1320,  1340,  1410,  1340,  1410,  1400,  1030,  1410
 192,  1390,  1330,  1410,  1420,  1330,  1310,   960,  1410
 193,  1330,  1340,  1420,  1410,  1400,  1360,  1430,  1340
 194,  1400,  1420,  1420,  1330,  1380,  1400,  1330,  1410
 195,  1320,  1280,  1420,  1400,  1370,  1380,  1430,  1380
 196,  1390,  1410,  1290,  1390,  1380,  1380,  1420,  1410
 197,  1330,  1010,  1410,  1390,  1400,  1380,  1430,  1010
 198,  1400,  1330,  1400,  1390,  1390,  1380,  1420,  1400
 199,  1380,  1410,  1390,  1410,  1300,  1370,  1420,   970
 200,  1300,  1410,  1400,  1330,  1390,  1370,  1420,  1400
 201,  1400,  1290,  1410,  1400,  1300,  1380,  1430,  1370
 202,  1400,   960,  1280,  1380,  1380,  1370,  1430,   960
 203,  1320,  1410,  1410,  1340,  1300,  1380,  1430,  1380
 204,  1390,  1410,  1410,  1320,  1400,  1380,  1020,   970
 205,  1390,  1420,  1410,  1410,  1300,  1380,  1430,  1340
 206,  1400,  1410,  1280,  1410,  1390,  1380,  1430,  1400
 207,  1330,  1420,  1400,  1410,  1400,  1370,  1430,  1410
 208,  1390,  1320,  1290,  1400,  1330,  1350,  1420,  1400
 209,  1310,  1410,  1410,  1330,  1370,  1360,  1010,  1000
 210,  1390,  1010,  1350,  1400,  1380,  1380,   960,  1370
 211,  1390,  1350,  1390,  1410,  1390,   970,  1430,  1330
 212,  1310,  1410,  1350,  1410,  1400,  1370,  1420,  1410
 213,  1390,  1420,  1390,  1420,  1300,   970,  1020,  1390
 214,  1370,  1330,  1410,  1330,  1390,  1300,  1420,  1340
 215,  1320,  1410,  1320,  1410,  1350,  1380,  1420,  1410
 216,  1400,  1410,  1410,  1410,  1400,  1380,  1440,  1400
 217,  1330,  1410,  1320,  1430,  1370,  1370,  1430,  1340
 218,  1400,  1410,  1420,  1330,  1400,  1310,  1430,  1340
 219,  1400,  1410,  1410,  1420,  1400,  1390,  1430,   960
 220,  1310,  1320,  1290,  1390,  1370,  1360,  1430,  1400
 221,  1390,  1410,  1400,  1390,  1390,  1390,  1330,  1340
 222,  1390,  1410,  1390,  1390,   980,   970,  1430,  1410
 223,  1330,  1410,  1330,  1420,  1380,   960,  1340,  1380
 224,  1390,  1410,  1410,  1420,  1400,  1400,  1430,  1410
 225,  1400,  1400,  1410,  1410,  1370,   990,  1430,  1340
 226,  1320,  1320,  1410,  1330,  1390,  1400,  1430,  1390
 227,  1390,  1420,  1330,  1390,  1390,  1390,  1430,  1400
 228,  1390,  1400,   960,  1410,  1400,  1300,  1340,  1330
 229,  1380,  1290,  1420,  1330,  1390,  1390,  1430,  1400
 230,  1400,  1420,  1350,  1410,  1410,  1390,  1430,   990
 231,  1400,  1400,   960,  1420,  1380,  1310,  1430,  1400
 232,  1400,  1400,  1420,  1330,  1310,  1370,  1430,  1390
 233,  1380,  1410,  1320,  1420,  1370,  1370,  1420,  1340
 234,   970,  1410,  1410,  1330,  1390,  1310,  1020,  1400
 235,  1390,  1400,  1400,  1400,  1390,  1390,  1420,  1400
 236,  1400,  1420,  1410,  1410,  1400,  1310,  1440,  1410
 237,  1010,  1420,  1430,  1340,  1410,  1380,  1430,  1410
 238,  1400,  1320,  1410,  1390,   970,  1390,  1420,  1400
 239,  1400,  1410,  1410,  1410,  1360,  1390,  1430,  1330
 240,   980,  1410,  1410,  1400,  1400,  1310,  1340,  1380
 241,  1410,  1410,  1420,  1410,  1300,  1380,   960,  1400
 242,  1400,  1330,  1360,  1320,  1390,  1400,  1430,  1320
 243,  1310,  1410,   960,  1420,  1390,  1310,  1330,  1410
 244,  1410,  1330,  1420,  1410,  1330,  1390,  1430,  1410
 245,  1400,  1410,  1330,  1430,  1400,  1400,  1430,  1410
 246,  1300,  1410,  1400,  1320,  1380,  1310,  1340,   990
 247,  1400,  1400,  1330,  1390,  1290,  1360,  1430,  1400
 248,  1320,  1320,  1410,  1380,  1400,  1300,  1430,  1330
 249,  1390,  1420,  1420,  1410,  1380,  1390,  1430,  1410
 250,  1310,  1410,  1410,  1410,  1400,  1370,  1430,  1410
 251,  1380,  1410,  1420,  1410,  1410,  1380,  1420,  1400
 252,  1320,  1330,  1420,  1330,   990,  1390,  1340,  1400
 253,   900,   970,  1010,  1420,  1300,  1010,  1430,  1320
 254,   900,  1410,   960,  1330,  1410,  1310,  1340,  1410
 255,  1410,  1290,  1320,  1410,  1300,  1390,  1430,  1330
