addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  36,  1400,  1420,  1350,  1400,  1340,  1390,  1420,  1340
  37,   980,  1340,   970,  1340,  1410,  1320,  1370,  1420
  38,  1360,   950,  1410,  1340,  1390,  1380,  1400,  1320
  39,  1400,  1400,  1380,  1420,  1410,  1380,  1410,  1330
  40,  1390,  1400,  1340,  1340,  1330,   970,  1360,  1390
  41,  1340,  1330,  1360,  1400,   830,  1340,  1420,  1410
  42,  1380,  1420,  1380,  1400,  1430,  1330,  1360,  1340
  43,  1370,  1410,  1380,  1420,  1330,  1070,   970,  1410
  44,  1400,  1410,  1340,  1410,  1410,  1400,  1420,  1340
  45,  1340,  1340,  1390,  1390,  1250,  1410,  1420,  1360
  46,   960,   950,  1390,   970,  1400,  1390,  1420,  1410
  47,  1380,  1420,  1370,  1420,  1410,  1390,  1430,  1410
  48,   960,  1320,  1390,  1340,  1330,  1320,  1360,  1340
  49,  1390,  1420,  1400,  1330,  1420,  1370,  1410,   960
  50,  1330,  1330,  1370,  1400,  1330,  1330,  1420,  1400
  51,  1380,  1420,  1350,  1390,  1400,  1410,  1350,  1410
  52,  1390,  1410,  1390,  1400,  1430,  1390,  1420,  1400
  53,  1400,  1330,  1380,  1410,  1370,  1400,  1420,  1330
  54,  1330,  1410,  1380,  1350,  1430,  1330,  1350,  1400
  55,  1390,  1410,  1390,  1400,  1410,  1380,  1430,  1400
  56,  1390,  1330,  1390,  1410,  1330,  1320,  1420,  1410
  57,  1390,  1410,  1360,  1340,  1410,  1390,  1420,  1410
  58,  1390,  1420,  1350,  1350,  1410,  1390,  1350,  1340
  59,  1330,  1350,  1380,  1400,  1330,  1320,  1420,  1340
  60,  1330,  1410,  1390,  1350,  1420,  1310,  1360,  1410
  61,  1380,  1030,   960,  1410,  1330,  1370,  1410,  1330
  62,  1330,   960,  1350,   970,  1150,  1390,   980,   960
  63,   900,  1330,  1400,   950,  1420,  1330,  1420,  1350
  64,   900,  1420,  1350,  1350,  1410,  1400,  1350,  1410
  65,  1380,  1350,  1410,  1420,  1330,  1340,  1420,  1410
  66,   960,   980,   960,   980,  1410,  1360,  1350,  1040
  67,  1390,  1420,  1360,  1400,  1330,  1320,  1360,  1350
  68,  1340,  1410,  1350,  1410,  1400,  1390,  1420,  1400
  69,  1390,  1350,  1370,  1400,  1390,  1390,  1420,   980
  70,  1330,  1420,  1400,  1350,  1330,  1380,  1420,  1400
  71,  1400,  1340,  1370,  1420,   830,   970,  1350,  1390
  72,   970,  1420,  1360,  1410,  1400,  1330,  1420,  1330
  73,  1400,  1420,  1370,  1410,  1390,  1320,  1410,   850
  74,  1400,  1320,  1400,  1350,  1420,  1390,  1420,  1400
  75,  1340,  1420,  1360,  1410,  1270,   970,  1410,  1390
  76,  1400,  1410,  1340,  1390,  1400,  1380,   980,  1410
  77,  1350,  1310,  1390,  1380,  1390,  1370,  1410,  1410
  78,   960,  1420,  1390,  1380,  1410,  1390,  1370,  1410
  79,  1340,  1420,  1350,  1430,  1340,  1390,  1430,  1340
  80,  1390,  1410,  1390,  1350,  1420,  1370,  1420,  1410
  81,  1370,  1430,  1370,  1390,  1320,  1390,  1410,  1400
  82,  1380,  1420,  1130,  1340,  1430,  1370,  1090,  1390
  83,  1390,  1330,  1380,  1390,  1400,  1310,  1410,  1390
  84,  1400,   950,  1400,  1350,  1410,  1390,  1360,  1410
  85,  1340,  1420,  1360,  1330,  1330,  1330,  1410,  1040
  86,  1390,  1410,  1400,  1400,   830,  1390,  1370,  1330
  87,  1390,  1410,  1360,  1410,  1400,  1400,  1090,  1420
  88,  1390,  1410,  1360,  1360,  1410,  1380,  1420,  1400
  89,  1340,  1350,  1390,  1400,  1400,  1400,  1420,  1410
  90,  1400,  1410,  1350,  1340,  1330,  1390,  1410,  1410
  91,  1330,  1410,  1370,  1390,  1400,  1390,  1420,  1400
  92,  1410,  1320,  1380,   970,  1410,  1390,  1360,  1350
  93,  1350,  1420,  1370,  1380,  1420,  1320,  1420,  1400
  94,   960,  1410,  1340,   960,  1330,  1380,  1410,  1410
  95,  1390,  1350,  1370,  1420,  1400,  1390,  1370,  1410
  96,  1390,  1410,  1390,  1380,  1420,  1320,  1420,  1390
  97,  1400,  1400,  1390,  1340,  1330,  1370,  1420,  1000
  98,  1350,  1340,  1400,  1410,  1390,  1380,  1420,  1380
  99,  1390,  1420,  1380,  1390,  1390,  1330,  1350,  1410
 100,  1400,  1420,  1390,  1410,  1330,  1370,  1420,  1410
 101,  1340,  1330,  1390,  1370,  1410,  1400,  1420,  1410
 102,  1400,  1410,  1390,  1390,  1420,  1320,  1410,  1410
 103,  1340,  1410,  1380,  1340,  1400,  1390,  1410,  1030
 104,  1390,  1410,  1380,  1390,  1320,  1370,  1410,  1400
 105,  1330,  1330,  1390,  1380,  1390,  1360,  1420,  1410
 106,  1390,  1410,  1390,  1400,  1340,  1320,  1020,  1420
 107,  1330,  1410,  1370,  1330,  1330,  1390,  1420,  1410
 108,  1340,  1340,  1370,  1390,  1410,  1400,  1420,  1410
 109,  1400,  1410,  1360,  1400,  1410,  1330,  1420,  1420
 110,  1340,  1410,  1350,  1400,  1410,  1390,  1420,  1400
 111,  1390,  1330,  1410,  1410,  1410,  1400,  1420,  1340
 112,  1390,  1420,  1390,  1410,  1410,  1320,  1420,  1410
 113,  1380,  1410,  1410,  1340,  1390,  1400,  1420,  1410
 114,  1400,  1330,  1380,  1420,  1430,  1390,  1420,  1400
 115,  1400,  1410,  1410,  1400,  1410,  1370,  1420,  1350
 116,   970,  1420,  1350,  1350,  1400,  1410,  1430,  1420
 117,  1400,  1330,  1410,  1430,  1430,  1410,  1430,  1410
 118,  1400,  1410,  1390,  1420,  1400,  1390,  1410,  1400
 119,  1400,  1400,  1370,  1380,  1420,  1330,   980,  1410
 120,  1400,  1340,  1340,  1350,  1320,  1340,  1360,  1340
 121,  1340,   950,  1410,  1400,  1400,  1380,   970,  1410
 122,  1390,  1410,  1360,  1330,  1320,  1320,  1420,  1400
 123,  1390,  1410,  1400,  1390,  1380,  1390,  1410,  1410
 124,  1340,  1320,  1340,  1350,  1330,  1310,  1410,  1400
 125,  1390,   950,  1400,  1370,  1430,  1390,  1360,  1340
 126,  1340,   950,   960,  1340,  1430,  1320,  1420,  1330
 127,   900,  1420,  1370,  1380,  1340,  1400,  1350,   850
 128,   900,  1340,  1390,  1410,  1400,  1380,  1370,  1400
 129,  1380,  1420,  1360,  1340,  1340,  1330,  1410,  1330
 130,  1390,  1420,  1400,  1410,  1340,  1320,  1420,  1410
 131,  1340,  1330,  1350,  1350,  1420,  1380,  1420,  1410
 132,  1380,  1330,  1400,   960,  1330,  1390,  1350,  1330
 133,   970,  1410,  1350,   950,  1390,  1330,  1410,  1330
 134,   960,  1410,  1070,   950,  1420,  1370,  1350,  1400
 135,  1330,  1330,  1390,  1380,  1340,  1380,  1360,  1350
 136,  1390,   950,  1350,  1390,  1430,  1330,  1430,   960
 137,  1390,  1420,  1390,  1400,  1410,  1330,  1370,   950
 138,  1390,  1410,  1350,  1350,  1410,  1390,  1090,  1350
 139,  1380,  1420,  1400,  1390,  1390,  1400,  1420,  1420
 140,  1340,  1340,  1340,  1400,  1340,  1320,  1360,  1420
 141,  1370,  1420,  1410,  1340,  1390,  1410,  1420,  1340
 142,  1400,  1330,  1350,  1410,  1420,  1320,  1420,  1410
 143,   980,  1420,  1400,  1340,  1330,  1410,  1360,  1030
 144,  1330,  1330,  1390,  1390,  1420,  1400,  1430,  1340
 145,  1400,  1410,  1370,   970,  1340,  1340,  1360,  1350
 146,   970,  1340,  1130,  1340,  1420,  1370,  1430,  1400
 147,  1360,  1430,  1380,  1400,  1340,  1380,  1360,  1360
 148,  1390,  1410,  1340,  1410,  1410,  1390,  1420,  1410
 149,  1390,  1410,  1400,  1410,  1430,  1340,  1430,  1420
 150,  1390,  1420,  1380,  1410,  1430,  1390,  1430,  1340
 151,  1330,  1420,  1390,  1400,  1340,  1330,  1430,  1410
 152,  1320,  1330,  1380,  1380,  1410,  1370,  1410,  1340
 153,  1400,  1410,  1350,  1330,  1240,  1320,  1360,  1410
 154,  1400,  1420,  1350,  1410,  1330,  1330,  1430,  1410
 155,  1340,  1420,  1400,  1340,  1330,  1390,  1420,  1410
 156,  1400,  1330,  1360,  1430,  1150,  1370,  1420,  1340
 157,  1340,  1420,  1400,  1350,  1410,  1330,  1420,  1330
 158,  1390,  1340,  1380,  1380,  1400,  1390,  1420,  1410
 159,  1350,  1420,  1400,   960,  1410,  1380,  1430,   980
 160,  1400,  1430,  1400,  1420,  1330,  1390,  1360,  1410
 161,  1330,  1040,  1380,  1420,  1420,  1400,  1410,  1410
 162,  1390,  1330,  1380,  1340,  1430,  1380,  1420,  1340
 163,   980,  1410,  1360,  1380,  1400,  1390,  1420,  1420
 164,  1410,  1340,  1380,  1380,  1400,  1400,  1420,  1410
 165,  1400,  1420,  1410,  1430,  1420,  1380,  1060,  1400
 166,  1400,  1420,  1350,  1410,  1410,  1410,  1410,  1410
 167,  1340,  1340,  1390,  1410,  1410,  1380,  1410,  1410
 168,  1390,  1420,   960,  1350,  1320,  1330,  1360,  1410
 169,  1390,  1410,  1360,  1400,  1400,  1390,  1420,  1350
 170,  1340,  1420,  1390,  1400,  1410,  1330,  1420,  1410
 171,  1400,  1420,  1390,   970,  1220,  1370,  1420,  1410
 172,  1320,  1420,  1410,  1340,  1410,  1380,  1420,  1400
 173,  1330,  1410,  1360,  1420,  1320,  1400,  1420,  1410
 174,   960,  1420,  1410,  1370,  1420,  1400,  1420,  1350
 175,  1390,  1420,  1370,  1410,  1330,  1330,  1420,   960
 176,  1370,  1330,  1400,  1350,  1410,  1380,  1420,  1410
 177,  1390,  1420,  1380,  1380,  1390,  1380,  1420,  1340
 178,  1390,  1420,  1370,  1410,  1390,  1390,  1420,  1400
 179,  1380,  1420,  1370,  1380,  1400,  1390,  1420,  1400
 180,  1400,  1430,  1380,  1420,  1420,  1380,  1420,  1410
 181,  1350,  1420,  1360,  1420,  1310,  1340,  1420,  1420
 182,  1390,  1340,  1400,  1350,  1430,  1140,  1410,  1330
 183,  1330,  1410,  1350,  1400,  1340,  1390,  1360,  1410
 184,  1390,  1350,  1400,  1340,  1160,  1400,  1360,  1410
 185,  1400,  1420,  1410,  1420,  1410,   980,  1420,  1340
 186,  1390,  1420,  1380,  1410,  1340,  1330,  1420,  1410
 187,  1340,  1330,  1350,  1340,  1420,  1410,  1420,  1420
 188,  1400,  1330,  1360,  1420,  1420,  1390,  1420,  1410
 189,   980,  1420,  1400,  1340,  1320,  1370,  1420,  1330
 190,   960,  1420,  1350,  1410,  1430,  1400,  1430,  1410
 191,  1340,  1040,  1400,  1340,  1420,  1400,  1030,  1410
 192,  1400,  1330,  1400,  1400,  1340,  1330,   960,  1410
 193,  1340,  1340,  1400,  1400,  1410,  1390,  1430,  1340
 194,  1400,  1410,  1400,  1360,  1400,  1380,  1360,  1420
 195,  1340,  1330,  1390,  1380,  1390,  1380,  1420,  1400
 196,  1400,  1420,  1350,  1420,  1410,  1370,  1420,  1400
 197,  1340,  1040,  1410,  1390,  1410,  1410,  1420,   970
 198,  1390,  1340,  1390,  1420,  1420,  1390,  1420,  1410
 199,  1400,  1410,  1370,  1410,  1340,  1410,  1420,  1030
 200,  1340,  1410,  1400,  1350,  1420,  1390,  1410,  1400
 201,  1390,  1330,  1390,  1410,  1330,  1370,  1410,  1400
 202,  1410,   950,  1350,  1400,  1410,  1390,  1410,  1000
 203,  1350,  1420,  1400,  1340,  1330,  1390,  1410,  1410
 204,  1380,  1410,  1410,  1340,  1410,  1380,   970,  1070
 205,  1410,  1410,  1390,  1380,  1320,  1390,  1420,  1340
 206,  1400,  1430,  1370,  1430,  1400,  1380,  1420,  1410
 207,  1340,  1420,  1410,  1390,  1420,  1380,  1430,  1410
 208,  1400,  1330,  1350,  1410,  1340,  1370,  1420,  1410
 209,  1330,  1410,  1390,  1350,  1400,  1380,  1000,  1030
 210,  1400,   990,  1100,  1410,  1410,  1380,   960,  1410
 211,  1380,  1330,  1380,  1410,  1420,   970,  1420,  1340
 212,  1340,  1420,  1350,  1420,  1430,  1390,  1420,  1410
 213,  1380,  1420,  1390,  1410,  1340,   980,  1070,  1410
 214,  1400,  1340,  1390,  1360,  1440,  1330,  1420,  1330
 215,  1340,  1410,  1350,  1380,  1410,  1390,  1420,  1410
 216,  1390,  1410,  1390,  1410,  1410,  1380,  1430,  1410
 217,  1340,  1420,  1370,  1380,  1400,  1390,  1410,  1330
 218,  1400,  1420,  1380,  1340,  1420,  1320,  1420,  1340
 219,  1400,  1420,  1390,  1400,  1400,  1400,  1420,   960
 220,  1330,  1330,  1340,  1400,  1410,  1400,  1420,  1410
 221,  1390,  1420,  1390,  1390,  1420,  1370,  1360,  1350
 222,  1400,  1430,  1400,  1410,  1260,   960,  1420,  1420
 223,  1350,  1430,  1370,  1410,  1420,   950,  1350,  1410
 224,  1400,  1420,  1410,  1410,  1420,  1400,  1420,  1410
 225,  1390,  1420,  1380,  1400,  1410,  1100,  1410,  1340
 226,  1340,  1340,  1400,  1360,  1410,  1410,  1420,  1410
 227,  1410,  1430,  1350,  1420,  1410,  1400,  1430,  1410
 228,  1400,  1420,  1060,  1410,  1420,  1330,  1360,  1350
 229,  1400,  1330,  1370,  1340,  1420,  1390,  1420,  1410
 230,  1400,  1420,  1350,  1430,  1430,  1400,  1420,  1040
 231,  1400,  1420,   970,  1380,  1410,  1340,  1420,  1420
 232,  1390,  1410,  1410,  1350,  1320,  1390,  1420,  1400
 233,  1400,  1420,  1350,  1400,  1410,  1380,  1420,  1340
 234,   970,  1410,  1390,  1350,  1420,  1330,  1010,  1400
 235,  1390,  1420,  1390,  1420,  1420,  1410,  1420,  1400
 236,  1390,  1420,  1410,  1390,  1430,  1320,  1420,  1410
 237,   970,  1420,  1380,  1350,  1420,  1390,  1420,  1410
 238,  1390,  1340,  1380,  1410,  1200,  1400,  1420,  1410
 239,  1410,  1420,  1410,  1410,  1400,  1410,  1420,  1340
 240,  1090,  1420,  1380,  1410,  1420,  1320,  1360,  1400
 241,  1400,  1430,  1400,  1410,  1330,  1400,   970,  1410
 242,  1400,  1330,  1340,  1350,  1430,  1390,  1420,  1350
 243,  1340,  1420,   960,  1420,  1400,  1330,  1350,  1410
 244,  1400,  1340,  1390,  1410,  1330,  1390,  1410,  1420
 245,  1410,  1410,  1350,  1410,  1410,  1400,  1420,  1400
 246,  1340,  1420,  1410,  1350,  1420,  1330,  1350,   980
 247,  1410,  1410,  1360,  1410,  1310,  1380,  1420,  1420
 248,  1340,  1330,  1380,  1380,  1410,  1320,  1410,  1340
 249,  1400,  1420,  1400,  1400,  1420,  1390,  1430,  1410
 250,  1330,  1420,  1390,  1430,  1420,  1380,  1420,  1410
 251,  1390,  1420,  1390,  1400,  1420,  1400,  1430,  1410
 252,  1330,  1330,  1400,  1340,  1170,  1390,  1350,  1400
 253,   960,   950,   960,  1410,  1320,   970,  1420,  1340
 254,   900,  1410,   950,  1340,  1440,  1330,  1380,  1420
 255,  1410,  1330,  1370,  1400,  1330,  1410,  1420,  1350
