addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  49,  1430,  1440,  1430,  1390,  1530,  1490,  1460,  1350
  50,  1400,  1390,  1490,  1440,  1440,  1480,  1440,  1500
  51,  1490,  1440,  1460,  1440,  1470,  1510,  1440,  1450
  52,  1430,  1440,  1430,  1440,  1610,  1430,  1440,  1430
  53,  1440,  1400,  1440,  1480,  1450,  1430,  1440,  1430
  54,  1410,  1510,  1510,  1440,  1620,  1500,  1500,  1430
  55,  1420,  1440,  1500,  1440,  1520,  1570,  1440,  1480
  56,  1430,  1430,  1530,  1440,  1500,  1560,  1430,  1430
  57,  1430,  1430,  1480,  1410,  1570,  1470,  1440,  1440
  58,  1430,  1430,  1430,  1420,  1590,  1420,  1430,  1430
  59,  1410,  1430,  1430,  1440,  1560,  1430,  1440,  1420
  60,  1410,  1430,  1430,  1420,  1570,  1500,  1450,  1430
  61,  1450,  1310,  1340,  1440,  1500,  1490,  1440,  1430
  62,  1410,  1310,  1490,  1330,  1500,  1420,  1410,  1400
  63,  1080,  1530,  1440,  1330,  1530,  1520,  1440,  1430
  64,  1080,  1430,  1440,  1420,  1610,  1430,  1430,  1430
  65,  1430,  1440,  1430,  1440,  1510,  1490,  1440,  1440
  66,  1390,  1420,  1420,  1400,  1530,  1470,  1440,  1400
  67,  1430,  1440,  1470,  1440,  1470,  1490,  1440,  1430
  68,  1420,  1430,  1450,  1440,  1550,  1430,  1430,  1430
  69,  1440,  1420,  1440,  1440,  1470,  1430,  1450,  1310
  70,  1400,  1440,  1420,  1410,  1390,  1400,  1430,  1450
  71,  1430,  1420,  1520,  1440,  1090,  1100,  1440,  1430
  72,  1390,  1620,  1500,  1440,  1550,  1460,  1440,  1410
  73,  1430,  1440,  1530,  1440,  1470,  1500,  1440,  1340
  74,  1430,  1550,  1420,  1420,  1610,  1430,  1440,  1430
  75,  1420,  1430,  1510,  1440,  1530,  1390,  1440,  1430
  76,  1450,  1440,  1430,  1440,  1570,  1490,  1370,  1470
  77,  1430,  1500,  1430,  1440,  1490,  1470,  1430,  1440
  78,  1370,  1440,  1430,  1430,  1590,  1440,  1460,  1440
  79,  1410,  1470,  1450,  1450,  1480,  1470,  1440,  1420
  80,  1430,  1430,  1430,  1410,  1600,  1440,  1470,  1430
  81,  1420,  1440,  1510,  1440,  1490,  1420,  1450,  1430
  82,  1420,  1440,  1430,  1390,  1710,  1450,  1430,  1430
  83,  1420,  1400,  1430,  1440,  1510,  1560,  1440,  1490
  84,  1430,  1380,  1430,  1420,  1590,  1430,  1440,  1440
  85,  1410,  1440,  1470,  1400,  1360,  1450,  1440,  1380
  86,  1420,  1430,  1440,  1440,     0,  1430,  1440,  1410
  87,  1430,  1440,  1510,  1440,  1510,  1490,  1430,  1440
  88,  1430,  1470,  1450,  1440,  1520,  1520,  1450,  1430
  89,  1420,  1430,  1420,  1440,  1490,  1540,  1450,  1440
  90,  1420,  1430,  1430,  1410,  1390,  1440,  1450,  1430
  91,  1400,  1440,  1420,  1440,  1490,  1490,  1440,  1430
  92,  1440,  1390,  1420,  1380,  1540,  1430,  1450,  1430
  93,  1430,  1440,  1520,  1440,  1520,  1450,  1450,  1440
  94,  1380,  1430,  1430,  1270,  1520,  1440,  1440,  1430
  95,  1430,  1420,  1530,  1440,  1490,  1430,  1490,  1430
  96,  1430,  1440,  1420,  1430,  1620,  1430,  1440,  1430
  97,  1430,  1430,  1490,  1410,  1560,  1500,  1440,  1320
  98,  1420,  1410,  1420,  1430,  1500,  1400,  1440,  1430
  99,  1430,  1440,  1470,  1440,  1500,  1450,  1440,  1520
 100,  1430,  1440,  1480,  1440,  1490,  1420,  1450,  1430
 101,  1420,  1420,  1500,  1450,  1520,  1450,  1440,  1440
 102,  1430,  1430,  1460,  1430,  1620,  1420,  1450,  1440
 103,  1430,  1430,  1530,  1410,  1520,  1430,  1430,  1390
 104,  1420,  1440,  1470,  1430,  1490,  1500,  1480,  1430
 105,  1410,  1410,  1450,  1430,  1460,  1490,  1440,  1440
 106,  1430,  1430,  1530,  1430,  1460,  1430,  1420,  1430
 107,  1470,  1490,  1490,  1390,  1360,  1430,  1440,  1430
 108,  1410,  1420,  1420,  1430,  1570,  1440,  1460,  1430
 109,  1450,  1440,  1460,  1440,  1530,  1550,  1440,  1440
 110,  1420,  1440,  1480,  1460,  1540,  1440,  1450,  1430
 111,  1430,  1450,  1470,  1440,  1520,  1520,  1440,  1420
 112,  1420,  1440,  1430,  1440,  1550,  1430,  1450,  1440
 113,  1520,  1440,  1530,  1410,  1470,  1430,  1440,  1440
 114,  1420,  1450,  1450,  1440,  1650,  1450,  1460,  1430
 115,  1430,  1450,  1440,  1440,  1500,  1430,  1440,  1430
 116,  1390,  1440,  1570,  1470,  1550,  1450,  1460,  1430
 117,  1430,  1400,  1470,  1440,  1570,  1450,  1450,  1440
 118,  1440,  1430,  1430,  1430,  1570,  1420,  1470,  1430
 119,  1430,  1430,  1500,  1430,  1540,  1470,  1400,  1430
 120,  1430,  1410,  1430,  1410,  1390,  1470,  1440,  1410
 121,  1420,  1310,  1440,  1440,  1510,  1430,  1400,  1440
 122,  1430,  1430,  1550,  1400,  1510,  1530,  1470,  1440
 123,  1420,  1480,  1440,  1440,  1460,  1470,  1450,  1440
 124,  1420,  1380,  1440,  1420,  1380,  1470,  1500,  1430
 125,  1430,  1330,  1430,  1440,  1580,  1460,  1450,  1420
 126,  1420,  1330,  1300,  1480,  1610,  1410,  1470,  1400
 127,  1070,  1440,  1480,  1440,  1490,  1440,  1440,  1280
 128,  1070,  1410,  1420,  1440,  1540,  1430,  1460,  1430
 129,  1430,  1440,  1470,  1410,  1490,  1470,  1440,  1410
 130,  1470,  1430,  1410,  1440,  1390,  1460,  1460,  1440
 131,  1420,  1400,  1470,  1420,  1550,  1460,  1440,  1440
 132,  1420,  1460,  1430,  1340,  1530,  1430,  1430,  1410
 133,  1390,  1430,  1460,  1300,  1470,  1510,  1440,  1410
 134,  1380,  1440,  1460,  1290,  1580,  1490,  1420,  1430
 135,  1400,  1410,  1470,  1440,  1490,  1430,  1450,  1430
 136,  1430,  1400,  1450,  1440,  1660,  1470,  1450,  1370
 137,  1420,  1440,  1430,  1450,  1510,  1430,  1460,  1300
 138,  1430,  1440,  1440,  1400,  1580,  1430,  1450,  1430
 139,  1420,  1440,  1500,  1440,  1470,  1620,  1450,  1440
 140,  1410,  1400,  1430,  1440,  1390,  1430,  1470,  1440
 141,  1420,  1440,  1440,  1410,  1490,  1440,  1450,  1410
 142,  1430,  1460,  1440,  1450,  1590,  1430,  1450,  1440
 143,  1400,  1460,  1440,  1410,  1490,  1430,  1450,  1320
 144,  1410,  1500,  1430,  1430,  1610,  1430,  1450,  1410
 145,  1430,  1470,  1530,  1370,  1530,  1480,  1450,  1420
 146,  1400,  1400,  1440,  1400,  1600,  1430,  1450,  1440
 147,  1430,  1450,  1540,  1450,  1500,  1430,  1440,  1440
 148,  1430,  1450,  1530,  1450,  1580,  1550,  1440,  1460
 149,  1430,  1450,  1560,  1440,  1550,  1480,  1460,  1440
 150,  1420,  1430,  1460,  1470,  1580,  1430,  1450,  1420
 151,  1410,  1450,  1510,  1470,  1480,  1460,  1450,  1440
 152,  1400,  1480,  1410,  1430,  1610,  1420,  1530,  1420
 153,  1450,  1480,  1470,  1400,  1540,  1500,  1460,  1440
 154,  1420,  1460,  1440,  1450,  1530,  1470,  1460,  1440
 155,  1420,  1440,  1460,  1400,  1470,  1430,  1450,  1440
 156,  1440,  1450,  1520,  1450,  1470,  1420,  1450,  1420
 157,  1420,  1440,  1430,  1410,  1500,  1440,  1450,  1410
 158,  1420,  1410,  1440,  1440,  1580,  1480,  1430,  1430
 159,  1420,  1440,  1430,  1280,  1520,  1450,  1450,  1320
 160,  1430,  1440,  1450,  1450,  1390,  1420,  1450,  1460
 161,  1390,  1380,  1430,  1440,  1510,  1490,  1450,  1440
 162,  1430,  1450,  1470,  1520,  1630,  1490,  1440,  1410
 163,  1400,  1440,  1490,  1440,  1480,  1540,  1440,  1440
 164,  1460,  1440,  1460,  1460,  1560,  1460,  1450,  1440
 165,  1430,  1440,  1440,  1450,  1510,  1490,  1400,  1430
 166,  1430,  1440,  1450,  1440,  1570,  1450,  1460,  1430
 167,  1420,  1490,  1420,  1440,  1530,  1610,  1440,  1430
 168,  1430,  1490,  1400,  1400,  1530,  1440,  1450,  1430
 169,  1430,  1530,  1490,  1440,  1480,  1430,  1440,  1430
 170,  1410,  1540,  1450,  1450,  1580,  1430,  1450,  1430
 171,  1430,  1440,  1520,  1290,  1500,  1490,  1440,  1440
 172,  1400,  1440,  1430,  1490,  1560,  1380,  1480,  1430
 173,  1410,  1440,  1460,  1440,  1500,  1460,  1450,  1430
 174,  1110,  1440,  1450,  1440,  1600,  1430,  1450,  1420
 175,  1430,  1440,  1490,  1440,  1490,  1460,  1450,  1360
 176,  1430,  1420,  1470,  1550,  1560,  1410,  1430,  1430
 177,  1420,  1440,  1580,  1440,  1480,  1460,  1440,  1440
 178,  1420,  1450,  1420,  1440,  1500,  1410,  1440,  1430
 179,  1420,  1440,  1490,  1430,  1500,  1430,  1450,  1440
 180,  1420,  1610,  1490,  1440,  1630,  1420,  1440,  1440
 181,  1470,  1470,  1460,  1440,     0,  1520,  1440,  1440
 182,  1420,  1440,  1420,  1420,  1620,  1420,  1440,  1410
 183,  1410,  1440,  1450,  1450,  1500,  1430,  1450,  1440
 184,  1430,  1530,  1440,  1400,  1490,  1420,  1430,  1430
 185,  1420,  1440,  1470,  1450,  1500,  1390,  1440,  1410
 186,  1420,  1440,  1410,  1440,  1410,  1500,  1450,  1430
 187,  1420,  1420,  1480,  1470,  1530,  1500,  1440,  1440
 188,  1430,  1410,  1470,  1440,  1650,  1420,  1440,  1440
 189,  1400,  1440,  1430,  1410,  1460,  1540,  1440,  1410
 190,  1360,  1440,  1420,  1440,  1610,  1530,  1440,  1440
 191,  1420,  1320,  1450,  1410,  1560,  1540,  1410,  1440
 192,  1430,  1430,  1480,  1440,  1520,  1460,  1410,  1440
 193,  1420,  1410,  1500,  1450,  1520,  1520,  1450,  1410
 194,  1430,  1430,  1440,  1430,  1540,  1430,  1440,  1440
 195,  1420,  1400,  1460,  1440,  1500,  1430,  1440,  1440
 196,  1430,  1440,  1440,  1450,  1570,  1430,  1450,  1430
 197,  1420,  1360,  1480,  1440,  1520,  1490,  1450,  1360
 198,  1430,  1410,  1500,  1490,  1570,  1460,  1450,  1440
 199,  1430,  1440,  1530,  1440,  1510,  1450,  1440,  1360
 200,  1410,  1430,  1440,  1400,  1570,  1470,  1440,  1430
 201,  1430,  1510,  1510,  1440,  1520,  1440,  1470,  1430
 202,  1470,  1400,  1470,  1430,  1580,  1440,  1500,  1360
 203,  1430,  1440,  1460,  1410,  1500,  1470,  1440,  1450
 204,  1420,  1430,  1440,  1410,  1600,  1420,  1390,  1410
 205,  1490,  1440,  1470,  1440,  1490,  1600,  1440,  1420
 206,  1430,  1490,  1500,  1450,  1500,  1430,  1460,  1440
 207,  1410,  1440,  1430,  1440,  1520,  1560,  1450,  1440
 208,  1430,  1530,  1440,  1440,  1400,  1460,  1440,  1440
 209,  1410,  1440,  1500,  1410,  1490,  1460,  1400,  1420
 210,  1430,  1350,  1430,  1440,  1530,  1430,  1360,  1440
 211,  1460,  1400,  1430,  1440,  1550,  1420,  1440,  1420
 212,  1420,  1440,  1450,  1450,  1620,  1430,  1450,  1440
 213,  1420,  1450,  1490,  1440,  1540,  1400,  1440,  1440
 214,  1430,  1420,  1440,  1420,  1640,  1420,  1440,  1410
 215,  1420,  1440,  1440,  1460,  1590,  1490,  1470,  1440
 216,  1430,  1430,  1430,  1440,  1540,  1440,  1460,  1430
 217,  1420,  1440,  1500,  1440,  1510,  1460,  1440,  1410
 218,  1440,  1530,  1460,  1400,  1600,  1410,  1440,  1420
 219,  1430,  1440,  1470,  1440,  1510,  1590,  1450,  1350
 220,  1410,  1480,  1430,  1440,  1620,  1430,  1440,  1440
 221,  1430,  1440,  1460,  1440,  1570,  1430,  1450,  1420
 222,  1430,  1460,  1530,  1440,  1520,  1400,  1440,  1440
 223,  1420,  1450,  1530,  1440,  1530,  1390,  1440,  1440
 224,  1430,  1440,  1490,  1450,  1560,  1490,  1450,  1440
 225,  1430,  1440,  1530,  1440,  1520,  1430,  1460,  1420
 226,  1420,  1420,  1430,  1430,  1610,  1430,  1500,  1430
 227,  1550,  1440,  1460,  1450,  1530,  1410,  1450,  1440
 228,  1430,  1430,  1450,  1440,  1580,  1430,  1450,  1430
 229,  1430,  1400,  1430,  1410,  1520,  1460,  1440,  1440
 230,  1430,  1440,  1450,  1450,  1640,  1400,  1450,  1380
 231,  1430,  1440,  1430,  1440,  1520,  1510,  1450,  1440
 232,  1430,  1470,  1430,  1410,  1520,  1430,  1450,  1430
 233,  1430,  1440,  1450,  1450,  1530,  1430,  1440,  1410
 234,  1370,  1430,  1450,  1420,  1610,  1450,  1350,  1430
 235,  1430,  1440,  1450,  1450,  1530,  1490,  1450,  1470
 236,  1430,  1450,  1460,  1440,  1660,  1500,  1460,  1440
 237,  1390,  1440,  1480,  1420,  1540,  1430,  1440,  1440
 238,  1420,  1410,  1450,  1440,  1530,  1430,  1450,  1430
 239,  1430,  1440,  1440,  1450,  1490,  1430,  1450,  1410
 240,  1410,  1440,  1430,  1440,  1590,  1430,  1440,  1480
 241,  1430,  1440,  1430,  1440,  1380,  1430,  1380,  1440
 242,  1440,  1450,  1440,  1410,  1640,  1430,  1470,  1410
 243,  1420,  1440,  1410,  1440,  1480,  1480,  1440,  1440
 244,  1430,  1410,  1430,  1440,  1480,  1470,  1450,  1440
 245,  1440,  1440,  1470,  1450,  1490,  1440,  1450,  1440
 246,  1420,  1440,  1450,  1400,  1550,  1440,  1440,  1360
 247,  1450,  1440,  1520,  1450,  1490,  1470,  1440,  1450
 248,  1410,  1490,  1470,  1440,  1550,  1460,  1530,  1410
 249,  1430,  1440,  1470,  1440,  1510,  1460,  1450,  1440
 250,  1400,  1430,  1440,  1450,  1620,  1470,  1440,  1440
 251,  1430,  1440,  1510,  1440,  1510,  1560,  1450,  1430
 252,  1400,  1420,  1430,  1520,  1510,  1430,  1430,  1430
 253,  1110,  1380,  1310,  1440,  1410,  1170,  1440,  1420
 254,  1110,  1440,  1300,  1420,  1670,  1460,  1520,  1440
 255,  1470,  1410,  1510,  1440,  1520,  1450,  1440,  1420
