addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 148,  1490,  1480,  1480,  1480,  1480,  1490,  1500,  1490
 149,  1490,  1470,  1510,  1540,  1480,  1540,  1500,  1470
 150,  1490,  1480,  1520,  1490,  1490,  1490,  1500,  1560
 151,  1580,  1480,  1520,  1510,  1460,  1560,  1500,  1490
 152,  1470,  1480,  1520,  1480,  1480,  1460,  1500,  1490
 153,  1490,  1480,  1490,  1450,  1470,  1540,  1510,  1480
 154,  1620,  1480,  1490,  1500,  1450,  1540,  1510,  1520
 155,  1550,  1480,  1510,  1520,  1450,  1520,  1510,  1470
 156,  1490,  1460,  1430,  1510,  1390,  1490,  1500,  1510
 157,  1470,  1480,  1490,  1470,  1500,  1480,  1500,  1530
 158,  1510,  1470,  1520,  1480,  1480,  1560,  1490,  1510
 159,  1530,  1480,  1520,  1450,  1490,  1560,  1500,  1510
 160,  1580,  1480,  1530,  1490,  1420,  1490,  1490,  1480
 161,  1620,  1450,  1490,  1490,  1490,  1560,  1500,  1490
 162,  1530,  1470,  1490,  1500,  1490,  1480,  1500,  1470
 163,  1490,  1480,  1480,  1490,  1480,  1540,  1500,  1470
 164,  1490,  1470,  1510,  1550,  1480,  1520,  1510,  1480
 165,  1540,  1490,  1490,  1500,  1490,  1560,  1470,  1490
 166,  1490,  1480,  1470,  1500,  1480,  1510,  1500,  1480
 167,  1510,  1450,  1510,  1490,  1490,  1520,  1500,  1480
 168,  1480,  1480,  1490,  1490,  1440,  1520,  1490,  1480
 169,  1550,  1480,  1490,  1510,  1490,  1510,  1500,  1540
 170,  1480,  1480,  1500,  1480,  1480,  1500,  1530,  1480
 171,  1550,  1480,  1490,  1440,  1450,  1620,  1500,  1490
 172,  1480,  1480,  1560,  1480,  1490,  1470,  1510,  1480
 173,  1720,  1480,  1490,  1500,  1460,  1500,  1510,  1480
 174,  1510,  1480,  1500,  1520,  1530,  1470,  1500,  1480
