addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 205,  1530,  1490,  1490,  1490,  1500,  1590,  1510,  1430
 206,  1540,  1500,  1460,  1500,  1480,  1570,  1550,  1530
 207,  1540,  1500,  1490,  1490,  1510,  1570,  1520,  1530
 208,  1560,  1440,  1450,  1490,  1460,  1530,  1570,  1540
 209,  1540,  1490,  1530,  1440,  1500,  1600,  1510,  1530
 210,  1570,  1390,  1440,  1480,  1500,  1590,  1510,  1510
 211,  1530,  1450,  1490,  1490,  1530,  1590,  1540,  1430
 212,  1460,  1490,  1470,  1480,  1500,  1550,  1570,  1540
 213,  1510,  1500,  1490,  1490,  1490,  1550,  1440,  1510
 214,  1500,  1430,  1480,  1430,  1500,  1550,  1550,  1010
 215,  1460,  1490,  1490,  1490,  1490,  1550,  1540,  1510
 216,  1500,  1480,  1480,  1490,  1500,  1540,  1560,  1520
 217,  1460,  1490,  1490,  1490,  1500,  1560,  1560,  1510
 218,  1520,  1490,  1490,  1440,  1510,  1560,  1560,  1510
 219,  1510,  1500,  1500,  1500,  1500,  1560,  1520,  1510
 220,  1490,  1460,  1450,  1490,  1480,  1580,  1500,  1520
 221,  1530,  1490,  1480,  1490,  1510,  1540,  1540,  1430
 222,  1570,  1530,  1580,  1490,  1510,  1540,  1580,  1530
 223,  1530,  1500,  1460,  1500,  1500,  1540,  1540,  1540
 224,  1530,  1490,  1490,  1500,  1500,  1610,  1570,  1520
 225,  1550,  1500,  1520,  1490,  1510,  1590,  1600,  1520
 226,  1530,  1470,  1490,  1440,  1490,  1580,  1580,  1530
 227,  1510,  1500,  1530,  1490,  1500,  1590,  1570,  1510
 228,  1540,  1480,  1530,  1500,  1500,  1570,  1550,  1500
 229,  1520,  1460,  1490,  1450,  1500,  1580,  1540,  1500
 230,  1510,  1500,  1500,  1490,  1500,  1550,  1520,  1500
 231,  1520,  1500,  1500,  1500,  1510,  1550,  1580,  1510
 232,  1510,  1490,  1490,  1450,  1480,  1560,  1540,  1540
 233,  1570,  1500,  1520,  1500,  1500,  1570,  1570,  1530
 234,  1510,  1480,  1490,  1450,  1500,  1530,  1540,  1530
 235,  1510,  1490,  1490,  1490,  1490,  1570,  1600,  1520
 236,  1490,  1490,  1490,  1490,  1500,  1460,  1590,  1530
 237,  1490,  1500,  1490,  1440,  1510,  1540,  1520,  1510
 238,  1560,  1450,  1510,  1500,  1470,  1540,  1550,  1520
 239,  1540,  1500,  1520,  1500,  1500,  1590,  1520,  1520
 240,  1530,  1490,  1510,  1490,  1510,  1570,  1550,  1520
 241,  1520,  1500,  1490,  1490,  1430,  1550,  1530,  1540
 242,  1490,  1470,  1480,  1450,  1510,  1560,  1520,  1420
 243,  1470,  1490,  1420,  1490,  1510,  1540,  1500,  1550
 244,  1480,  1460,  1480,  1480,  1490,  1570,  1570,  1550
 245,  1570,  1480,  1450,  1490,  1500,  1550,  1510,  1600
 246,  1480,  1490,  1480,  1440,  1510,  1540,  1550,  1520
 247,  1550,  1510,  1460,  1500,  1490,  1590,  1530,  1520
 248,  1520,  1500,  1490,  1490,  1500,  1550,  1590,  1520
 249,  1520,  1500,  1490,  1490,  1510,  1550,  1540,  1520
 250,  1500,  1520,  1490,  1480,  1490,  1560,  1580,  1530
 251,  1510,  1500,  1490,  1490,  1500,  1560,  1530,  1580
 252,  1480,  1460,  1490,  1450,  1450,  1560,  1560,  1530
 253,  1450,  1460,  1360,  1490,  1420,  1560,  1510,  1430
 254,  1430,  1500,  1360,  1450,  1540,  1440,  1500,  1520
 255,  1500,  1460,  1450,  1500,  1490,  1580,  1510,  1430
