vcore,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,
 1800,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    7,  297,  879, 1043, 1043, 1043, 1043, 1043,
 1790,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   32,  385,  908, 1043, 1043, 1043, 1043, 1043,
 1780,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   58,  434,  936, 1043, 1043, 1043, 1043, 1043,
 1770,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   67,  474,  956, 1043, 1043, 1043, 1043, 1043,
 1760,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   82,  520,  972, 1043, 1043, 1043, 1043, 1043,
 1750,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  126,  574,  988, 1043, 1043, 1043, 1043, 1043,
 1740,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  175,  635, 1014, 1043, 1043, 1043, 1043, 1043,
 1730,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  228,  731, 1036, 1043, 1043, 1043, 1043, 1043,
 1720,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  285,  819, 1043, 1043, 1043, 1043, 1043, 1043,
 1710,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  370,  883, 1043, 1043, 1043, 1043, 1043, 1043,
 1700,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   21,  429,  921, 1043, 1043, 1043, 1043, 1043, 1043,
 1690,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   53,  486,  951, 1043, 1043, 1043, 1043, 1043, 1043,
 1680,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   74,  528,  969, 1043, 1043, 1043, 1043, 1043, 1043,
 1670,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120,  570,  986, 1043, 1043, 1043, 1043, 1043, 1043,
 1660,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  218,  632, 1009, 1043, 1043, 1043, 1043, 1043, 1043,
 1650,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  283,  737, 1036, 1043, 1043, 1043, 1043, 1043, 1043,
 1640,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  334,  843, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1630,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  420,  906, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1620,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   14,  486,  941, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1610,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   47,  542,  966, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1600,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   76,  580,  982, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1590,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  177,  633, 1005, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1580,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  297,  755, 1034, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1570,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  360,  858, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1042,
 1560,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  427,  923, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1046,
 1550,    0,    0,    0,    0,    0,    0,    0,    0,    0,    4,  513,  960, 1043, 1043, 1043, 1043, 1043, 1043, 1050, 1019,
 1540,    0,    0,    0,    0,    0,    0,    0,    0,    0,   41,  575,  979, 1043, 1043, 1043, 1043, 1043, 1043, 1026, 1036,
 1530,    0,    0,    0,    0,    0,    0,    0,    0,    0,   86,  638,  998, 1043, 1043, 1043, 1043, 1043, 1046, 1036, 1034,
 1520,    0,    0,    0,    0,    0,    0,    0,    0,    0,  195,  730, 1033, 1043, 1043, 1043, 1043, 1044, 1036, 1022, 1032,
 1510,    0,    0,    0,    0,    0,    0,    0,    0,    0,  358,  843, 1043, 1043, 1043, 1043, 1050, 1021, 1022, 1034, 1037,
 1500,    0,    0,    0,    0,    0,    0,    0,    0,    0,  407,  932, 1043, 1043, 1043, 1042, 1034, 1037, 1035, 1018, 1036,
 1490,    0,    0,    0,    0,    0,    0,    0,    0,    0,  497,  970, 1043, 1043, 1043, 1027, 1037, 1034, 1017, 1037, 1034,
 1480,    0,    0,    0,    0,    0,    0,    0,    0,   18,  593,  984, 1043, 1043, 1046, 1037, 1034, 1018, 1037,  993, 1041,
 1470,    0,    0,    0,    0,    0,    0,    0,    0,   79,  667, 1015, 1043, 1046, 1026, 1034, 1023, 1037, 1002, 1037, 1041,
 1460,    0,    0,    0,    0,    0,    0,    0,    0,  175,  737, 1019, 1033, 1011, 1034, 1020, 1037, 1029, 1050, 1041, 1018,
 1450,    0,    0,    0,    0,    0,    0,    0,    0,  300,  764,  986, 1007, 1034, 1023, 1038, 1028, 1044, 1041, 1023, 1027,
 1440,    0,    0,    0,    0,    0,    0,    0,    0,  345,  785, 1004, 1005, 1034, 1038, 1031, 1041, 1040, 1031, 1016, 1034,
 1430,    0,    0,    0,    0,    0,    0,    0,    0,  454,  864, 1007, 1038, 1037, 1029, 1039, 1040, 1032, 1019, 1034, 1034,
 1420,    0,    0,    0,    0,    0,    0,    0,   20,  552,  925, 1038, 1008, 1023, 1039, 1040, 1031, 1024, 1034, 1034, 1034,
