 ,10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 
11000,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,6,6,6,6,6,
10900,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,6,6,6,6,
10800,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,6,6,6,6,
10700,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,6,6,6,
10600,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,6,6,6,
10500,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,4,6,6,
10400,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,4,5,6,6,
10300,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,4,5,6,6,6,
10200,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,5,6,6,6,6,
10100,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,2,5,6,6,6,6,6,
10000,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,3,5,6,6,6,6,6,
9900,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,3,5,6,6,6,6,6,6,
9800,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,3,6,6,6,6,6,6,6,
9700,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,5,6,6,6,6,6,6,6,
9600,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,4,5,6,6,6,6,6,6,6,
9500,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,2,5,6,6,6,6,6,6,6,6,
9400,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2,5,6,6,6,6,6,6,6,6,6,
9300,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,2,3,5,6,6,6,6,6,6,6,6,6,
9200,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,2,5,6,6,6,6,6,6,6,6,6,6,
9100,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,2,2,5,6,6,6,6,6,6,6,6,6,6,
9000,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,2,3,6,6,6,6,6,6,6,6,6,6,6,
8900,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,5,6,6,6,6,6,6,6,6,6,6,6,
8800,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2,3,6,6,6,6,6,6,6,6,6,6,6,6,
8700,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,
8600,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,
8500,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,
8400,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,0,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
8300,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,1,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
8200,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
8100,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
8000,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7900,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7800,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7700,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7600,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7500,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,1,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7400,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7300,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7200,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,1,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7100,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
7000,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6900,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6800,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6700,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6600,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
