 1380,  1480,  1480,  1430,  1320,  1430,  1430,  1490,  1500,  1470,  1430,  1480,  1460,  1500,  1490,  1020, 
 1460,  1420,  1420,  1320,  1480,  1320,  1430,  1480,  1410,  1220,  1480,  1350,  1440,  1500,  1480,  1410, 
 1460,  1470,  1480,  1480,  1480,  1480,  1480,  1480,  1480,  1490,  1470,  1480,  1500,  1500,  1480,  1480, 
 1460,  1470,  1430,  1480,  1480,  1480,  1480,  1480,  1490,  1500,  1430,  1470,  1500,  1510,  1420,  1480, 
 1460,  1470,  1480,  1480,  1480,  1430,  1430,  1490,  1500,  1450,  1430,  1470,  1450,  1500,  1380,  1480, 
 1460,  1460,  1430,  1470,  1470,  1430,  1470,  1480,  1440,  1480,  1470,  1480,  1490,  1500,  1470,  1470, 
 1470,  1450,  1420,  1490,  1440,  1320,  1420,  1480,  1500,  1500,  1480,  1420,  1510,  1450,  1410,  1480, 
 1400,  1470,  1480,  1490,  1480,  1480,  1480,  1480,  1500,  1220,  1430,  1480,  1450,  1360,  1490,  1480, 
 1470,  1480,  1430,  1490,  1480,  1480,  1490,  1490,  1420,  1490,  1480,  1490,  1500,  1510,  1490,  1420, 
 1470,  1410,  1490,  1490,  1480,  1480,  1490,  1420,  1500,  1500,  1440,  1480,  1510,  1500,  1480,  1490, 
 1400,  1460,  1470,  1480,  1470,  1480,  1430,  1480,  1490,  1490,  1430,  1470,  1360,  1490,  1480,  1470, 
 1470,  1470,  1480,  1490,  1480,  1440,  1430,  1480,  1420,  1490,  1480,  1480,  1500,  1500,  1480,  1420, 
 1480,  1470,  1490,  1490,  1430,  1290,  1480,  1480,  1500,  1500,  1480,  1420,  1500,  1500,  1390,  1490, 
 1460,  1470,  1480,  1430,  1320,  1480,  1480,  1420,  1490,  1490,  1430,  1470,  1450,  1500,  1430,  1480, 
 1460,  1470,  1420,  1490,  1480,  1440,  1420,  1480,  1480,  1490,  1480,  1480,  1500,  1500,  1480,  1480, 
 1470,  1470,  1480,  1480,  1480,  1480,  1480,  1480,  1500,  1500,  1480,  1360,  1510,  1500,  1490,  1410, 
 1470,  1450,  1480,  1480,  1470,  1440,  1480,  1480,  1450,  1490,  1330,  1310,  1500,  1460,  1480,  1480, 
 1460,  1470,  1430,  1480,  1430,  1470,  1480,  1480,  1480,  1490,  1470,  1470,  1490,  1450,  1470,  1410, 
 1470,  1470,  1470,  1480,  1470,  1480,  1430,  1480,  1500,  1490,  1430,  1480,  1510,  1510,  1410,  1400, 
 1460,  1450,  1470,  1480,  1470,  1430,  1480,  1480,  1490,  1490,  1470,  1470,  1500,  1500,  1480,  1440, 
 1460,  1440,  1420,  1470,  1470,  1430,  1430,  1480,  1490,  1480,  1440,  1470,  1490,  1500,  1010,  1480, 
 1460,  1470,  1480,  1480,  1440,  1480,  1480,  1480,  1490,  1440,  1470,  1360,  1490,  1360,  1480,  1480, 
 1460,  1460,  1300,  1420,  1330,  1470,  1480,  1480,  1490,  1490,  1470,  1360,  1340,  1490,  1480,  1410, 
 1460,  1450,  1420,  1480,  1430,  1480,  1480,  1420,  1230,  1490,  1470,  1470,  1490,  1360,  1480,  1440, 
 1470,  1450,  1480,  1490,  1430,  1480,  1490,  1480,  1480,  1490,  1470,  1480,  1500,  1500,  1480,  1480, 
 1470,  1460,  1470,  1480,  1470,  1470,  1430,  1480,  1490,  1440,  1470,  1480,  1370,  1500,  1390,  1410, 
 1470,  1440,  1330,  1480,  1430,  1480,  1480,  1420,  1490,  1440,  1470,  1470,  1500,  1500,  1390,  1480, 
 1460,  1470,  1470,  1430,  1470,  1470,  1420,  1480,  1490,  1420,  1460,  1470,  1490,  1500,  1470,  1470, 
 1470,  1470,  1420,  1480,  1480,  1480,  1480,  1480,  1500,  1430,  1480,  1480,  1500,  1500,  1480,  1420, 
 1470,  1450,  1480,  1010,  1420,  1490,  1480,  1480,  1490,  1490,  1470,  1480,  1500,  1500,  1490,  1410, 
 1460,  1450,  1470,  1430,  1470,  1470,  1430,  1480,  1480,  1480,  1480,  1470,  1450,  1500,  1480,  1470, 
 1470,  1450,  1430,  1430,  1480,  1480,  1480,  1480,  1430,  1500,  1430,  1480,  1350,  1510,  1480,  1410, 
 1240,  1450,  1480,  1010,  1430,  1480,  1480,  1430,  1490,  1490,  1480,  1470,  1500,  1360,  1480,  1480, 
 1470,  1240,  1430,  1480,  1440,  1480,  1480,  1430,  1490,  1420,  1480,  1480,  1500,  1510,  1480,  1410, 
 1460,  1450,  1480,  1420,  1470,  1420,  1480,  1420,  1410,  1490,  1430,  1470,  1500,  1490,  1480,  1480, 
 1470,  1470,  1420,  1480,  1480,  1480,  1430,  1480,  1420,  1490,  1480,  1340,  1460,  1510,  1480,  1410, 
 1460,  1450,  1430,  1480,  1470,  1420,  1430,  1480,  1490,  1430,  1310,  1470,  1500,  1450,  1410,  1480, 
 1470,  1440,  1480,  1480,  1480,  1440,  1480,  1480,  1490,  1230,  1480,  1420,  1500,  1500,  1480,  1480, 
 1470,  1470,  1480,  1480,  1470,  1470,  1480,  1480,  1490,  1490,  1480,  1480,  1500,  1500,  1480,  1480, 
 1460,  1470,  1430,  1480,  1470,  1440,  1430,  1480,  1490,  1490,  1470,  1480,  1500,  1500,  1480,  1390, 
 1380,  1470,  1480,  1490,  1480,  1440,  1430,  1480,  1500,  1410,  1480,  1420,  1490,  1500,  1420,  1390, 
 1450,  1450,  1480,  1480,  1480,  1430,  1420,  1480,  1500,  1420,  1480,  1480,  1500,  1500,  1480,  1480, 
 1460,  1470,  1480,  1480,  1470,  1470,  1480,  1320,  1490,  1420,  1430,  1480,  1500,  1500,  1480,  1480, 
 1460,  1460,  1470,  1470,  1320,  1430,  1430,  1480,  1420,  1490,  1420,  1470,  1440,  1500,  1480,  1400, 
 1470,  1450,  1480,  1430,  1430,  1480,  1490,  1480,  1490,  1490,  1480,  1470,  1500,  1500,  1480,  1480, 
 1470,  1470,  1430,  1480,  1480,  1480,  1480,  1480,  1480,  1500,  1480,  1470,  1500,  1360,  1480,  1480, 
 1470,  1390,  1430,  1480,  1470,  1430,  1430,  1480,  1490,  1490,  1470,  1470,  1500,  1500,  1410,  1480, 
 1470,  1450,  1480,  1320,  1480,  1480,  1480,  1480,  1230,  1490,  1480,  1470,  1450,  1500,  1480,  1480, 
 1460,  1440,  1420,  1480,  1470,  1480,  1480,  1310,  1480,  1490,  1470,  1470,  1500,  1500,  1480,  1410, 
 1470,  1450,  1420,  1480,  1430,  1470,  1480,  1420,  1410,  1490,  1470,  1420,  1500,  1500,  1410,  1410, 
 1470,  1450,  1480,  1490,  1430,  1480,  1490,  1420,  1430,  1410,  1440,  1480,  1500,  1500,  1480,  1480, 
 1460,  1470,  1420,  1490,  1480,  1440,  1480,  1430,  1490,  1430,  1480,  1410,  1500,  1450,  1420,  1480, 
 1460,  1440,  1480,  1480,  1470,  1480,  1480,  1480,  1490,  1410,  1480,  1410,  1500,  1500,  1420,  1480, 
 1470,  1470,  1480,  1490,  1430,  1480,  1480,  1480,  1490,  1490,  1480,  1420,  1500,  1500,  1480,  1480, 
 1240,  1440,  1420,  1480,  1340,  1480,  1430,  1480,  1490,  1410,  1470,  1470,  1500,  1450,  1480,  1420, 
 1460,  1470,  1420,  1470,  1480,  1440,  1480,  1300,  1500,  1440,  1470,  1420,  1500,  1450,  1420,  1410, 
 1470,  1240,  1420,  1490,  1440,  1480,  1480,  1420,  1490,  1400,  1430,  1490,  1500,  1450,  1490,  1420, 
 1460,  1460,  1420,  1480,  1430,  1480,  1480,  1420,  1410,  1470,  1430,  1480,  1450,  1500,  1480,  1410, 
 1460,  1470,  1480,  1480,  1420,  1470,  1420,  1470,  1490,  1490,  1470,  1480,  1360,  1500,  1410,  1480, 
 1460,  1470,  1330,  1480,  1440,  1480,  1480,  1480,  1490,  1490,  1430,  1430,  1500,  1450,  1410,  1390, 
 1240,  1450,  1480,  1430,  1320,  1480,  1260,  1480,  1500,  1430,  1480,  1480,  1440,  1460,  1480,  1410, 
 1460,  1240,  1430,  1480,  1470,  1430,  1260,  1260,  1420,  1490,  1480,  1420,  1450,  1490,  1410,  1010, 
 1470,  1440,  1480,  1430,  1480,  1440,  1490,  1430,  1420,  1500,  1440,  1480,  1510,  1500,  1490,  1480, 
 1370,  1470,  1420,  1470,  1470,  1440,  1480,  1420,  1490,  1410,  1470,  1410,  1450,  1500,  1480,  1410, 
 1460,  1410,  1290,  1490,  1320,  1430,  1430,  1480,  1500,  1440,  1430,  1480,  1500,  1460,  1420,  1010, 
 1460,  1460,  1410,  1310,  1430,  1470,  1420,  1480,  1230,  1490,  1420,  1470,  1490,  1450,  1480,  1410, 
 1470,  1460,  1470,  1480,  1430,  1480,  1420,  1480,  1410,  1500,  1430,  1480,  1500,  1500,  1480,  1480, 
 1470,  1440,  1430,  1320,  1430,  1480,  1430,  1480,  1230,  1480,  1440,  1470,  1460,  1370,  1410,  1480, 
 1460,  1470,  1480,  1470,  1470,  1470,  1480,  1470,  1490,  1490,  1470,  1410,  1490,  1360,  1480,  1480, 
 1390,  1470,  1480,  1440,  1430,  1480,  1430,  1480,  1480,  1490,  1480,  1480,  1500,  1500,  1480,  1480, 
 1470,  1460,  1420,  1480,  1470,  1480,  1480,  1480,  1490,  1490,  1480,  1470,  1500,  1500,  1480,  1430, 
 1470,  1470,  1480,  1480,  1470,  1470,  1480,  1420,  1490,  1490,  1430,  1470,  1500,  1500,  1480,  1480, 
 1460,  1470,  1480,  1430,  1430,  1470,  1480,  1480,  1490,  1490,  1480,  1470,  1500,  1500,  1480,  1410, 
 1460,  1460,  1410,  1470,  1480,  1430,  1480,  1480,  1490,  1480,  1480,  1420,  1500,  1500,  1480,  1480, 
 1470,  1450,  1480,  1480,  1470,  1480,  1480,  1420,  1440,  1230,  1420,  1480,  1370,  1500,  1480,  1480, 
 1470,  1440,  1480,  1430,  1480,  1480,  1480,  1480,  1400,  1500,  1480,  1470,  1500,  1500,  1480,  1480, 
 1470,  1450,  1480,  1480,  1480,  1480,  1480,  1420,  1490,  1490,  1430,  1470,  1500,  1500,  1480,  1400, 
 1470,  1450,  1480,  1440,  1470,  1480,  1490,  1480,  1410,  1490,  1480,  1480,  1500,  1500,  1480,  1480, 
 1450,  1470,  1430,  1480,  1480,  1480,  1480,  1480,  1490,  1490,  1480,  1410,  1500,  1450,  1480,  1480, 
 1460,  1470,  1470,  1480,  1470,  1480,  1480,  1430,  1490,  1410,  1440,  1480,  1500,  1500,  1480,  1430, 
 1400,  1470,  1490,  1440,  1440,  1490,  1280,  1490,  1420,  1500,  1480,  1490,  1510,  1450,  1490,  1490, 
 1470,  1450,  1430,  1490,  1480,  1440,  1280,  1480,  1500,  1500,  1480,  1410,  1450,  1500,  1420,  1490, 
 1470,  1450,  1480,  1480,  1430,  1480,  1430,  1480,  1230,  1490,  1480,  1470,  1490,  1500,  1480,  1480, 
 1470,  1450,  1480,  1430,  1480,  1480,  1430,  1480,  1500,  1500,  1480,  1480,  1500,  1500,  1490,  1480, 
 1460,  1460,  1480,  1480,  1480,  1430,  1480,  1480,  1230,  1490,  1480,  1480,  1450,  1330,  1410,  1480, 
 1470,  1440,  1340,  1480,  1480,  1430,  1430,  1420,  1490,  1410,  1470,  1420,  1450,  1510,  1480,  1400, 
 1460,  1460,  1480,  1430,  1330,  1480,  1420,  1480,  1490,  1490,  1480,  1420,  1370,  1500,  1480,  1480, 
 1460,  1470,  1480,  1480,  1480,  1470,  1430,  1480,  1490,  1430,  1470,  1470,  1500,  1500,  1480,  1480, 
 1410,  1450,  1480,  1480,  1470,  1430,  1470,  1480,  1480,  1430,  1470,  1470,  1450,  1500,  1480,  1400, 
 1470,  1450,  1480,  1430,  1430,  1480,  1480,  1480,  1480,  1490,  1470,  1470,  1370,  1510,  1480,  1480, 
 1470,  1450,  1430,  1480,  1470,  1430,  1430,  1480,  1490,  1410,  1480,  1350,  1500,  1500,  1480,  1480, 
 1380,  1470,  1480,  1480,  1430,  1480,  1480,  1480,  1490,  1490,  1430,  1410,  1500,  1500,  1010,  1010, 
 1470,  1470,  1480,  1430,  1480,  1430,  1420,  1480,  1410,  1230,  1480,  1350,  1500,  1450,  1480,  1480, 
 1470,  1470,  1480,  1430,  1430,  1480,  1480,  1480,  1480,  1480,  1470,  1480,  1500,  1500,  1480,  1410, 
 1380,  1460,  1330,  1480,  1320,  1440,  1280,  1470,  1490,  1430,  1470,  1420,  1440,  1460,  1390,  1410, 
 1380,  1470,  1480,  1430,  1420,  1480,  1420,  1480,  1500,  1420,  1480,  1420,  1460,  1510,  1480,  1480, 
 1450,  1410,  1010,  1440,  1430,  1480,  1290,  1260,  1410,  1500,  1470,  1430,  1350,  1500,  1390,  1420, 
 1470,  1470,  1480,  1010,  1480,  1320,  1430,  1480,  1500,  1410,  1450,  1480,  1460,  1500,  1490,  1450, 
 1460,  1450,  1480,  1430,  1430,  1470,  1430,  1470,  1480,  1420,  1470,  1420,  1450,  1490,  1410,  1410, 
 1470,  1460,  1430,  1470,  1470,  1440,  1480,  1420,  1420,  1490,  1420,  1470,  1500,  1500,  1480,  1480, 
 1450,  1470,  1480,  1480,  1470,  1470,  1420,  1480,  1490,  1490,  1420,  1470,  1460,  1500,  1480,  1480, 
 1460,  1470,  1480,  1420,  1470,  1470,  1480,  1480,  1490,  1490,  1480,  1470,  1500,  1500,  1480,  1420, 
 1460,  1470,  1420,  1480,  1480,  1430,  1480,  1480,  1230,  1490,  1440,  1480,  1500,  1450,  1480,  1480, 
 1390,  1470,  1420,  1490,  1470,  1480,  1420,  1420,  1410,  1500,  1440,  1480,  1460,  1500,  1410,  1400, 
 1400,  1470,  1330,  1490,  1470,  1480,  1300,  1480,  1490,  1480,  1470,  1470,  1500,  1500,  1480,  1480, 
 1470,  1450,  1480,  1430,  1430,  1480,  1480,  1490,  1480,  1420,  1470,  1480,  1510,  1500,  1420,  1420, 
 1460,  1470,  1480,  1480,  1470,  1470,  1480,  1480,  1490,  1230,  1430,  1360,  1450,  1360,  1420,  1480, 
 1460,  1440,  1470,  1430,  1430,  1470,  1420,  1480,  1410,  1230,  1330,  1420,  1460,  1500,  1470,  1480, 
 1450,  1470,  1330,  1480,  1480,  1480,  1430,  1480,  1490,  1490,  1480,  1480,  1500,  1500,  1410,  1410, 
