 1010,  1460,  1470,  1370,  1010,  1350,  1320,  1440,  1490,  1370,  1360,  1420,  1380,  1490,  1480,  1310, 
 1370,  1110,  1350,  1000,  1460,  1030,  1330,  1430,  1370,  1290,  1450,  1020,  1370,  1490,  1460,  1310, 
 1380,  1440,  1480,  1470,  1450,  1440,  1430,  1420,  1430,  1440,  1410,  1420,  1500,  1500,  1470,  1480, 
 1370,  1460,  1360,  1470,  1440,  1450,  1440,  1420,  1450,  1460,  1360,  1400,  1490,  1500,  1410,  1460, 
 1370,  1450,  1470,  1480,  1460,  1350,  1320,  1440,  1470,  1380,  1360,  1420,  1380,  1500,  1420,  1470, 
 1450,  1430,  1360,  1470,  1460,  1340,  1410,  1430,  1360,  1430,  1430,  1430,  1480,  1490,  1460,  1440, 
 1440,  1350,  1350,  1480,  1330,  1000,  1330,  1420,  1470,  1470,  1430,  1330,  1510,  1380,  1330,  1470, 
 1080,  1450,  1480,  1470,  1450,  1440,  1430,  1420,  1450,  1290,  1370,  1440,  1370,  1010,  1470,  1470, 
 1450,  1470,  1360,  1490,  1450,  1460,  1450,  1440,  1390,  1460,  1450,  1450,  1500,  1510,  1480,  1410, 
 1450,  1100,  1480,  1480,  1440,  1450,  1430,  1310,  1450,  1450,  1370,  1420,  1510,  1500,  1470,  1480, 
 1080,  1450,  1470,  1470,  1460,  1450,  1320,  1420,  1440,  1420,  1360,  1420,  1050,  1490,  1460,  1450, 
 1450,  1450,  1470,  1480,  1440,  1350,  1320,  1440,  1380,  1460,  1420,  1430,  1490,  1500,  1460,  1400, 
 1460,  1460,  1480,  1480,  1350,  1000,  1410,  1430,  1460,  1450,  1440,  1330,  1500,  1500,  1400,  1480, 
 1450,  1450,  1470,  1370,  1000,  1450,  1430,  1310,  1430,  1440,  1360,  1410,  1370,  1500,  1410,  1470, 
 1370,  1450,  1350,  1480,  1440,  1350,  1320,  1420,  1420,  1440,  1420,  1430,  1490,  1500,  1460,  1470, 
 1450,  1440,  1470,  1480,  1470,  1450,  1430,  1440,  1450,  1450,  1440,  1010,  1500,  1500,  1470,  1400, 
