addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  40,  1240,  1290,  1250,  1250,  1250,  1460,  1290,  1340
  41,  1370,  1310,  1470,  1260,  1250,  1410,  1420,  1410
  42,  1410,  1310,  1460,  1280,  1400,  1240,  1300,  1310
  43,  1490,  1370,  1420,  1270,  1260,  1220,  1300,  1430
  44,  1230,  1220,  1240,  1260,  1270,  1430,  1540,  1320
  45,  1340,  1270,  1390,  1260,  1270,  1510,  1410,  1310
  46,  1340,  1270,  1420,  1210,  1330,  1380,  1390,  1390
  47,  1370,  1300,  1410,  1260,  1370,  1430,  1410,  1320
  48,  1360,  1330,  1530,  1250,  1260,  1360,  1410,  1320
  49,  1280,  1280,  1460,  1270,  1390,  1470,  1430,  1320
  50,  1330,  1330,  1430,  1230,  1240,  1390,  1450,  1320
  51,  1330,  1370,  1300,  1260,  1320,  1470,  1460,  1310
  52,  1430,  1260,  1390,  1260,  1330,  1460,  1480,  1360
  53,  1350,  1380,  1390,  1270,  1360,  1450,  1420,  1330
  54,  1440,  1320,  1430,  1250,  1330,  1410,  1410,  1390
  55,  1430,  1310,  1440,  1280,  1320,  1420,  1420,  1330
  56,  1330,  1330,  1450,  1290,  1290,  1390,  1460,  1350
  57,  1360,  1370,  1440,  1270,  1320,  1410,  1420,  1290
  58,  1340,  1250,  1240,  1250,  1310,  1510,  1330,  1350
  59,  1360,  1290,  1370,  1260,  1310,  1460,  1370,  1120
  60,  1440,  1220,  1440,  1230,  1320,  1240,  1240,  1350
  61,  1290,  1050,  1360,  1260,  1330,  1500,  1380,  1300
  62,  1280,  1050,  1400,  1210,  1300,  1410,  1380,  1290
  63,  1280,  1330,  1400,  1210,  1410,  1410,  1430,  1230
  64,  1280,  1230,  1270,  1360,  1310,  1420,  1240,  1280
  65,  1280,  1370,  1390,  1260,  1280,  1450,  1380,  1360
  66,  1280,  1260,  1390,  1240,  1260,  1460,  1380,  1260
  67,  1320,  1320,  1380,  1360,  1340,  1230,  1280,  1240
  68,  1420,  1250,  1280,  1310,  1290,  1420,  1440,  1310
  69,  1250,  1360,  1370,  1280,  1310,  1470,  1430,  1310
  70,  1480,  1220,  1500,  1250,  1250,  1430,  1420,  1280
  71,  1460,  1390,  1410,  1260,  1200,  1430,  1320,  1330
  72,  1450,  1290,  1370,  1260,  1350,  1400,  1460,  1120
  73,  1420,  1290,  1420,  1270,  1310,  1400,  1470,  1120
  74,  1260,  1280,  1470,  1250,  1270,  1490,  1430,  1340
  75,  1480,  1260,  1460,  1280,  1260,  1470,  1490,  1420
  76,  1140,  1250,  1370,  1280,  1320,  1450,  1430,  1330
  77,  1500,  1310,  1420,  1280,  1260,  1470,  1470,  1300
  78,  1380,  1280,  1460,  1260,  1390,  1500,  1420,  1320
  79,  1440,  1310,  1420,  1260,  1250,  1410,  1420,  1370
  80,  1410,  1300,  1440,  1240,  1320,  1500,  1580,  1300
  81,  1470,  1290,  1440,  1260,  1330,  1400,  1390,  1370
  82,  1320,  1320,  1440,  1250,  1420,  1460,  1370,  1320
  83,  1400,  1320,  1420,  1260,  1310,  1400,  1470,  1370
  84,  1470,  1270,  1440,  1380,  1290,  1370,  1380,  1300
  85,  1440,  1330,  1300,  1250,  1280,  1330,  1490,  1300
  86,  1410,  1300,  1480,  1260,  1250,  1400,  1470,  1360
  87,  1470,  1290,  1420,  1260,  1320,  1510,  1450,  1340
  88,  1400,  1330,  1500,  1300,  1300,  1420,  1480,  1330
  89,  1430,  1270,  1470,  1370,  1310,  1440,  1410,  1330
  90,  1380,  1280,  1430,  1260,  1220,  1440,  1490,  1370
  91,  1420,  1400,  1390,  1260,  1320,  1440,  1460,  1290
  92,  1250,  1300,  1410,  1200,  1260,  1400,  1460,  1260
  93,  1490,  1300,  1400,  1260,  1330,  1400,  1470,  1290
  94,  1430,  1250,  1380,  1240,  1330,  1440,  1480,  1320
  95,  1510,  1340,  1470,  1260,  1330,  1460,  1260,  1270
  96,  1340,  1270,  1490,  1310,  1310,  1430,  1490,  1350
  97,  1360,  1250,  1410,  1240,  1300,  1440,  1410,  1270
  98,  1400,  1270,  1410,  1270,  1360,  1440,  1440,  1360
  99,  1550,  1250,  1380,  1260,  1360,  1420,  1410,  1320
 100,  1350,  1330,  1500,  1270,  1280,  1440,  1470,  1320
 101,  1470,  1300,  1420,  1250,  1280,  1470,  1370,  1280
 102,  1350,  1300,  1470,  1260,  1360,  1420,  1520,  1300
 103,  1360,  1440,  1470,  1370,  1290,  1450,  1470,  1300
 104,  1350,  1270,  1510,  1300,  1280,  1460,  1500,  1280
 105,  1390,  1300,  1500,  1260,  1370,  1500,  1430,  1320
 106,  1250,  1360,  1510,  1260,  1300,  1230,  1430,  1290
 107,  1390,  1250,  1430,  1250,  1230,  1500,  1410,  1330
 108,  1420,  1280,  1480,  1280,  1440,  1440,  1440,  1350
 109,  1390,  1400,  1370,  1290,  1280,  1230,  1460,  1350
 110,  1350,  1260,  1370,  1260,  1350,  1470,  1440,  1330
 111,  1440,  1260,  1420,  1350,  1330,  1460,  1410,  1260
 112,  1350,  1250,  1510,  1260,  1310,  1240,  1470,  1310
 113,  1460,  1250,  1430,  1260,  1370,  1490,  1420,  1370
 114,  1320,  1290,  1490,  1260,  1270,  1430,  1470,  1300
 115,  1370,  1270,  1420,  1380,  1270,  1430,  1430,  1310
 116,  1360,  1360,  1410,  1390,  1320,  1420,  1470,  1380
 117,  1440,  1370,  1410,  1260,  1360,  1440,  1470,  1350
 118,  1440,  1260,  1470,  1270,  1330,  1440,  1380,  1300
 119,  1380,  1300,  1410,  1260,  1420,  1430,  1380,  1310
 120,  1370,  1290,  1260,  1250,  1260,  1240,  1250,  1120
 121,  1400,  1250,  1430,  1260,  1300,  1500,  1250,  1330
 122,  1320,  1250,  1400,  1310,  1270,  1410,  1490,  1290
 123,  1310,  1380,  1400,  1250,  1270,  1430,  1470,  1320
 124,  1470,  1250,  1240,  1280,  1240,  1230,  1490,  1320
 125,  1250,  1220,  1470,  1280,  1360,  1390,  1410,  1320
 126,  1390,  1220,  1470,  1250,  1330,  1290,  1430,  1340
 127,  1390,  1260,  1420,  1270,  1380,  1470,  1430,  1250
 128,  1350,  1380,  1470,  1260,  1340,  1400,  1240,  1310
 129,  1300,  1250,  1420,  1310,  1310,  1400,  1490,  1230
 130,  1250,  1250,  1460,  1260,  1240,  1240,  1460,  1370
 131,  1470,  1390,  1410,  1410,  1340,  1440,  1430,  1410
 132,  1140,  1300,  1450,  1220,  1260,  1380,  1410,  1320
 133,  1140,  1270,  1420,  1200,  1290,  1350,  1420,  1210
 134,  1140,  1250,  1420,  1180,  1350,  1390,  1380,  1320
 135,  1340,  1280,  1370,  1260,  1320,  1420,  1340,  1320
 136,  1450,  1270,  1370,  1260,  1410,  1390,  1450,  1290
 137,  1470,  1260,  1450,  1320,  1320,  1270,  1460,  1290
 138,  1470,  1320,  1420,  1270,  1310,  1420,  1450,  1300
 139,  1450,  1290,  1450,  1300,  1370,  1420,  1430,  1420
 140,  1350,  1290,  1300,  1320,  1240,  1230,  1230,  1300
 141,  1350,  1260,  1400,  1260,  1300,  1460,  1460,  1120
 142,  1250,  1250,  1260,  1340,  1310,  1310,  1510,  1350
 143,  1140,  1260,  1460,  1260,  1360,  1470,  1420,  1320
 144,  1320,  1340,  1500,  1300,  1310,  1360,  1420,  1310
 145,  1250,  1250,  1360,  1300,  1400,  1360,  1440,  1320
 146,  1140,  1440,  1360,  1230,  1330,  1390,  1430,  1290
 147,  1370,  1250,  1410,  1260,  1310,  1430,  1350,  1290
 148,  1350,  1280,  1400,  1260,  1300,  1370,  1440,  1400
 149,  1510,  1280,  1410,  1260,  1320,  1240,  1460,  1320
 150,  1260,  1300,  1480,  1280,  1270,  1420,  1480,  1290
 151,  1400,  1330,  1430,  1280,  1310,  1420,  1460,  1400
 152,  1390,  1310,  1550,  1260,  1290,  1360,  1450,  1320
 153,  1340,  1310,  1440,  1340,  1290,  1360,  1410,  1380
 154,  1330,  1320,  1440,  1250,  1290,  1350,  1460,  1350
 155,  1430,  1250,  1440,  1260,  1280,  1450,  1460,  1330
 156,  1250,  1250,  1250,  1270,  1280,  1410,  1490,  1350
 157,  1420,  1250,  1370,  1260,  1330,  1410,  1430,  1240
 158,  1140,  1300,  1470,  1280,  1280,  1390,  1410,  1320
 159,  1370,  1260,  1360,  1240,  1300,  1490,  1420,  1320
 160,  1480,  1500,  1480,  1300,  1240,  1430,  1400,  1370
 161,  1460,  1410,  1400,  1270,  1310,  1480,  1420,  1300
 162,  1400,  1270,  1390,  1250,  1310,  1390,  1460,  1280
 163,  1400,  1280,  1390,  1260,  1320,  1450,  1430,  1320
 164,  1370,  1270,  1510,  1260,  1320,  1410,  1520,  1320
 165,  1400,  1250,  1420,  1290,  1310,  1460,  1500,  1340
 166,  1240,  1320,  1420,  1290,  1290,  1500,  1460,  1380
 167,  1350,  1290,  1500,  1250,  1320,  1480,  1410,  1330
 168,  1420,  1290,  1490,  1250,  1320,  1310,  1410,  1400
 169,  1250,  1350,  1390,  1390,  1310,  1430,  1360,  1290
 170,  1490,  1310,  1500,  1280,  1340,  1390,  1450,  1370
 171,  1260,  1270,  1450,  1240,  1340,  1460,  1480,  1350
 172,  1340,  1460,  1460,  1240,  1300,  1380,  1450,  1330
 173,  1440,  1360,  1420,  1260,  1290,  1520,  1410,  1360
 174,  1350,  1270,  1520,  1240,  1380,  1430,  1460,  1280
 175,  1350,  1430,  1420,  1270,  1280,  1430,  1440,  1280
 176,  1410,  1280,  1550,  1290,  1280,  1480,  1500,  1310
 177,  1450,  1280,  1340,  1260,  1270,  1480,  1410,  1290
 178,  1300,  1280,  1480,  1270,  1330,  1450,  1450,  1300
 179,  1330,  1320,  1420,  1290,  1380,  1490,  1410,  1400
 180,  1420,  1390,  1500,  1330,  1330,  1480,  1440,  1380
 181,  1450,  1350,  1410,  1260,  1260,  1300,  1450,  1400
 182,  1320,  1310,  1490,  1250,  1360,  1230,  1450,  1120
 183,  1470,  1250,  1440,  1260,  1310,  1450,  1540,  1320
 184,  1450,  1330,  1500,  1260,  1310,  1460,  1390,  1390
 185,  1400,  1250,  1430,  1260,  1370,  1440,  1400,  1300
 186,  1250,  1260,  1480,  1270,  1260,  1260,  1500,  1390
 187,  1400,  1290,  1410,  1270,  1330,  1510,  1440,  1430
 188,  1140,  1290,  1240,  1260,  1310,  1430,  1410,  1310
 189,  1140,  1280,  1410,  1380,  1320,  1470,  1390,  1120
 190,  1140,  1240,  1410,  1330,  1390,  1440,  1450,  1310
 191,  1420,  1210,  1330,  1260,  1400,  1490,  1420,  1320
 192,  1420,  1290,  1470,  1280,  1280,  1430,  1420,  1340
 193,  1410,  1330,  1430,  1310,  1310,  1440,  1460,  1300
 194,  1390,  1280,  1460,  1250,  1330,  1410,  1460,  1340
 195,  1430,  1310,  1390,  1260,  1330,  1440,  1390,  1310
 196,  1250,  1250,  1390,  1340,  1290,  1440,  1480,  1330
 197,  1490,  1220,  1410,  1260,  1310,  1430,  1460,  1330
 198,  1330,  1270,  1460,  1310,  1250,  1400,  1480,  1380
 199,  1400,  1330,  1340,  1330,  1260,  1430,  1420,  1260
 200,  1330,  1300,  1530,  1250,  1410,  1430,  1430,  1280
 201,  1390,  1330,  1420,  1420,  1310,  1570,  1460,  1320
 202,  1250,  1330,  1420,  1340,  1290,  1430,  1410,  1290
 203,  1460,  1330,  1400,  1250,  1320,  1460,  1430,  1330
 204,  1330,  1320,  1460,  1250,  1270,  1370,  1410,  1300
 205,  1390,  1310,  1440,  1260,  1270,  1450,  1400,  1230
 206,  1380,  1280,  1430,  1270,  1280,  1460,  1430,  1340
 207,  1430,  1310,  1410,  1280,  1340,  1490,  1380,  1290
 208,  1260,  1300,  1400,  1260,  1230,  1440,  1420,  1360
 209,  1430,  1250,  1470,  1250,  1350,  1420,  1420,  1320
 210,  1420,  1240,  1470,  1260,  1270,  1420,  1420,  1340
 211,  1380,  1320,  1380,  1260,  1350,  1420,  1490,  1240
 212,  1460,  1330,  1380,  1260,  1340,  1470,  1500,  1390
 213,  1460,  1290,  1410,  1290,  1410,  1440,  1450,  1340
 214,  1290,  1290,  1460,  1260,  1330,  1350,  1510,  1270
 215,  1410,  1290,  1380,  1270,  1340,  1500,  1440,  1320
 216,  1360,  1290,  1430,  1270,  1290,  1480,  1490,  1350
 217,  1420,  1300,  1340,  1260,  1330,  1420,  1380,  1320
 218,  1320,  1400,  1480,  1250,  1350,  1380,  1470,  1330
 219,  1250,  1250,  1420,  1300,  1330,  1460,  1470,  1290
 220,  1360,  1340,  1420,  1290,  1360,  1380,  1430,  1320
 221,  1360,  1310,  1390,  1290,  1320,  1500,  1430,  1230
 222,  1480,  1300,  1500,  1290,  1290,  1470,  1510,  1370
 223,  1390,  1310,  1250,  1260,  1330,  1460,  1410,  1310
 224,  1400,  1270,  1510,  1260,  1320,  1440,  1510,  1330
 225,  1440,  1370,  1410,  1300,  1330,  1440,  1420,  1300
 226,  1450,  1280,  1460,  1290,  1310,  1380,  1460,  1340
 227,  1460,  1250,  1410,  1290,  1360,  1470,  1430,  1380
 228,  1340,  1280,  1410,  1300,  1350,  1390,  1430,  1340
 229,  1420,  1390,  1400,  1280,  1330,  1540,  1420,  1360
 230,  1390,  1300,  1400,  1330,  1360,  1440,  1520,  1320
 231,  1310,  1350,  1400,  1260,  1310,  1440,  1480,  1370
 232,  1430,  1340,  1480,  1250,  1300,  1390,  1420,  1330
 233,  1400,  1300,  1350,  1260,  1330,  1480,  1450,  1290
 234,  1400,  1290,  1440,  1250,  1330,  1440,  1450,  1290
 235,  1430,  1340,  1420,  1260,  1320,  1500,  1440,  1370
 236,  1320,  1300,  1480,  1260,  1320,  1240,  1440,  1490
 237,  1320,  1270,  1410,  1250,  1310,  1530,  1440,  1350
 238,  1360,  1280,  1490,  1270,  1290,  1460,  1420,  1360
 239,  1310,  1280,  1350,  1270,  1290,  1470,  1410,  1290
 240,  1310,  1280,  1480,  1260,  1300,  1440,  1410,  1270
 241,  1420,  1260,  1410,  1270,  1340,  1480,  1410,  1380
 242,  1450,  1370,  1410,  1260,  1400,  1450,  1400,  1340
 243,  1530,  1290,  1410,  1260,  1310,  1440,  1400,  1310
 244,  1360,  1350,  1470,  1260,  1270,  1440,  1450,  1300
 245,  1260,  1270,  1430,  1270,  1360,  1460,  1430,  1310
 246,  1430,  1290,  1450,  1290,  1290,  1420,  1410,  1290
 247,  1410,  1310,  1250,  1280,  1290,  1420,  1440,  1300
 248,  1370,  1300,  1480,  1320,  1290,  1410,  1480,  1250
 249,  1370,  1290,  1400,  1260,  1330,  1460,  1420,  1370
 250,  1410,  1360,  1480,  1290,  1340,  1540,  1460,  1380
 251,  1410,  1350,  1400,  1260,  1310,  1500,  1390,  1340
 252,  1430,  1350,  1490,  1260,  1280,  1410,  1350,  1330
 253,  1430,  1280,  1410,  1260,  1310,  1410,  1430,  1230
 254,  1390,  1250,  1410,  1260,  1270,  1240,  1310,  1320
 255,  1390,  1290,  1380,  1260,  1310,  1460,  1430,  1230
