addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  76,  1430,  1420,  1420,  1420,  1520,  1450,  1310,  1470
  77,  1410,  1470,  1420,  1430,  1440,  1450,  1430,  1430
  78,  1290,  1430,  1420,  1430,  1560,  1420,  1440,  1430
  79,  1380,  1460,  1420,  1440,  1410,  1420,  1440,  1400
  80,  1420,  1430,  1430,  1400,  1540,  1420,  1440,  1430
  81,  1410,  1440,  1450,  1440,  1440,  1420,  1440,  1430
  82,  1410,  1420,  1410,  1390,  1670,  1410,  1370,  1420
  83,  1420,  1380,  1430,  1430,  1450,  1510,  1430,  1490
  84,  1430,  1310,  1430,  1400,  1530,  1420,  1430,  1430
  85,  1390,  1440,  1430,  1380,  1350,  1410,  1430,  1350
  86,  1410,  1430,  1420,  1430,   900,  1420,  1440,  1390
  87,  1420,  1430,  1450,  1440,  1440,  1440,  1390,  1440
  88,  1420,  1440,  1420,  1430,  1460,  1490,  1440,  1420
  89,  1390,  1420,  1430,  1440,  1450,  1490,  1430,  1430
  90,  1430,  1430,  1410,  1390,  1370,  1430,  1430,  1430
  91,  1380,  1440,  1420,  1430,  1440,  1460,  1440,  1430
  92,  1430,  1370,  1410,  1340,  1470,  1420,  1420,  1410
  93,  1420,  1430,  1450,  1430,  1470,  1420,  1430,  1430
  94,  1310,  1430,  1410,  1210,  1470,  1410,  1430,  1430
  95,  1430,  1410,  1460,  1440,  1450,  1430,  1450,  1430
  96,  1420,  1430,  1410,  1430,  1560,  1410,  1430,  1420
  97,  1430,  1430,  1440,  1390,  1510,  1450,  1440,  1260
  98,  1410,  1390,  1430,  1440,  1450,  1410,  1430,  1420
  99,  1420,  1430,  1430,  1430,  1440,  1410,  1420,  1510
 100,  1430,  1440,  1430,  1440,  1420,  1420,  1440,  1430
 101,  1390,  1380,  1440,  1430,  1470,  1430,  1430,  1430
 102,  1420,  1430,  1420,  1430,  1570,  1400,  1430,  1430
 103,  1410,  1430,  1470,  1390,  1450,  1420,  1420,  1340
 104,  1420,  1430,  1420,  1430,  1420,  1450,  1430,  1420
 105,  1390,  1390,  1420,  1430,  1440,  1440,  1440,  1430
 106,  1410,  1430,  1540,  1430,  1390,  1400,  1370,  1430
 107,  1460,  1500,  1430,  1380,  1350,  1420,  1440,  1430
 108,  1390,  1400,  1430,  1430,  1500,  1430,  1440,  1430
 109,  1430,  1430,  1430,  1440,  1470,  1530,  1440,  1440
 110,  1400,  1430,  1450,  1440,  1470,  1420,  1440,  1430
 111,  1420,  1410,  1430,  1440,  1460,  1480,  1430,  1400
 112,  1420,  1430,  1430,  1430,  1490,  1410,  1440,  1430
 113,  1500,  1430,  1470,  1390,  1430,  1430,  1430,  1430
 114,  1420,  1390,  1420,  1430,  1600,  1410,  1430,  1430
 115,  1420,  1430,  1430,  1430,  1450,  1420,  1430,  1410
 116,  1330,  1430,  1550,  1470,  1470,  1430,  1440,  1430
 117,  1430,  1380,  1430,  1450,  1530,  1430,  1440,  1430
 118,  1420,  1430,  1430,  1430,  1490,  1420,  1420,  1420
 119,  1420,  1420,  1430,  1430,  1480,  1430,  1390,  1430
 120,  1420,  1390,  1400,  1400,  1380,  1420,  1420,  1390
 121,  1400,  1220,  1430,  1440,  1440,  1420,  1330,  1430
 122,  1420,  1420,  1490,  1380,  1430,  1510,  1430,  1420
 123,  1420,  1430,  1430,  1440,  1440,  1430,  1430,  1440
 124,  1400,  1370,  1420,  1400,  1380,  1420,  1450,  1420
 125,  1420,  1250,  1430,  1430,  1540,  1420,  1430,  1400
 126,  1400,  1250,  1220,  1460,  1580,  1390,  1430,  1390
 127,  1300,  1440,  1440,  1430,  1430,  1430,  1420,  1200
 128,  1040,  1390,  1420,  1440,  1470,  1420,  1440,  1430
 129,  1420,  1430,  1430,  1390,  1420,  1410,  1430,  1400
 130,  1440,  1440,  1430,  1440,  1370,  1420,  1430,  1430
 131,  1400,  1390,  1460,  1400,  1490,  1420,  1430,  1430
 132,  1410,  1430,  1420,  1280,  1480,  1420,  1410,  1400
 133,  1330,  1430,  1420,  1230,  1440,  1480,  1430,  1400
 134,  1290,  1430,  1380,  1210,  1490,  1450,  1400,  1430
 135,  1380,  1390,  1430,  1430,  1420,  1420,  1430,  1410
 136,  1420,  1350,  1420,  1440,  1630,  1430,  1440,  1290
 137,  1420,  1430,  1430,  1430,  1450,  1400,  1440,  1250
 138,  1420,  1430,  1400,  1390,  1490,  1420,  1400,  1410
 139,  1420,  1430,  1440,  1430,  1440,  1590,  1440,  1430
 140,  1400,  1400,  1400,  1440,  1370,  1380,  1450,  1430
 141,  1420,  1440,  1440,  1390,  1430,  1430,  1440,  1390
 142,  1420,  1400,  1420,  1430,  1530,  1390,  1430,  1430
 143,  1310,  1440,  1430,  1390,  1430,  1430,  1430,  1250
 144,  1390,  1470,  1420,  1430,  1540,  1420,  1440,  1390
 145,  1420,  1440,  1460,  1320,  1490,  1420,  1420,  1400
 146,  1370,  1390,  1410,  1380,  1540,  1420,  1440,  1430
 147,  1420,  1440,  1470,  1440,  1440,  1420,  1420,  1420
 148,  1420,  1420,  1510,  1430,  1520,  1530,  1440,  1480
 149,  1420,  1430,  1500,  1430,  1520,  1420,  1440,  1430
 150,  1420,  1440,  1420,  1480,  1530,  1420,  1440,  1400
 151,  1380,  1440,  1450,  1460,  1440,  1420,  1440,  1430
 152,  1390,  1440,  1400,  1430,  1560,  1410,  1490,  1400
 153,  1420,  1440,  1430,  1390,  1480,  1440,  1440,  1430
 154,  1420,  1430,  1420,  1440,  1460,  1410,  1440,  1420
 155,  1400,  1440,  1430,  1390,  1420,  1420,  1440,  1430
 156,  1430,  1390,  1460,  1440,  1420,  1420,  1440,  1400
 157,  1390,  1430,  1420,  1400,  1450,  1410,  1440,  1390
 158,  1420,  1390,  1420,  1430,  1520,  1420,  1430,  1420
 159,  1400,  1440,  1430,  1200,  1460,  1420,  1440,  1260
 160,  1430,  1430,  1430,  1440,  1380,  1420,  1420,  1450
 161,  1380,  1320,  1430,  1440,  1450,  1470,  1430,  1430
 162,  1420,  1410,  1420,  1510,  1580,  1460,  1440,  1390
 163,  1370,  1440,  1440,  1440,  1480,  1490,  1440,  1440
 164,  1430,  1390,  1430,  1450,  1490,  1430,  1430,  1430
 165,  1430,  1430,  1430,  1450,  1470,  1480,  1360,  1430
 166,  1430,  1440,  1420,  1440,  1520,  1420,  1430,  1430
 167,  1400,  1470,  1430,  1430,  1480,  1580,  1430,  1430
 168,  1420,  1470,  1360,  1400,  1480,  1400,  1430,  1430
 169,  1420,  1540,  1440,  1430,  1440,  1420,  1440,  1400
 170,  1400,  1520,  1430,  1440,  1530,  1400,  1430,  1430
 171,  1430,  1430,  1450,  1210,  1450,  1440,  1440,  1430
 172,  1390,  1430,  1430,  1470,  1490,  1420,  1430,  1430
 173,  1390,  1430,  1430,  1440,  1460,  1420,  1440,  1430
 174,  1090,  1440,  1430,  1430,  1550,  1430,  1430,  1410
 175,  1430,  1440,  1460,  1440,  1450,  1410,  1440,  1300
 176,  1410,  1380,  1430,  1500,  1490,  1410,  1430,  1430
 177,  1420,  1430,  1530,  1430,  1430,  1530,  1430,  1450
 178,  1420,  1430,  1420,  1430,  1450,  1410,  1440,  1430
 179,  1410,  1440,  1430,  1430,  1440,  1420,  1440,  1430
 180,  1420,  1580,  1420,  1440,  1560,  1410,  1430,  1430
 181,  1450,  1430,  1430,  1440,  1260,  1470,  1430,  1430
 182,  1420,  1400,  1430,  1400,  1570,  1380,  1430,  1390
 183,  1380,  1430,  1420,  1440,  1440,  1420,  1430,  1430
 184,  1420,  1510,  1430,  1390,  1440,  1420,  1430,  1430
 185,  1420,  1430,  1460,  1440,  1450,  1340,  1430,  1390
 186,  1410,  1440,  1410,  1430,  1400,  1460,  1440,  1430
 187,  1400,  1390,  1430,  1460,  1470,  1450,  1440,  1440
 188,  1430,  1390,  1430,  1440,  1610,  1420,  1430,  1430
 189,  1350,  1440,  1430,  1400,  1440,  1500,  1440,  1390
 190,  1300,  1440,  1400,  1440,  1550,  1500,  1440,  1430
 191,  1400,  1250,  1430,  1390,  1510,  1520,  1330,  1430
 192,  1430,  1380,  1430,  1440,  1480,  1410,  1320,  1430
 193,  1400,  1390,  1440,  1440,  1470,  1490,  1440,  1390
 194,  1420,  1430,  1410,  1420,  1500,  1420,  1420,  1430
 195,  1400,  1390,  1430,  1430,  1460,  1420,  1440,  1430
 196,  1420,  1440,  1420,  1440,  1510,  1420,  1440,  1420
 197,  1400,  1320,  1430,  1430,  1450,  1450,  1430,  1300
 198,  1420,  1390,  1440,  1470,  1510,  1420,  1440,  1430
 199,  1430,  1430,  1490,  1440,  1450,  1430,  1440,  1320
 200,  1390,  1430,  1420,  1400,  1520,  1440,  1430,  1420
 201,  1420,  1490,  1440,  1440,  1490,  1420,  1440,  1430
 202,  1430,  1370,  1430,  1440,  1510,  1420,  1430,  1310
 203,  1410,  1430,  1430,  1390,  1440,  1420,  1430,  1430
 204,  1410,  1430,  1430,  1400,  1540,  1410,  1320,  1390
 205,  1460,  1430,  1430,  1430,  1430,  1550,  1430,  1390
 206,  1430,  1460,  1480,  1450,  1470,  1430,  1440,  1430
 207,  1390,  1440,  1430,  1430,  1480,  1530,  1440,  1430
 208,  1420,  1500,  1420,  1440,  1380,  1420,  1430,  1430
 209,  1380,  1430,  1430,  1390,  1450,  1420,  1330,  1370
 210,  1420,  1270,  1400,  1440,  1480,  1410,  1300,  1420
 211,  1430,  1380,  1420,  1440,  1500,  1360,  1440,  1390
 212,  1400,  1440,  1430,  1440,  1590,  1420,  1430,  1430
 213,  1420,  1430,  1440,  1430,  1490,  1370,  1370,  1430
 214,  1420,  1370,  1430,  1410,  1590,  1400,  1430,  1390
 215,  1400,  1430,  1420,  1460,  1510,  1430,  1440,  1430
 216,  1420,  1420,  1420,  1430,  1450,  1420,  1430,  1430
 217,  1400,  1430,  1440,  1440,  1480,  1410,  1430,  1390
 218,  1430,  1510,  1420,  1390,  1550,  1390,  1430,  1410
 219,  1420,  1430,  1430,  1430,  1440,  1560,  1440,  1280
 220,  1380,  1460,  1400,  1430,  1590,  1420,  1440,  1420
 221,  1420,  1430,  1440,  1430,  1530,  1430,  1430,  1400
 222,  1430,  1430,  1490,  1430,  1440,  1330,  1430,  1430
 223,  1400,  1440,  1470,  1450,  1480,  1330,  1420,  1440
 224,  1420,  1440,  1430,  1430,  1500,  1430,  1440,  1430
 225,  1420,  1430,  1450,  1430,  1460,  1400,  1440,  1400
 226,  1390,  1400,  1420,  1420,  1530,  1430,  1450,  1430
 227,  1520,  1440,  1430,  1450,  1460,  1420,  1440,  1430
 228,  1410,  1430,  1380,  1430,  1530,  1400,  1430,  1400
 229,  1430,  1380,  1420,  1390,  1450,  1420,  1440,  1430
 230,  1430,  1430,  1410,  1450,  1580,  1420,  1430,  1360
 231,  1430,  1430,  1360,  1430,  1460,  1470,  1440,  1440
 232,  1410,  1430,  1430,  1390,  1450,  1410,  1430,  1430
 233,  1420,  1440,  1420,  1440,  1470,  1420,  1440,  1390
 234,  1300,  1430,  1430,  1400,  1550,  1410,  1280,  1430
 235,  1420,  1440,  1430,  1440,  1490,  1430,  1440,  1490
 236,  1430,  1430,  1430,  1430,  1600,  1450,  1430,  1430
 237,  1350,  1430,  1430,  1400,  1490,  1420,  1430,  1430
 238,  1410,  1390,  1420,  1430,  1490,  1420,  1430,  1430
 239,  1430,  1440,  1430,  1440,  1430,  1430,  1440,  1390
 240,  1390,  1430,  1420,  1440,  1530,  1400,  1420,  1450
 241,  1430,  1440,  1430,  1440,  1370,  1430,  1320,  1430
 242,  1420,  1400,  1410,  1400,  1580,  1420,  1440,  1410
 243,  1400,  1440,  1320,  1440,  1440,  1420,  1420,  1440
 244,  1430,  1400,  1430,  1430,  1400,  1430,  1430,  1440
 245,  1430,  1430,  1430,  1440,  1440,  1430,  1440,  1430
 246,  1400,  1430,  1430,  1400,  1490,  1400,  1410,  1310
 247,  1430,  1430,  1450,  1440,  1430,  1460,  1430,  1440
 248,  1400,  1460,  1430,  1440,  1460,  1410,  1480,  1400
 249,  1430,  1440,  1430,  1440,  1470,  1430,  1440,  1430
 250,  1380,  1430,  1430,  1430,  1570,  1430,  1440,  1420
 251,  1420,  1430,  1460,  1430,  1450,  1550,  1440,  1430
 252,  1380,  1380,  1430,  1520,  1450,  1420,  1420,  1420
 253,  1090,  1360,  1220,  1440,  1400,  1080,  1440,  1400
 254,  1060,  1430,  1220,  1400,  1630,  1410,  1460,  1440
 255,  1460,  1390,  1450,  1440,  1460,  1430,  1430,  1410
