vcore,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,
 1800,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   86,  654, 1039, 1043, 1043, 1043, 1043, 1043, 1043,
 1790,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  116,  702, 1040, 1043, 1043, 1043, 1043, 1043, 1043,
 1780,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  174,  770, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1770,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  225,  812, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1760,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  277,  880, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1750,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  340,  913, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1740,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  378,  946, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1730,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  432,  967, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1720,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  497,  980, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1710,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    7,  540,  993, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1700,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25,  574, 1006, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1690,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   55,  620, 1030, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1680,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   87,  661, 1038, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1670,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  143,  735, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1660,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  221,  808, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1650,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  301,  871, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1640,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  363,  924, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1630,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  418,  955, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1620,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  489,  972, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1610,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,  537,  988, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1600,    0,    0,    0,    0,    0,    0,    0,    0,    0,   14,  578, 1005, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1590,    0,    0,    0,    0,    0,    0,    0,    0,    0,   49,  620, 1025, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1580,    0,    0,    0,    0,    0,    0,    0,    0,    0,   88,  676, 1039, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1570,    0,    0,    0,    0,    0,    0,    0,    0,    0,  158,  748, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1560,    0,    0,    0,    0,    0,    0,    0,    0,    0,  261,  834, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1550,    0,    0,    0,    0,    0,    0,    0,    0,    1,  346,  904, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1540,    0,    0,    0,    0,    0,    1,    1,    1,    1,  411,  949, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1530,    0,    0,    0,    1,    0,    1,    1,    1,    1,  487,  975, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1520,    0,    1,    1,    1,    1,    1,    1,    1,    1,  553,  990, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1510,    1,    1,    1,    1,    1,    1,    1,    1,   15,  601, 1013, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1070,
 1500,    1,    1,    1,    1,    1,    1,    1,    1,   52,  642, 1034, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1089,
 1490,    1,    1,    1,    1,    1,    1,    1,    1,  108,  730, 1042, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1066, 1105,
 1480,    1,    1,    1,    1,    1,    1,    2,    2,  192,  808, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1091, 1121,
 1470,    1,    1,    1,    1,    1,    3,    3,    3,  320,  903, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1079, 1104, 1132,
 1460,    1,    1,    1,    2,    3,    4,    4,    4,  408,  957, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1096, 1128, 1139,
 1450,    1,    2,    2,    3,    4,    4,    5,    5,  513,  984, 1043, 1043, 1043, 1043, 1043, 1043, 1082, 1118, 1132, 1165,
 1440,    3,    3,    4,    4,    5,    5,    5,    5,  574, 1006, 1043, 1043, 1043, 1043, 1043, 1061, 1097, 1129, 1148, 1172,
 1430,    3,    4,    5,    5,    5,    5,    5,   19,  632, 1031, 1043, 1043, 1043, 1043, 1046, 1089, 1127, 1133, 1168, 1299,
 1420,    4,    5,    5,    5,    5,    6,    7,   59,  705, 1040, 1043, 1043, 1043, 1043, 1078, 1121, 1132, 1161, 1191, 1392,
 1410,    5,    5,    5,    6,    8,    8,    9,  156,  803, 1043, 1043, 1043, 1043, 1058, 1101, 1131, 1157, 1189, 1394, 1340,
 1400,    5,    6,    7,    8,   10,   10,   12,  270,  902, 1043, 1043, 1043, 1043, 1088, 1128, 1146, 1177, 1290, 1379, 1207,
